Symbol,Date,Open,High,Low,Close,Volume,CHKKF SMA,CHKKF spanTwelveEMA,CHKKF spanTwntySixEMA,CHKKF_x,CHKKF_y
CHKKF,2020-07-20,0.35,0.366,0.3283,0.3572,48636,0.3572000000000001,0.3484703462127412,0.3573826906094121,-0.00891234439667088,-0.010400515414953982
CHKKF,2020-07-20,0.35,0.366,0.3283,0.3572,48636,0.3572000000000001,0.3498133698723195,0.35736915797167784,-0.007555788099358363,-0.009831569951834858
CHKKF,2020-07-17,0.369,0.369,0.35,0.36,56200,0.36000000000000004,0.35138054373811645,0.35756403515896096,-0.006183491420844511,-0.009101954245636788
CHKKF,2020-07-16,0.3655,0.3793,0.3576,0.3576,93916,0.35760000000000003,0.3523373831630216,0.35756669922126016,-0.0052293160582385645,-0.008327426608157143
CHKKF,2020-07-15,0.3865,0.418,0.3865,0.418,27254,0.4180000000000001,0.3624393242148644,0.36204324001968535,0.0003960841951790584,-0.0065827244474899035
CHKKF,2020-07-14,0.3925,0.4363,0.3924,0.41,142275,0.4100000000000001,0.3697563512587314,0.3655955926108198,0.0041607586479116,-0.004434027828409603
CHKKF,2020-07-13,0.41,0.4317,0.40196,0.4302,111010,0.4302000000000001,0.3790553741420035,0.3703811042692776,0.008674269872725906,-0.0018123682881825013
CHKKF,2020-07-13,0.41,0.4317,0.40196,0.4302,111010,0.4302,0.3869237781201568,0.3748121335826645,0.01211164453749236,0.0009724342769524708
CHKKF,2020-07-13,0.41,0.4317,0.40196,0.4302,111010,0.4302,0.3935816584093635,0.3789149385024671,0.014666719906896388,0.0037112914029412544
CHKKF,2020-07-10,0.3399,0.34,0.33,0.34,97945,0.34,0.3853383263463845,0.37603235046524736,0.00930597588113713,0.00483022829858043
CHKKF,2020-07-09,0.264,0.29,0.259,0.28305,31910,0.28305,0.369601660754633,0.3691447689493032,0.0004568918053298732,0.0039555609999303186
CHKKF,2020-07-08,0.22371300000000002,0.2445,0.2235,0.237119,48900,0.237119,0.34921971294622794,0.3593650823604658,-0.01014536941423788,0.0011353749170966792
CHKKF,2020-07-07,0.2059,0.2059,0.20171,0.20248,26485,0.20248,0.3266443724929621,0.3477439651485795,-0.021099592655617398,-0.0033116185974461365
CHKKF,2020-07-06,0.2,0.2,0.18100000000000002,0.2,35800,0.2,0.3071606228786602,0.3367999677301662,-0.02963934485150599,-0.008577163848258108
CHKKF,2020-07-06,0.2,0.2,0.18100000000000002,0.2,35800,0.2,0.2906743732050201,0.3266666367871909,-0.03599226358217078,-0.014060183795040643
CHKKF,2020-07-06,0.2,0.2,0.18100000000000002,0.2,35800,0.2,0.2767244696350171,0.31728392295110275,-0.04055945331608568,-0.01936003769924965
CHKKF,2020-07-06,0.2,0.2,0.18100000000000002,0.2,35800,0.2,0.2649207050757837,0.3085962249547248,-0.04367551987894108,-0.024223134135187938
CHKKF,2020-07-02,0.165,0.165,0.1622,0.1622,21000,0.16219999999999996,0.2491175196795093,0.2977520601432637,-0.04863454046375437,-0.029105415400901228
CHKKF,2020-07-01,0.18,0.18,0.18,0.18,10000,0.17999999999999994,0.2384840551134309,0.2890296853178367,-0.05054563020440575,-0.03339345836160213
CHKKF,2020-08-05,0.42,0.42,0.41,0.41848,3350,0.4184799999999999,0.2661757389421339,0.2986185975165155,-0.03244285857438162,-0.033203338404158025
CHKKF,2020-06-29,0.137139,0.14,0.137139,0.14,40200,0.13999999999999985,0.2467640867971902,0.2868690717745513,-0.04010498497736115,-0.03458366771879865
CHKKF,2020-06-29,0.137139,0.14,0.137139,0.14,40200,0.13999999999999985,0.23033884267454555,0.2759898812727327,-0.04565103859818717,-0.03679714189467635
CHKKF,2020-06-29,0.137139,0.14,0.137139,0.14,40200,0.13999999999999985,0.21644055918615396,0.26591655673401177,-0.049475997547857836,-0.03933291302531265
CHKKF,2020-06-26,0.14,0.14,0.14,0.14,7777,0.13999999999999985,0.20468047315751486,0.2565894043833442,-0.05190893122582935,-0.04184811666541599
CHKKF,2020-06-25,0.154,0.154,0.154,0.154,500,0.1539999999999998,0.196883477287128,0.24899018924383726,-0.05210671195670927,-0.043899835723674646
CHKKF,2020-06-24,0.145,0.15,0.1323,0.1323,15334,0.13229999999999978,0.1869475577044929,0.2403464715220715,-0.053398913817578615,-0.04579965134245544
CHKKF,2020-06-23,0.14495,0.14495,0.14495,0.14495,200,0.14494999999999975,0.1804863949807248,0.2332800662241403,-0.05279367124341552,-0.04719845532264746
CHKKF,2020-06-22,0.1453,0.15,0.1453,0.15,18000,0.14999999999999974,0.17579618036830558,0.22711117242975956,-0.051314992061453964,-0.048021762670408766
