Symbol,Date,Open,High,Low,Close,Volume,ENKS SMA,ENKS spanTwelveEMA,ENKS spanTwntySixEMA,ENKS_x,ENKS_y
ENKS,2020-08-04,0.1029,0.1029,0.096,0.096,2550,0.096,0.096,0.096,0.0,0.0
ENKS,2020-08-03,0.084,0.084,0.0835,0.084,104300,0.08399999999999999,0.09415384615384616,0.09511111111111112,-0.0009572649572649613,-0.00019145299145299226
ENKS,2020-08-03,0.084,0.084,0.0835,0.084,104300,0.08399999999999998,0.09259171597633137,0.0942880658436214,-0.0016963498672900453,-0.0004924323666204029
ENKS,2020-08-03,0.084,0.084,0.0835,0.084,104300,0.08399999999999998,0.09126991351843423,0.09352598689224204,-0.002256073373807816,-0.0008451605680578854
ENKS,2020-07-31,0.075,0.08,0.0711,0.075,224100,0.07499999999999997,0.08876684990021358,0.09215369156689078,-0.003386841666677201,-0.0013534967877817487
ENKS,2020-07-30,0.1,0.1,0.1,0.1,5000,0.1,0.09049502683864226,0.09273489959897294,-0.0022398727603306773,-0.0015307719822915346
ENKS,2020-07-29,0.0886,0.0886,0.0886,0.0886,5500,0.08859999999999997,0.09020348424808193,0.09242861073978977,-0.002225126491707835,-0.0016696428841747948
ENKS,2020-07-28,0.085,0.085,0.085,0.085,1000,0.08499999999999998,0.08940294820991547,0.09187834327758312,-0.002475395067667641,-0.0018307933208733642
ENKS,2020-07-27,0.08,0.08,0.075,0.075,713000,0.07499999999999997,0.08718711002377462,0.09062809562739177,-0.003440985603617136,-0.0021528317774221184
ENKS,2020-07-27,0.08,0.08,0.075,0.075,713000,0.07499999999999997,0.085312170020117,0.08947045891425164,-0.0041582888941346366,-0.0025539232007646224
ENKS,2020-07-27,0.08,0.08,0.075,0.075,713000,0.07499999999999997,0.08372568232471438,0.08839857306875151,-0.004672890744037136,-0.002977716709419125
ENKS,2020-07-24,0.08,0.08,0.078,0.078,600000,0.07799999999999997,0.08284480812091216,0.08762830839699215,-0.004783500276079988,-0.003338873422751298
ENKS,2020-07-23,0.075,0.0799,0.075,0.0799,54200,0.07989999999999997,0.08239176071769491,0.08705584110832608,-0.004664080390631153,-0.0036039148163272694
ENKS,2020-07-22,0.07,0.075,0.07,0.07,247000,0.06999999999999998,0.0804853359918957,0.08579244547067227,-0.005307109478776578,-0.0039445537488171315
ENKS,2020-07-21,0.094,0.094,0.094,0.094,13244,0.09399999999999996,0.0825645150700656,0.0864004124728447,-0.003835897402779106,-0.003922822479609527
ENKS,2020-07-21,0.094,0.094,0.094,0.094,13244,0.09399999999999996,0.08432382044390166,0.08696334488226362,-0.002639524438361962,-0.0036661628713600142
ENKS,2020-07-21,0.094,0.094,0.094,0.094,13244,0.09399999999999996,0.08581246345253217,0.08748457859468854,-0.001672115142156358,-0.003267353325519283
ENKS,2020-07-21,0.094,0.094,0.094,0.094,13244,0.09399999999999996,0.08707208445983491,0.0879672024024894,-0.0008951179426544832,-0.0027929062489463236
ENKS,2020-07-17,0.076,0.095,0.076,0.094,21200,0.09399999999999996,0.08813791761986031,0.08841407629860129,-0.00027615867874097866,-0.0022895567349052546
ENKS,2020-07-16,0.083,0.09,0.0679,0.0679,856200,0.06789999999999999,0.08502439183218949,0.0868945150912975,-0.0018701232591080141,-0.0022056700397458068
ENKS,2020-07-15,0.06,0.06,0.06,0.06,85000,0.05999999999999999,0.08117448539646803,0.08490232878823842,-0.0037278433917704015,-0.002510104710150726
ENKS,2020-07-14,0.081,0.081,0.081,0.081,10000,0.08099999999999999,0.0811476414893191,0.08461326739651708,-0.003465625907197969,-0.002701208949560175
ENKS,2020-07-13,0.075,0.08,0.075,0.08,86500,0.07999999999999997,0.08097108126019309,0.08427154388566396,-0.003300462625470873,-0.002821059684742315
ENKS,2020-07-13,0.075,0.08,0.075,0.08,86500,0.07999999999999997,0.08082168414324031,0.08395513322746664,-0.0031334490842263307,-0.002883537564639118
ENKS,2020-07-13,0.075,0.08,0.075,0.08,86500,0.07999999999999997,0.08069527119812643,0.08366216039580246,-0.0029668891976760425,-0.002900207891246503
ENKS,2020-07-10,0.09,0.09,0.09,0.09,4088,0.08999999999999997,0.08212676793687619,0.08413162999611339,-0.0020048620592371946,-0.0027211387248446415
ENKS,2020-07-09,0.0973,0.0973,0.0973,0.0973,500,0.09729999999999996,0.08446111133120293,0.0851070648112161,-0.0006459534800131728,-0.0023061016758783477
ENKS,2020-07-08,0.087,0.087,0.087,0.087,10000,0.08699999999999998,0.08485170958794094,0.08524728223260751,-0.0003955726446665669,-0.0019239958696359916
ENKS,2020-07-07,0.09,0.09,0.08900000000000001,0.08900000000000001,30394,0.08900000000000001,0.08548990811287313,0.08552526132648844,-3.5353213615321726e-05,-0.0015462673384318577
ENKS,2020-07-06,0.1145,0.1145,0.1145,0.1145,300,0.1145,0.0899529991724311,0.08767153826526708,0.002281460907164037,-0.0007807216893126788
ENKS,2020-07-06,0.1145,0.1145,0.1145,0.1145,300,0.1145,0.09372946083821093,0.08965883172709914,0.004070629111111793,0.00018954847077221537
ENKS,2020-07-06,0.1145,0.1145,0.1145,0.1145,300,0.1145,0.0969249284015631,0.09149891826583254,0.005426010135730561,0.0012368408037638843
ENKS,2020-07-06,0.1145,0.1145,0.1145,0.1145,300,0.1145,0.0996287855705534,0.09320270209799307,0.006426083472560309,0.00227468933752317
