Symbol,Date,Open,High,Low,Close,Volume,TLOFF SMA,TLOFF spanTwelveEMA,TLOFF spanTwntySixEMA,TLOFF_x,TLOFF_y
TLOFF,2020-08-04,0.225,0.225,0.20785,0.20785,61694,0.20785,0.20785,0.20785,0.0,0.0
TLOFF,2020-08-03,0.205,0.22,0.205,0.22,53909,0.22,0.2097192307692308,0.20875,0.0009692307692307778,0.00019384615384615556
TLOFF,2020-08-03,0.205,0.22,0.205,0.22,53909,0.22,0.21130088757396448,0.20958333333333332,0.0017175542406311364,0.0004985877712031517
TLOFF,2020-08-03,0.205,0.22,0.205,0.22,53909,0.22,0.21263921256258533,0.21035493827160492,0.002284274290980381,0.0008557250751585975
TLOFF,2020-07-31,0.2049,0.2049,0.201,0.20199999999999999,17076,0.20199999999999999,0.2110024106298799,0.20973605395518974,0.0012663566746901336,0.0009378513950649048
TLOFF,2020-07-30,0.2175,0.2175,0.203701,0.2058,40000,0.2058,0.21020203976374446,0.20944449440295348,0.0007575453607910343,0.0009017901882101308
TLOFF,2020-07-29,0.257,0.257,0.23,0.23,163446,0.23,0.21324787980009152,0.2109671244471792,0.002280755352912361,0.0011775832211505769
TLOFF,2020-07-28,0.1758,0.17600000000000002,0.172,0.17600000000000002,32050,0.17600000000000002,0.2075174367539236,0.20837696708072145,-0.0008595303267978638,0.0007701605115608888
TLOFF,2020-07-27,0.1805,0.1805,0.174,0.17600000000000002,34800,0.17600000000000002,0.20266860033024306,0.20597867322289026,-0.0033100728926472034,-4.588616928072971e-05
TLOFF,2020-07-27,0.1805,0.1805,0.174,0.17600000000000002,34800,0.17600000000000002,0.19856573874097488,0.2037580307619354,-0.005192292020960526,-0.001075167339616689
TLOFF,2020-07-27,0.1805,0.1805,0.174,0.17600000000000002,34800,0.17600000000000002,0.19509408662697875,0.20170188033512534,-0.006607793708146625,-0.0021816926133226763
TLOFF,2020-07-24,0.15,0.15,0.14030399999999998,0.142,10500,0.142,0.1869257656074436,0.19727951882881975,-0.010353753221376216,-0.003816104734933385
TLOFF,2020-07-23,0.1167,0.15,0.115,0.14,31330,0.14000000000000004,0.17970641705245224,0.1930365915081665,-0.013330174455714215,-0.005718918679089551
TLOFF,2020-07-23,0.1167,0.15,0.115,0.14,31330,0.14,0.1735977375059211,0.18910795510015413,-0.015510217594233015,-0.0076771784621182445
TLOFF,2020-07-21,0.0992,0.0992,0.0992,0.0992,100,0.0992,0.1621519317357794,0.1824481065742168,-0.020296174838437403,-0.010200977737382075
TLOFF,2020-07-21,0.0992,0.0992,0.0992,0.0992,100,0.09920000000000002,0.1524670191610441,0.17628158016131187,-0.02381456100026777,-0.012923694389959215
TLOFF,2020-07-21,0.0992,0.0992,0.0992,0.0992,100,0.09920000000000002,0.1442720931362681,0.1705718334826962,-0.026299740346428097,-0.015598903581252993
TLOFF,2020-07-21,0.0992,0.0992,0.0992,0.0992,100,0.09920000000000002,0.1373379249614576,0.1652850310024965,-0.02794710604103889,-0.018068544073210173
TLOFF,2020-07-17,0.1094,0.1094,0.1094,0.1094,1000,0.1094,0.1330397826596949,0.16114539907638564,-0.028105616416690737,-0.020075958541906285
TLOFF,2020-07-16,0.12074000000000001,0.12074000000000001,0.12074000000000001,0.12074000000000001,6000,0.12074000000000001,0.13114750840435724,0.15815240655220894,-0.027004898147851703,-0.021461746463095368
TLOFF,2020-07-16,0.12074000000000001,0.12074000000000001,0.12074000000000001,0.12074000000000001,6000,0.12074000000000001,0.12954635326522534,0.15538111717797126,-0.02583476391274589,-0.022336349953025473
TLOFF,2020-07-16,0.12074000000000001,0.12074000000000001,0.12074000000000001,0.12074000000000001,6000,0.12074000000000001,0.12819152968595993,0.15281510849812152,-0.0246235788121616,-0.022793795724852697
TLOFF,2020-07-13,0.11652,0.11652,0.11652,0.11652,1000,0.11652,0.12639590973427378,0.15012658194270512,-0.023730672208431336,-0.022981171021568426
TLOFF,2020-07-13,0.11652,0.11652,0.11652,0.11652,1000,0.11652000000000005,0.12487653900592395,0.14763720550250475,-0.02276066649658079,-0.0229370701165709
TLOFF,2020-07-13,0.11652,0.11652,0.11652,0.11652,1000,0.11652000000000005,0.1235909176203972,0.14533222731713405,-0.02174130969673685,-0.02269791803260409
TLOFF,2020-07-10,0.109,0.109,0.109,0.109,1000,0.10900000000000004,0.12134616106341302,0.14264095121956855,-0.021294790156155527,-0.02241729245731438
TLOFF,2020-07-09,0.10800000000000001,0.10800000000000001,0.10800000000000001,0.10800000000000001,24500,0.10800000000000004,0.11929290551519565,0.14007495483293386,-0.02078204931773821,-0.022090243829399146
TLOFF,2020-07-08,0.1172,0.1172,0.1172,0.1172,2000,0.1172,0.11897092005131935,0.138380513734198,-0.019409593682878614,-0.02155411380009504
TLOFF,2020-07-08,0.1172,0.1172,0.1172,0.1172,2000,0.1172,0.11869847081265485,0.13681158679092406,-0.0181131159782692,-0.020865914235729872
TLOFF,2020-07-06,0.1133,0.1133,0.1133,0.1133,3000,0.11329999999999996,0.1178679368414772,0.13506998776937412,-0.017202050927896922,-0.020133141574163287
TLOFF,2020-07-06,0.1133,0.1133,0.1133,0.1133,3000,0.11329999999999996,0.1171651773274038,0.1334573960827538,-0.016292218755350016,-0.019364957010400634
TLOFF,2020-07-06,0.1133,0.1133,0.1133,0.1133,3000,0.11329999999999996,0.11657053466164935,0.13196425563217945,-0.015393720970530088,-0.018570709802426526
TLOFF,2020-07-06,0.1133,0.1133,0.1133,0.1133,3000,0.11329999999999996,0.11606737548293407,0.13058171817794395,-0.014514342695009869,-0.017759436380943194
TLOFF,2020-07-02,0.1027,0.1027,0.1018,0.1018,7133,0.10179999999999996,0.11387239463940575,0.1284497390536518,-0.014577344414246046,-0.017123017987603767
TLOFF,2020-07-02,0.1027,0.1027,0.1018,0.1018,7133,0.10179999999999996,0.11201510315642027,0.12647568430893685,-0.014460581152516585,-0.01659053062058633
TLOFF,2020-07-02,0.1027,0.1027,0.1018,0.1018,7133,0.10179999999999996,0.11044354882466333,0.1246478558416082,-0.014204307016944875,-0.01611328589985804
TLOFF,2020-07-02,0.1027,0.1027,0.1018,0.1018,7133,0.10179999999999996,0.1091137720824074,0.12295542207556312,-0.013841649993155722,-0.01565895871851758
TLOFF,2020-07-02,0.1027,0.1027,0.1018,0.1018,7133,0.10179999999999996,0.10798857637742164,0.12138835377366955,-0.013399777396247913,-0.015207122454063646
TLOFF,2020-07-02,0.1027,0.1027,0.1018,0.1018,7133,0.10179999999999996,0.10703648770397216,0.1199373646052496,-0.012900876901277421,-0.014745873343506402
TLOFF,2020-07-02,0.1027,0.1027,0.1018,0.1018,7133,0.10179999999999996,0.10623087421105336,0.11859385611597185,-0.012362981904918469,-0.014269295055788816
TLOFF,2020-07-02,0.1027,0.1027,0.1018,0.1018,7133,0.10179999999999996,0.1055492012555067,0.117349866774048,-0.011800665518541307,-0.013775569148339314
TLOFF,2020-06-24,0.10099999999999999,0.10099999999999999,0.10099999999999999,0.10099999999999999,1000,0.10099999999999992,0.1048493241392749,0.11613876553152593,-0.01128944139225102,-0.013278343597121656
TLOFF,2020-06-24,0.10099999999999999,0.10099999999999999,0.10099999999999999,0.10099999999999999,1000,0.10099999999999992,0.1042571204255403,0.11501737549215366,-0.010760255066613322,-0.01277472589101999
TLOFF,2020-06-24,0.10099999999999999,0.10099999999999999,0.10099999999999999,0.10099999999999999,1000,0.10099999999999992,0.1037560249754572,0.11397905138162373,-0.010223026406166541,-0.0122643859940493
