Symbol,Date,Open,High,Low,Close,Volume,EANRF SMA,EANRF spanTwelveEMA,EANRF spanTwntySixEMA,EANRF_x,EANRF_y
EANRF,2020-07-20,0.13525,0.13525,0.135,0.135,42000,0.13500000000000004,0.146009868820389,0.16684087887566149,-0.02083101005527249,-0.017975333854058858
EANRF,2020-07-20,0.13525,0.13525,0.135,0.135,42000,0.13500000000000004,0.14431604284802144,0.16448229525524213,-0.02016625240722067,-0.01841351756469122
EANRF,2020-07-17,0.126552,0.13,0.126552,0.13,2000,0.13000000000000006,0.14211357471755662,0.16192805116226122,-0.019814476444704604,-0.0186937093406939
EANRF,2020-07-16,0.1202,0.132,0.1202,0.12300000000000001,29500,0.12300000000000005,0.13917302476100946,0.15904449181690855,-0.01987146705589909,-0.01892926088373494
EANRF,2020-07-15,0.12695,0.12695,0.12695,0.12695,370,0.12695000000000006,0.13729255941316185,0.1566671220526931,-0.019374562639531245,-0.0190183212348942
EANRF,2020-07-14,0.13005,0.13005,0.13,0.13,15500,0.13000000000000006,0.13617062719575232,0.15469177967841952,-0.0185211524826672,-0.018918887484448803
EANRF,2020-07-13,0.1349,0.1386,0.134664,0.1386,73300,0.13860000000000006,0.13654437685794427,0.1534997959985366,-0.016955419140592343,-0.01852619381567751
EANRF,2020-07-13,0.1349,0.1386,0.134664,0.1386,73300,0.13860000000000006,0.13686062657210668,0.15239610740605242,-0.015535480833945738,-0.017928051219331158
EANRF,2020-07-13,0.1349,0.1386,0.134664,0.1386,73300,0.13860000000000006,0.13712822248409026,0.1513741735241226,-0.014245951040032344,-0.017191631183471397
EANRF,2020-07-10,0.13179200000000002,0.13179200000000002,0.13089,0.13089,1000,0.13089000000000006,0.1361684959480764,0.14985682733715058,-0.013688331389074188,-0.016490971224591956
EANRF,2020-07-09,0.1447,0.15,0.14,0.14418,82212,0.14418000000000006,0.13740103503298773,0.14943632160847276,-0.012035286575485029,-0.015599834294770572
EANRF,2020-07-08,0.14,0.14,0.14,0.14,4000,0.14000000000000004,0.13780087579714345,0.14873733482265994,-0.010936459025516487,-0.014667159240919755
EANRF,2020-07-07,0.13,0.13,0.13,0.13,5000,0.13,0.13660074105912134,0.1473493840950555,-0.01074864303593412,-0.01388345599992263
EANRF,2020-07-06,0.12750999999999998,0.12750999999999998,0.124,0.1242,110700,0.12419999999999998,0.13469293474233346,0.14563461490282914,-0.01094168016049568,-0.013295100832037242
EANRF,2020-07-06,0.12750999999999998,0.12750999999999998,0.124,0.1242,110700,0.12419999999999998,0.13307863708966675,0.14404686565076774,-0.01096822856110097,-0.012829726377849987
EANRF,2020-07-06,0.12750999999999998,0.12750999999999998,0.124,0.1242,110700,0.12419999999999998,0.13171269292202573,0.14257672745441458,-0.01086403453238885,-0.01243658800875776
EANRF,2020-07-06,0.12750999999999998,0.12750999999999998,0.124,0.1242,110700,0.12419999999999998,0.13055689401094486,0.14121548838371722,-0.010658594372772391,-0.012080989281560688
EANRF,2020-07-02,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,130277,0.11699999999999995,0.128471218009261,0.13942174850344186,-0.010950530494180849,-0.01185489752408472
EANRF,2020-07-01,0.115,0.115,0.1,0.115,17000,0.115,0.12639872293091314,0.13761273009577948,-0.011214007164866313,-0.011726719452241038
EANRF,2020-06-30,0.09125,0.1,0.09125,0.1,16000,0.1,0.12233738094154192,0.13482660194053658,-0.012489220998994674,-0.011879219761591767
EANRF,2020-06-29,0.0849,0.0849,0.0849,0.0849,108000,0.0849,0.11657778387361238,0.13112833513012648,-0.014550551256514097,-0.012413486060576233
EANRF,2020-06-29,0.0849,0.0849,0.0849,0.0849,108000,0.0849,0.1117042786622874,0.12770401400937634,-0.01599973534708897,-0.013130735917878781
EANRF,2020-06-29,0.0849,0.0849,0.0849,0.0849,108000,0.0849,0.10758054348347394,0.12453334630497813,-0.016952802821504173,-0.01389514929860386
EANRF,2020-06-26,0.0849,0.0849,0.0849,0.0849,73000,0.0849,0.10409122910140102,0.12159754287497973,-0.01750631377357871,-0.014617382193598831
EANRF,2020-06-25,0.0849,0.0849,0.0849,0.0849,33500,0.0849,0.10113873231657007,0.11887920636572195,-0.017740474049151883,-0.015242000564709443
EANRF,2020-06-24,0.0849,0.0849,0.0849,0.0849,500,0.0849,0.09864046580632853,0.11636222811640926,-0.0177217623100807,-0.015737952913783694
EANRF,2020-06-23,0.085,0.08514,0.0844,0.08514,12700,0.08514,0.09656347106689336,0.1140494704781567,-0.01748599941126333,-0.016087562213279623
EANRF,2020-06-22,0.0849,0.085,0.0822,0.085,15000,0.08500000000000002,0.09478447551814054,0.11189765785014508,-0.017113182332004553,-0.01629268623702461
