Symbol,Date,Open,High,Low,Close,Volume,RSSV SMA,RSSV spanTwelveEMA,RSSV spanTwntySixEMA,RSSV_x,RSSV_y
RSSV,2020-07-13,0.04965,0.04965,0.04965,0.04965,500,0.04964999999999997,0.0593993493630069,0.09273967470811023,-0.033340325345103325,-0.034198009709561966
RSSV,2020-07-13,0.04965,0.04965,0.04965,0.04965,500,0.04964999999999997,0.057899449461005836,0.08954784695195392,-0.03164839749094808,-0.03368808726583919
RSSV,2020-07-13,0.04965,0.04965,0.04965,0.04965,500,0.04964999999999997,0.056630303390081876,0.08659245088143881,-0.029962147491356943,-0.03294289931094274
RSSV,2020-07-10,0.04,0.04,0.04,0.04,500,0.03999999999999998,0.05407179517622312,0.08314115822355445,-0.029069363047331324,-0.03216819205822046
RSSV,2020-07-09,0.04,0.04,0.04,0.04,5000,0.03999999999999999,0.05190690361065033,0.07994551687366153,-0.028038613263011197,-0.03134227629917861
RSSV,2020-07-08,0.04,0.04,0.0396,0.0396,31485,0.03959999999999999,0.05001353382439644,0.07695696006820511,-0.026943426243808674,-0.03046250628810462
RSSV,2020-07-07,0.043,0.043,0.043,0.043,4000,0.042999999999999976,0.04893452862064314,0.07444162969278251,-0.025507101072139368,-0.029471425244911573
RSSV,2020-07-06,0.06,0.06,0.0565,0.0565,4930,0.05649999999999996,0.05009844729439035,0.07311262008590973,-0.023014172791519374,-0.028179974754233134
RSSV,2020-07-06,0.06,0.06,0.0565,0.0565,4930,0.05649999999999999,0.05108330155679183,0.0718820556351016,-0.020798754078309764,-0.02670373061904846
RSSV,2020-07-06,0.06,0.06,0.0565,0.0565,4930,0.05649999999999999,0.05191663977882386,0.07074264410657555,-0.018826004327751687,-0.025128185360789104
RSSV,2020-07-06,0.06,0.06,0.0565,0.0565,4930,0.05649999999999999,0.05262177212054327,0.0696876334320144,-0.017065861311471132,-0.02351572055092551
RSSV,2020-07-02,0.0673,0.06975,0.063,0.0665,35900,0.0665,0.05475688410199815,0.06945151243705038,-0.014694628335052225,-0.021751502107750856
RSSV,2020-07-01,0.0993,0.0993,0.0993,0.0993,10000,0.0993,0.06160967116322921,0.07166251151578737,-0.010052840352558176,-0.01941176975671232
RSSV,2020-07-01,0.0993,0.0993,0.0993,0.0993,10000,0.0993,0.06740818329196317,0.07370973288498832,-0.006301549593025146,-0.016789725723974885
RSSV,2020-06-29,0.0998,0.0998,0.0998,0.0998,3193,0.0998,0.07239153970858422,0.07564234526387807,-0.003250805555293848,-0.01408194169023868
RSSV,2020-06-29,0.0998,0.0998,0.0998,0.0998,3193,0.0998,0.07660822590726357,0.07743180117025747,-0.0008235752629938975,-0.011430268404789723
RSSV,2020-06-29,0.0998,0.0998,0.0998,0.0998,3193,0.0998,0.08017619115229996,0.07908870478727544,0.0010874863650245233,-0.008926717450826875
RSSV,2020-06-26,0.11645,0.11645,0.1,0.1,2686,0.1,0.08322600789809996,0.08063768961784762,0.002588318280252341,-0.006623710304611032
RSSV,2020-06-25,0.1,0.1,0.1,0.1,11000,0.1,0.08580662206762305,0.08207193483134037,0.003734687236282661,-0.004552030796432294
RSSV,2020-06-24,0.12,0.12,0.12,0.12,620,0.12,0.0910671417495272,0.08488142114012999,0.006185720609397205,-0.0024044805152663943
RSSV,2020-06-23,0.1495,0.1526,0.1495,0.15,50120,0.15000000000000002,0.10013373532652302,0.08970501957419444,0.010428715752328566,0.00016215873825259786
RSSV,2020-06-22,0.195,0.195,0.195,0.195,1000,0.19500000000000006,0.11472854527628867,0.09750464775388372,0.017223897522404955,0.0035745064950830695
