Symbol,Date,Open,High,Low,Close,Volume,NBIO SMA,NBIO spanTwelveEMA,NBIO spanTwntySixEMA,NBIO_x,NBIO_y
NBIO,2020-08-04,0.095,0.1,0.0925,0.095,67340,0.095,0.095,0.095,0.0,0.0
NBIO,2020-08-03,0.107,0.13,0.094,0.1,193812,0.1,0.09576923076923076,0.09537037037037037,0.00039886039886040387,7.977207977208078e-05
NBIO,2020-08-03,0.107,0.13,0.094,0.1,193812,0.1,0.09642011834319526,0.09571330589849107,0.0007068124447041774,0.00020518015275850011
NBIO,2020-08-03,0.107,0.13,0.094,0.1,193812,0.1,0.09697086936731908,0.09603083879489917,0.0009400305724199117,0.00035215023669078245
NBIO,2020-07-31,0.11599999999999999,0.12,0.105,0.114,23317,0.11400000000000005,0.09959073561850076,0.09736188777305478,0.0022288478454459693,0.0007274897584418199
NBIO,2020-07-30,0.13,0.13,0.12,0.125,34843,0.125,0.10349985321565447,0.0994091553454211,0.00409069787023339,0.0014001313808001338
NBIO,2020-07-29,0.14,0.14,0.13,0.14,225490,0.14,0.1091152604132461,0.10241588457909362,0.006699375834152478,0.0024599802714706026
NBIO,2020-07-28,0.102,0.154,0.10099999999999999,0.13,772026,0.13,0.1123282972727467,0.10445915238804963,0.007869144884697045,0.003541813194115891
NBIO,2020-07-27,0.092,0.096,0.092,0.096,1500,0.096,0.10981625153847796,0.10383254850745338,0.0059837030310245926,0.004030191161497632
NBIO,2020-07-27,0.092,0.096,0.092,0.096,1500,0.096,0.10769067437871213,0.1032523597291235,0.004438314649588632,0.004111815859115832
NBIO,2020-07-27,0.092,0.096,0.092,0.096,1500,0.096,0.1058921090896795,0.10271514789733656,0.003176961192342925,0.003924844925761251
NBIO,2020-07-24,0.08900000000000001,0.1,0.08900000000000001,0.095,41900,0.095,0.10421639999895957,0.10214365546049682,0.002072744538462748,0.00355442484830155
NBIO,2020-07-23,0.0999,0.0999,0.0999,0.0999,400,0.09990000000000004,0.1035523384606581,0.10197745875971928,0.0015748797009388221,0.003158515818829005
NBIO,2020-07-22,0.09445,0.09445,0.09445,0.09445,2000,0.09445000000000002,0.10215197869747994,0.10141986922196228,0.0007321094755176477,0.0026732345501667334
NBIO,2020-07-21,0.08800000000000001,0.095,0.08800000000000001,0.08800000000000001,35750,0.08800000000000002,0.09997475120555993,0.10042580483515028,-0.00045105362959033113,0.0020483769142153204
NBIO,2020-07-20,0.105,0.105,0.09699999999999999,0.1,9800,0.10000000000000002,0.0999786356354738,0.10039426373625024,-0.0004156281007764578,0.0015555759112169647
NBIO,2020-07-20,0.105,0.105,0.09699999999999999,0.1,9800,0.1,0.09998192246078552,0.10036505901504653,-0.0003831365542610044,0.001167833418121371
NBIO,2020-07-20,0.105,0.105,0.09699999999999999,0.1,9800,0.1,0.09998470362066468,0.10033801760652457,-0.0003533139858598877,0.0008636039373251193
NBIO,2020-07-17,0.0951,0.105,0.0951,0.1,35000,0.1,0.09998705690979318,0.10031297926530053,-0.00032592235550733817,0.0006256986787586278
NBIO,2020-07-16,0.1007,0.1007,0.1007,0.1007,7000,0.10069999999999996,0.10009674046213267,0.10034164746787083,-0.0002449070057381625,0.0004515775418592698
NBIO,2020-07-15,0.105,0.105,0.1,0.1049,19330,0.10489999999999998,0.10083570346795842,0.10067930321099153,0.0001564002569668932,0.0003925420848807945
NBIO,2020-07-14,0.095,0.0985,0.095,0.0985,11000,0.09849999999999998,0.1004763644728879,0.10051787334351067,-4.150887062277786e-05,0.00030573189378008006
