Symbol,Date,Open,High,Low,Close,Volume,EQXWF SMA,EQXWF spanTwelveEMA,EQXWF spanTwntySixEMA,EQXWF_x,EQXWF_y
EQXWF,2020-07-21,0.52,0.52,0.5199,0.52,4400,0.5199999999999998,0.5227326280127974,0.5218805180377954,0.0008521099750019577,-0.0007270129934448528
EQXWF,2020-07-20,0.52,0.54032,0.5,0.54032,61545,0.5403199999999999,0.5254383775492901,0.5232464055905514,0.00219197195873877,-0.0001432160030081283
EQXWF,2020-07-20,0.52,0.54032,0.5,0.54032,61545,0.5403199999999998,0.5277278579263225,0.5245111162875475,0.003216741638774945,0.0005287755253484864
EQXWF,2020-07-20,0.52,0.54032,0.5,0.54032,61545,0.5403199999999998,0.5296651105530421,0.5256821447106922,0.003982965842349917,0.0012196135887487726
EQXWF,2020-07-17,0.48,0.5118,0.47,0.5101,7502,0.5100999999999999,0.5266550935448818,0.5245279117691595,0.002127181775722353,0.0014011272261434888
EQXWF,2020-07-16,0.51,0.51,0.51,0.51,3000,0.5099999999999998,0.5240927714610539,0.5234517701566291,0.0006410013044247932,0.0012491020417997496
EQXWF,2020-07-15,0.5213,0.5286,0.51,0.51,13000,0.5099999999999998,0.5219246527747379,0.5224553427376196,-0.0005306899628817474,0.0008931436408634503
EQXWF,2020-07-14,0.5,0.5,0.5,0.5,200,0.4999999999999998,0.518551629270932,0.5207919840163144,-0.002240354745382423,0.0002664439636142757
EQXWF,2020-07-13,0.545,0.555,0.545,0.55193,24599,0.5519299999999998,0.5236867632292501,0.5230985037188097,0.000588259510440392,0.000330807072979499
EQXWF,2020-07-13,0.545,0.555,0.545,0.55193,24599,0.5519299999999998,0.5280318765785963,0.5252341701100091,0.0027977064685872355,0.0008241869521010464
EQXWF,2020-07-13,0.545,0.555,0.545,0.55193,24599,0.5519299999999998,0.5317085109511199,0.5272116389907492,0.004496871960370741,0.0015587239537549853
EQXWF,2020-07-10,0.555,0.555,0.54871,0.55,21400,0.5499999999999998,0.5345225861894092,0.5288996657321752,0.005622920457234004,0.0023715632544507896
EQXWF,2020-07-09,0.53,0.551,0.53,0.55,19937,0.5499999999999998,0.5369037267756539,0.5304626534557177,0.006441073319936153,0.0031854652675478625
EQXWF,2020-07-08,0.4961,0.52,0.4961,0.52,15350,0.5199999999999998,0.5343031534255532,0.5296876420886275,0.004615511336925726,0.0034714744814234354
EQXWF,2020-07-07,0.49,0.51,0.4878,0.5,108723,0.4999999999999998,0.5290257452062374,0.5274885574894699,0.0015371877167674741,0.0030846171284922433
EQXWF,2020-07-06,0.52,0.56,0.50555,0.52,27183,0.5199999999999998,0.5276371690206624,0.5269338495272871,0.0007033194933754316,0.002608357601468881
EQXWF,2020-07-06,0.52,0.56,0.50555,0.52,27183,0.5199999999999998,0.5264622199405604,0.5264202310437842,4.1988896776201656e-05,0.0020950838605303455
EQXWF,2020-07-06,0.52,0.56,0.50555,0.52,27183,0.5199999999999998,0.5254680322573972,0.5259446583738743,-0.0004766261164770303,0.0015807418651288703
EQXWF,2020-07-06,0.52,0.56,0.50555,0.52,27183,0.5199999999999998,0.5246267965254899,0.5255043133091428,-0.0008775167836528874,0.0010890901353725188
EQXWF,2020-07-02,0.53,0.55552,0.53,0.5352,21844,0.5351999999999997,0.5262534432138761,0.5262225123232804,3.093089059569287e-05,0.0008774582864171537
EQXWF,2020-07-01,0.55,0.56,0.52,0.56,3725,0.5599999999999997,0.5314452211809721,0.5287245484474818,0.002720672733490304,0.001246101175831784
EQXWF,2020-06-30,0.4944,0.51762,0.4944,0.5162,6425,0.5161999999999995,0.5290998025377457,0.5277968041180388,0.0013029984197069355,0.0012574806246068142
EQXWF,2020-06-29,0.53,0.5385,0.4928,0.5092,20400,0.5091999999999994,0.5260382944550156,0.5264192630722581,-0.0003809686172424609,0.0009297907762369592
EQXWF,2020-06-29,0.53,0.5385,0.4928,0.5092,20400,0.5091999999999993,0.5234477876157825,0.5251437621039426,-0.001695974488160168,0.0004046377233575337
EQXWF,2020-06-29,0.53,0.5385,0.4928,0.5092,20400,0.5091999999999993,0.5212558202902775,0.5239627426888358,-0.002706922398558298,-0.00021767430102563265
EQXWF,2020-06-26,0.48517,0.4876,0.48,0.48,1700,0.4799999999999993,0.5149087710148502,0.5207062432304035,-0.005797472215553268,-0.0013336338839311597
EQXWF,2020-06-25,0.49,0.49,0.49,0.49,8000,0.4899999999999993,0.511076652397181,0.5184317066948181,-0.0073550542976370545,-0.002537917966672339
EQXWF,2020-06-24,0.51132,0.54,0.51132,0.527,69735,0.5269999999999995,0.5135263981822301,0.5190663950877945,-0.005539996905564393,-0.0031383337544507502
EQXWF,2020-06-23,0.5,0.52862,0.4919,0.52862,42858,0.5286199999999993,0.5158484907695793,0.5197740695257357,-0.0039255787561564,-0.0032957827547918806
EQXWF,2020-06-22,0.474,0.5198,0.4737,0.51,31750,0.5099999999999995,0.5149487229588747,0.5190500643756811,-0.004101341416806403,-0.0034568944871947857
