Symbol,Date,Open,High,Low,Close,Volume,ATOS SMA,ATOS spanTwelveEMA,ATOS spanTwntySixEMA,ATOS_x,ATOS_y
ATOS,2021-06-18,5.1282,5.2164,5.08,5.2099,152808,5.2099,4.600009501758316,4.111863273715927,0.4881462280423889,0.4818144489511066
ATOS,2021-06-17,4.66,4.66,4.62,4.63,81337,4.63,4.489120320259827,4.024020335613201,0.4650999846466259,0.480231504178286
ATOS,2021-06-16,4.64,4.67,4.625,4.6615,59104,4.6615,4.463505833034342,3.9755419624622577,0.4879638705720839,0.48401438406120095
ATOS,2021-06-15,4.63,4.66,4.57,4.6518,423818,4.6518,4.42750689358604,3.9206653194592382,0.5068415741268018,0.4830270124334802
ATOS,2021-06-14,4.41,4.43,4.36,4.37,588454,4.37,4.386726328783501,3.862174545015977,0.524551783767524,0.47707337201014977
ATOS,2021-06-11,4.48,4.49,4.2,4.2601,657517,4.2601,4.38976747947141,3.821548508617256,0.5682189708541547,0.4652037690708061
ATOS,2021-06-10,4.15,4.3,4.14,4.2901,513394,4.2901,4.413343384829848,3.786464389306636,0.6268789955232124,0.439449968624969
ATOS,2021-06-09,5.57,5.8,5.57,5.7869,608973,5.7869,4.435751272980729,3.746173540451167,0.6895777325295627,0.3925927119004081
ATOS,2021-06-08,6.3,6.48,6.22,6.4799,549246,6.4799,4.190087868068134,3.58291542368726,0.6071724443808737,0.31834645674311957
ATOS,2021-06-07,4.9,4.97,4.9,4.97,261346,4.97,3.7737583895350673,3.351156657582241,0.4226017319528261,0.24613995983368087
ATOS,2021-06-04,4.5453,4.59,4.5453,4.5797,181734,4.5797,3.5562599149050795,3.2216491901888205,0.3346107247162591,0.20202451680389455
ATOS,2021-06-03,3.94,3.96,3.92,3.9501,139295,3.9501,3.370179899433276,3.1130051254039257,0.2571747740293499,0.16887796482580342
ATOS,2021-06-02,3.99,4.0,3.97,3.991,225175,3.991,3.264739881148417,3.0460375354362395,0.2187023457121775,0.14680376252491667
ATOS,2021-06-01,3.32,3.34,3.32,3.34,140205,3.34,3.132692586811766,2.9704405382711383,0.1622520485406275,0.12882911672810143
ATOS,2021-06-01,3.32,3.34,3.32,3.34,140205,3.34,3.0950003298684505,2.9408757813328297,0.1541245485356208,0.12047338377496988
ATOS,2021-05-28,3.16,3.2,3.16,3.195,54406,3.195,3.050454935299077,2.908945843839456,0.1415090914596213,0.11206059258480712
ATOS,2021-05-27,3.14,3.16,3.13,3.16,31109,3.16,3.0241740144443643,2.8860615113466124,0.1381125030977519,0.10469846786610368
ATOS,2021-05-26,3.0,3.01,2.96,2.97,236770,2.97,2.999478380706976,2.864146432254341,0.135331948452634,0.09634495905819163
ATOS,2021-05-25,3.17,3.19,3.16,3.18,78568,3.18,3.004838086290062,2.855678146834689,0.1491599394553735,0.08659821170958079
ATOS,2021-05-24,3.24,3.26,3.23,3.238,77891,3.238,2.972990465615528,2.829732398581464,0.1432580670340639,0.07095777977313271
ATOS,2021-05-21,3.26,3.3,3.26,3.29,55069,3.29,2.92480691390926,2.7970709904679807,0.1277359234412789,0.05288270795789989
ATOS,2021-05-20,3.27,3.27,3.24,3.25,29518,3.25,2.85840817098367,2.757636669705419,0.1007715012782513,0.034169404087055016
ATOS,2021-05-19,3.09,3.1,3.0,3.0113,422689,3.0113,2.7872096566170645,2.7182476032818523,0.0689620533352122,0.017518879789255943
ATOS,2021-05-18,3.27,3.3,3.1804,3.2021,328889,3.2021,2.746465957820168,2.6948034115444006,0.0516625462757667,0.004658086402766873
ATOS,2021-05-17,3.17,3.18,3.06,3.075,532580,3.075,2.663623404696561,2.6542196844679524,0.0094037202286085,-0.0070930285654832
ATOS,2021-05-14,2.41,2.48,2.41,2.4344,87656,2.4344,2.5888276600959355,2.6205572592253885,-0.031729599129453,-0.011217215764006146
ATOS,2021-05-13,2.56,2.56,2.48,2.5099,125984,2.5099,2.6169054164770142,2.63544983996342,-0.0185444234864053,-0.006089119922644419
ATOS,2021-05-12,2.59,2.61,2.57,2.61,77573,2.61,2.636360946745562,2.645493827160493,-0.0091328804149313,-0.0029752940317040637
ATOS,2021-05-11,2.65,2.65,2.535,2.565,258066,2.565,2.641153846153846,2.648333333333333,-0.0071794871794867,-0.0014358974358973599
ATOS,2021-05-10,2.7019,2.71,2.65,2.655,174352,2.655,2.655,2.655,0.0,0.0
