Symbol,Date,Open,High,Low,Close,Volume,AAPL SMA,AAPL spanTwelveEMA,AAPL spanTwntySixEMA,AAPL_x,AAPL_y
AAPL,2021-04-30,131.8,132.19,131.36,132.01,1896412,132.01,133.37097253902604,130.59454289342776,2.7764296455982844,3.0265260683170916
AAPL,2021-04-29,136.47,137.07,136.42,136.72,3844913,136.72,133.61842209157624,130.481306324902,3.137115766674242,3.0890501739967933
AAPL,2021-04-28,134.29,134.67,134.25,134.62,1340836,134.62,133.05449883549915,129.98221083089416,3.0722880046050136,3.0770337758274313
AAPL,2021-04-27,135.06,135.41,135.01,135.1895,1303363,135.1895,132.76986226013537,129.6111876973657,3.158674562769676,3.0782202186330423
AAPL,2021-04-26,134.83,134.96,134.5,134.925,1617712,134.925,132.32992812561452,129.16492271315494,3.1650054124595783,3.0581066325988835
AAPL,2021-04-23,132.19,132.75,132.16,132.72,896678,132.72,131.85809687572626,128.70411653020733,3.1539803455189315,3.0313819376337094
AAPL,2021-04-22,132.86,133.26,132.7,132.99,1253185,132.99,131.70138721676742,128.38284585262392,3.318541364143499,3.0007323356624034
AAPL,2021-04-21,132.39,132.75,132.21,132.585,1187563,132.585,131.4670939834524,128.01427352083385,3.4528204626185754,2.921280078542129
AAPL,2021-04-20,135.02,135.43,134.92,135.395,1455455,135.395,131.2638383440801,127.64861540250054,3.6152229415795754,2.7883949825230245
AAPL,2021-04-19,133.47,133.75,133.34,133.73,1226999,133.73,130.51271804300376,127.02890463470058,3.483813408303177,2.581687992758887
AAPL,2021-04-16,134.3,134.67,134.24,134.32,4465876,134.32,129.92775768718627,126.49281700547662,3.434940681709648,2.3561566388728146
AAPL,2021-04-15,133.82,134.25,133.64,134.1338,1506507,134.1338,129.1291681757656,125.86664236591476,3.2625258098508283,2.086460628163606
AAPL,2021-04-14,134.94,135.0,134.37,134.4796,1548127,134.4796,128.21923511681388,125.20526975518794,3.013965361625935,1.792444332741793
AAPL,2021-04-13,132.49,132.5374,131.93,132.365,1640580,132.365,127.0809869562346,124.46332333560298,2.617663620631617,1.4870640755207574
AAPL,2021-04-12,132.57,132.85,132.3,132.61,1768894,132.61,126.12025731191362,123.8311892024512,2.2890681094624057,1.2044141892430422
AAPL,2021-04-09,129.9,130.19,129.8,130.02,1630606,130.02,124.94030409589791,123.12888433864732,1.8114197572506043,0.9332507091881977
AAPL,2021-04-08,128.91,129.05,128.81,128.9299,1578055,128.9299,124.0167230224248,122.57759508573908,1.4391279366857077,0.7137084471725996
AAPL,2021-04-07,125.82,125.92,125.68,125.765,1028640,125.765,123.12341811741112,122.0694106925982,1.0540074248129088,0.532353574794319
AAPL,2021-04-06,126.49,126.61,126.01,126.24,1714545,126.24,122.64313050239495,121.77376354800607,0.8693669543888944,0.401940112289668
AAPL,2021-04-05,123.74,123.93,123.29,123.5001,1513005,123.5001,121.98915423010314,121.41646463184657,0.5726895982565736,0.2850834017648649
AAPL,2021-04-05,123.74,123.93,123.29,123.5001,1513005,123.5001,121.7144368173946,121.24977380239427,0.4646630150003261,0.2131818526419377
AAPL,2021-04-01,123.64,123.79,123.53,123.773,1413080,123.773,121.38977078419362,121.06974770658584,0.3200230776077859,0.15031156205234059
AAPL,2021-03-31,121.65,121.75,121.22,121.3392,1744535,121.3392,120.95645638131973,120.8534875231127,0.1029688582070207,0.10788368316348279
AAPL,2021-03-30,120.11,120.4031,120.0,120.14,1184395,120.14,120.88686663246877,120.81463052496171,0.0722361075070523,0.10911238940259829
AAPL,2021-03-29,121.65,121.8,121.4,121.69,1254606,121.69,121.02266056564493,120.86860096695864,0.1540595986862598,0.11833145987648477
AAPL,2021-03-26,120.39,120.59,120.32,120.5201,997893,120.5201,120.9013261230349,120.80288904431536,0.0984370787195558,0.10939942517403389
AAPL,2021-03-25,119.5,119.59,119.0,119.207,1976362,119.207,120.9706399635867,120.82551216786058,0.1451277957261254,0.11214001178765694
AAPL,2021-03-24,122.79,122.9,122.57,122.61,879688,122.61,121.29130177514791,120.95499314128944,0.3363086338584935,0.10389306580303981
AAPL,2021-03-23,123.31,123.69,123.165,123.48,1028760,123.48,121.05153846153848,120.82259259259258,0.2289458689458854,0.04578917378917993
AAPL,2021-03-22,120.31,120.66,120.26,120.61,1841212,120.61,120.61,120.61,0.0,0.0
