Symbol,Date,Open,High,Low,Close,Volume,KERN SMA,KERN spanTwelveEMA,KERN spanTwntySixEMA,KERN_x,KERN_y
KERN,2020-12-01,4.33,4.39,3.85,3.9221,585584,3.9221,3.4341429858508867,3.2612996185003817,0.17284336735050546,0.06777813033387735
KERN,2020-11-30,4.19,4.2,3.84,4.0,941881,4.0,3.345423528732866,3.2084355879804125,0.13698794075245413,0.04151182107972043
KERN,2020-11-27,3.5,3.5499,3.36,3.39,100678,3.390000000000001,3.2264096248661156,3.1451104350188457,0.08129918984726947,0.017642791161537115
KERN,2020-11-27,3.5,3.5499,3.36,3.39,100678,3.390000000000001,3.1966659202963177,3.1255192698203533,0.07114665047596436,0.0017286914901039133
KERN,2020-11-25,3.47,3.4987,3.35,3.4379,144703,3.4379000000000013,3.1615142694411027,3.1043608114059813,0.0571534580351214,-0.0156257982563612
KERN,2020-11-24,3.84,3.98,3.6,3.96,755477,3.9600000000000017,3.111262318430393,3.07767767631846,0.033584642111934127,-0.03382061232923185
KERN,2020-11-23,3.28,3.34,3.1504,3.18,231723,3.1800000000000024,2.9569463763268296,3.0070918904239368,-0.05014551409710721,-0.050671925939523126
KERN,2020-11-20,2.75,2.79,2.7,2.75,54368,2.7500000000000018,2.916391172022617,2.993259241657852,-0.07686806963523507,-0.0508035289001271
KERN,2020-11-19,2.75,2.7632,2.61,2.67,287437,2.6700000000000017,2.9466441123903646,3.01271998099048,-0.06607586860011505,-0.0442873937163501
KERN,2020-11-18,2.86,2.95,2.7901,2.8201,144933,2.820100000000002,2.9969430419158862,3.0401375794697185,-0.04319453755383229,-0.03884027499540875
KERN,2020-11-17,2.83,2.95,2.76,2.9013,390946,2.9013000000000018,3.0290963222642286,3.0577405858272964,-0.028644263563067263,-0.03775170935580286
KERN,2020-11-16,2.88,3.04,2.8,2.845,226465,2.845000000000001,3.0523320172213615,3.0702558326934795,-0.01792381547211841,-0.04002857080398664
KERN,2020-11-13,2.86,2.87,2.74,2.83,183587,2.8300000000000014,3.0900287476252446,3.0882762993089576,0.0017524483162869586,-0.04555475963695381
KERN,2020-11-12,3.0,3.12,2.76,3.1,508388,3.1000000000000014,3.1373067017389262,3.1089384032536738,0.028368298485251575,-0.057381561625264
KERN,2020-11-11,3.5,3.5,3.17,3.2236,464630,3.2236000000000007,3.1440897384187303,3.1096534755139684,0.03443626290476187,-0.07881902665289311
KERN,2020-11-10,3.72,4.19,3.65,4.0456,690836,4.045600000000002,3.129633327222136,3.1005377535550864,0.02909557366704973,-0.10713284904230685
KERN,2020-11-09,4.76,4.86,3.8,3.87,1513545,3.870000000000002,2.963093932171615,3.0249327738394935,-0.0618388416678779,-0.141189954719646
KERN,2020-11-06,3.42,3.64,3.25,3.34,1442262,3.3400000000000016,2.798201919839181,2.9573273957466526,-0.15912547590747114,-0.16102773298258788
KERN,2020-11-05,2.6,2.75,2.52,2.68,192660,2.680000000000001,2.69969317799176,2.9267135874063848,-0.2270204094146249,-0.16150329725136695
KERN,2020-11-04,2.4,2.4,2.28,2.3,29746,2.3000000000000007,2.703273755808444,2.9464506743988967,-0.2431769185904522,-0.14512401921055246
KERN,2020-11-03,2.52,2.53,2.42,2.4383,89917,2.438300000000001,2.7765962568645244,2.998166728350808,-0.2215704714862832,-0.1206107943655774
KERN,2020-11-02,2.38,2.4192,2.335,2.39,30468,2.390000000000001,2.838104667203529,3.0429560666188724,-0.20485139941534314,-0.09537087508540082
KERN,2020-10-30,2.35,2.44,2.35,2.42,31141,2.4200000000000004,2.9195782430587163,3.0951925519483816,-0.17561430888966578,-0.06800074400291511
KERN,2020-10-29,2.3,2.38,2.28,2.3569,75712,2.3569000000000004,3.010410650887574,3.1492079561042523,-0.13879730521667846,-0.041097352781227545
KERN,2020-10-28,2.35,2.39,2.17,2.245,765612,2.245000000000001,3.1292307692307686,3.2125925925925927,-0.08336182336182363,-0.016672364672364815
KERN,2020-10-27,3.43,3.4504,3.22,3.29,110937,3.29,3.29,3.29,0.0,0.0
