Symbol,Date,Open,High,Low,Close,Volume,RUBY SMA,RUBY spanTwelveEMA,RUBY spanTwntySixEMA,RUBY_x,RUBY_y
RUBY,2020-12-01,6.25,6.39,6.24,6.35,8854,6.35,5.9975616908778635,5.481107275649271,0.5164544152285924,0.37435560403819335
RUBY,2020-11-30,6.91,6.91,6.6608,6.6608,16229,6.6608,5.933481998310202,5.411595857701213,0.5218861406089896,0.33883090124059356
RUBY,2020-11-27,6.61,6.78,6.57,6.73,13490,6.73,5.80124236163933,5.311659526317309,0.48958283532202,0.29306709139849474
RUBY,2020-11-27,6.61,6.78,6.57,6.73,13490,6.73,5.632377336482843,5.198192288422695,0.43418504806014896,0.2439381554176132
RUBY,2020-11-25,6.44,6.47,6.4,6.46,4028,6.460000000000001,5.432809579479724,5.075647671496512,0.3571619079832136,0.19637643225697948
RUBY,2020-11-24,5.99,6.16,5.9301,6.1,9574,6.1000000000000005,5.246047684839675,4.9648994852162325,0.2811481996234422,0.15618006332542117
RUBY,2020-11-23,5.6,5.76,5.56,5.76,25895,5.76,5.090783627537797,4.874091444033532,0.2166921835042661,0.12493802925091592
RUBY,2020-11-20,5.37,5.37,5.2648,5.31,12225,5.3100000000000005,4.969107923453762,4.803218759556213,0.16588916389754793,0.10199949068757858
RUBY,2020-11-19,5.23,5.263999999999999,5.01,5.21,5971,5.21,4.9071275458999,4.76267626032071,0.14445128557918974,0.08602707238508601
RUBY,2020-11-18,5.28,5.33,5.18,5.28,25399,5.28,4.852059826972608,4.726890361146367,0.12516946582624122,0.07142101908655986
RUBY,2020-11-17,4.98,5.0,4.9238,4.94,7664,4.94,4.774252522785808,4.6826415900380765,0.09161093274773258,0.057983907401639515
RUBY,2020-11-16,5.04,5.1013,4.935,4.935,44613,4.935,4.744116617837776,4.662052917241122,0.08206370059665248,0.04957715106511646
RUBY,2020-11-13,4.94,5.0469,4.86,4.97,87574,4.97,4.709410548353733,4.640217150620412,0.06919339773332213,0.041455513682232235
RUBY,2020-11-12,4.7,4.815,4.5985,4.5985,3093,4.5985000000000005,4.6620306480544125,4.613834522670046,0.0481961253843668,0.03452104266945998
RUBY,2020-11-11,4.8,4.82,4.755,4.82,2676,4.820000000000002,4.673581674973397,4.615061284483651,0.05852039048974689,0.031102271990733277
RUBY,2020-11-10,4.76,4.81,4.64,4.64,17730,4.6400000000000015,4.646960161332196,4.598666187242341,0.04829397408985425,0.024247742365980096
RUBY,2020-11-09,5.07,5.2373,4.7401,4.9401,42346,4.940100000000002,4.648225645210777,4.5953594822217285,0.05286616298904878,0.018236184435011557
RUBY,2020-11-06,4.57,4.619,4.51,4.619,1337,4.6190000000000015,4.5951575807036456,4.5677802407994665,0.02737733990417901,0.009578689796502247
RUBY,2020-11-05,4.82,4.89,4.64,4.64,3813,4.6400000000000015,4.590822595377035,4.563682660063424,0.027139935313610586,0.005129027269583057
RUBY,2020-11-04,4.91,5.17,4.77,4.89,62702,4.8900000000000015,4.581881249081952,4.557577272868498,0.024303976213452927,-0.0003736997414238259
RUBY,2020-11-03,4.73,4.83,4.61,4.78,16497,4.780000000000002,4.525859658005942,4.530983454697979,-0.00512379669203611,-0.006543118730143236
RUBY,2020-11-02,4.33,4.33,4.2432,4.32,3546,4.320000000000001,4.479652323097932,4.511062131073817,-0.03140980797588533,-0.006897949239669796
RUBY,2020-10-30,4.35,4.405,4.2,4.23,20791,4.23,4.508680018206647,4.526347101559722,-0.017667083353075874,-0.0007699845556161334
RUBY,2020-10-29,4.63,4.63,4.52,4.56,6523,4.559999999999999,4.559349112426036,4.5500548696845,0.009294242741535895,0.0034542901437485795
RUBY,2020-10-28,4.61,4.78,4.5,4.665,12862,4.664999999999998,4.559230769230768,4.54925925925926,0.00997150997150964,0.0019943019943017503
RUBY,2020-10-27,4.57,4.5792,4.5,4.54,52758,4.539999999999998,4.54,4.54,0.0,0.0
