Symbol,Date,Open,High,Low,Close,Volume,PIXY SMA,PIXY spanTwelveEMA,PIXY spanTwntySixEMA,PIXY_x,PIXY_y
PIXY,2020-12-01,2.43,2.47,2.41,2.4578,32006,2.4578,2.4126700861868167,2.3386368377376994,0.07403324844911774,0.05626320279158729
PIXY,2020-11-30,2.51,2.5205,2.35,2.44,123646,2.44,2.4044646473116926,2.3291037847567146,0.07536086255497754,0.05182069137720478
PIXY,2020-11-27,2.49,2.51,2.48,2.485,27060,2.485,2.3980036740956368,2.320232087537252,0.07777158655838523,0.04593564858276148
PIXY,2020-11-27,2.49,2.51,2.48,2.485,27060,2.485,2.3821861602948444,2.3070506545402316,0.07513550575461192,0.03797666408885565
PIXY,2020-11-25,2.54,2.54,2.48,2.4802,40843,2.4801999999999995,2.3634927348939065,2.2928147069034512,0.07067802799045575,0.02868695367241636
PIXY,2020-11-24,2.62,2.62,2.46,2.6145,132082,2.6145,2.3422732321473445,2.277823883455727,0.06444934869161711,0.01818918509290662
PIXY,2020-11-23,2.52,2.58,2.5,2.55,57699,2.5499999999999994,2.2927774561741336,2.2508897941321853,0.04188766204194838,0.006624144193228886
PIXY,2020-11-20,2.43,2.43,2.38,2.42,40438,2.419999999999999,2.246009720933067,2.2269609776627597,0.019048743270306808,-0.002191735268950987
PIXY,2020-11-19,2.25,2.29,2.2165,2.27,17817,2.27,2.214375124739079,2.2115178558757806,0.002857268863298401,-0.007501854903765547
PIXY,2020-11-18,2.28,2.29,2.25,2.2634,30599,2.2633999999999994,2.2042615110552752,2.2068392843458438,-0.002577773290568075,-0.010091635845531535
PIXY,2020-11-17,2.23,2.2463,2.18,2.2006,33789,2.2006,2.1935090585198704,2.2023144270935107,-0.008805368573640227,-0.01197010148427229
PIXY,2020-11-16,2.2,2.2636,2.2,2.22,30868,2.22,2.1922197964325743,2.202451581260992,-0.010231784828417913,-0.012761284711930304
PIXY,2020-11-13,2.15,2.17,2.15,2.16,41231,2.1600000000000006,2.187168850329406,2.2010477077618718,-0.01387885743246553,-0.0133936596828084
PIXY,2020-11-12,2.21,2.21,2.1489,2.15,31128,2.1500000000000004,2.1921086412983892,2.2043315243828205,-0.0122228830844322,-0.013272360245394008
PIXY,2020-11-11,2.28,2.2823,2.18,2.21,59879,2.2100000000000004,2.199764757898096,2.2086780463334463,-0.008913288435350442,-0.01353472953563468
PIXY,2020-11-10,2.28,2.2892,2.2213,2.25,18910,2.250000000000001,2.1979038047886594,2.208572290040122,-0.010668485251462913,-0.014690089810705739
PIXY,2020-11-09,2.2,2.29,2.18,2.23,64604,2.2300000000000004,2.188431769295688,2.205258073243332,-0.01682630394764395,-0.015695490950516557
PIXY,2020-11-06,2.1699,2.1752,2.13,2.13,31455,2.1300000000000003,2.180873909167631,2.2032787191027987,-0.02240480993516769,-0.015412787701234708
PIXY,2020-11-05,2.13,2.19,2.1243,2.19,28566,2.1900000000000004,2.190123710834473,2.2091410166310226,-0.0190173057965497,-0.013664782142751462
PIXY,2020-11-04,2.14,2.18,2.1267,2.13,19819,2.1300000000000003,2.190146203713468,2.210672297961505,-0.020526094248036756,-0.012326651229301901
PIXY,2020-11-03,2.17,2.26,2.17,2.22,55162,2.2200000000000006,2.2010818771159166,2.2171260817984253,-0.016044204682508667,-0.010276790474618075
PIXY,2020-11-02,2.11,2.14,2.08,2.1301,113160,2.130100000000001,2.19764221840972,2.2168961683422994,-0.019253949932579676,-0.008834936922645427
PIXY,2020-10-30,2.21,2.23,2.133,2.23,52527,2.230000000000001,2.2099226217569408,2.2238398618096835,-0.013917240052742308,-0.006230183670161975
PIXY,2020-10-29,2.142,2.142,2.02,2.08,79928,2.0800000000000005,2.2062721893491117,2.2233470507544584,-0.017074861405346198,-0.00430841957451678
PIXY,2020-10-28,2.22,2.22,2.11,2.17,98720,2.17,2.229230769230769,2.2348148148148157,-0.005584045584046128,-0.0011168091168093142
PIXY,2020-10-27,2.29,2.29,2.22,2.24,19458,2.24,2.24,2.24,0.0,0.0
