Symbol,Date,Open,High,Low,Close,Volume,REI SMA,REI spanTwelveEMA,REI spanTwntySixEMA,REI_x,REI_y
REI,2020-12-01,0.6597,0.6633,0.6301,0.6376,354602,0.6376,0.630249668770156,0.5985339475029202,0.031715721267235764,0.01856387964289117
REI,2020-11-30,0.71,0.71,0.665,0.6686,278360,0.6686000000000001,0.6289132449101843,0.5954086633031539,0.033504581607030404,0.015275919236805019
REI,2020-11-27,0.69,0.71975,0.68,0.7005,117922,0.7005,0.6216974712574905,0.5895533563674062,0.03214411489008428,0.010718753644248673
REI,2020-11-27,0.69,0.71975,0.68,0.7005,117922,0.7005,0.6073697387588524,0.5806776248767987,0.026692113882053614,0.0053624133327897705
REI,2020-11-25,0.69,0.7,0.6311,0.6359,383136,0.6359,0.5904369639877346,0.5710918348669427,0.01934512912079189,2.9988195473809338e-05
REI,2020-11-24,0.7033,0.725,0.6821,0.7146,619912,0.7146,0.58217095744005,0.5659071816562982,0.016263775783751818,-0.004798797035855711
REI,2020-11-23,0.6195,0.6494,0.6195,0.6381,275966,0.6381,0.5580929497018773,0.5540117561888019,0.004081193513075232,-0.010064440240757594
REI,2020-11-20,0.63,0.64,0.61,0.62,346215,0.62,0.5435462132840368,0.5472846966839062,-0.003738483399869375,-0.013600848679215828
REI,2020-11-19,0.57,0.57,0.555,0.5551,69755,0.5551,0.5296455247902254,0.5414674724186187,-0.01182194762839328,-0.01606643999905244
REI,2020-11-18,0.53,0.54,0.5203,0.5349,171498,0.5349,0.5250174383884482,0.5403768702121081,-0.015359431823659953,-0.01712756309171723
REI,2020-11-17,0.515,0.522,0.505,0.510232,208995,0.5102320000000001,0.5232206090045297,0.5408150198290768,-0.017594410824547047,-0.01756959590873155
REI,2020-11-16,0.532,0.54,0.505,0.5076,506020,0.5076000000000003,0.5255821742780805,0.543261661415403,-0.01767948713732248,-0.017563392179777673
REI,2020-11-13,0.5097,0.5125,0.5005,0.5041,38220,0.5041000000000002,0.5288516605104587,0.5461145943286353,-0.017262933818176562,-0.017534368440391468
REI,2020-11-12,0.5479999999999999,0.55,0.5322,0.5399,80257,0.5399000000000003,0.5333519624214512,0.5494757618749261,-0.016123799453474863,-0.017602227095945194
REI,2020-11-11,0.55,0.5501,0.5312,0.5403,101903,0.5403000000000002,0.5321614101344423,0.5502418228249202,-0.018080412690477887,-0.017971834006562777
REI,2020-11-10,0.5854,0.5854,0.5207,0.5496989999999999,301019,0.5496990000000002,0.5306816665225227,0.5510371686509138,-0.0203555021283911,-0.017944689335583998
REI,2020-11-09,0.54,0.56,0.5218,0.53,222595,0.5300000000000002,0.5272239695266178,0.551144222142987,-0.02392025261636921,-0.01734198613738222
REI,2020-11-06,0.4875,0.5,0.48200000000000004,0.4965,106601,0.4965000000000002,0.5267192367132756,0.552835759914426,-0.026116523201150432,-0.015697419517635473
REI,2020-11-05,0.4701,0.4964,0.4701,0.4794,113702,0.4794000000000002,0.5322136433884166,0.5573426207075801,-0.02512897731916353,-0.013092643596756732
REI,2020-11-04,0.5175,0.5175,0.4301100000000001,0.4789,193771,0.4789000000000002,0.5418161240044923,0.5635780303641864,-0.021761906359694102,-0.010083560166155033
REI,2020-11-03,0.5,0.515,0.485,0.5144,140518,0.5144000000000001,0.5532554192780365,0.5703522727933213,-0.01709685351528489,-0.007163973617770264
REI,2020-11-02,0.52,0.52,0.48,0.49,200970,0.49,0.5603200409649522,0.574828454616787,-0.01450841365183475,-0.004680753643391607
REI,2020-10-30,0.54,0.54,0.506,0.51,114113,0.51,0.5731055029585799,0.58161473098613,-0.008509228027550164,-0.0022238386412808202
REI,2020-10-29,0.56,0.569453,0.552,0.561365,110729,0.5613650000000001,0.5845792307692308,0.5873439094650205,-0.0027646786957896685,-0.0006524912947134842
REI,2020-10-28,0.5811,0.61,0.5811,0.5822,124855,0.5822000000000002,0.5888,0.5894222222222222,-0.0006222222222221907,-0.00012444444444443815
REI,2020-10-27,0.6,0.6099,0.5529999999999999,0.59,1031146,0.5900000000000001,0.59,0.59,0.0,0.0
