Symbol,Date,Open,High,Low,Close,Volume,SFET SMA,SFET spanTwelveEMA,SFET spanTwntySixEMA,SFET_x,SFET_y
SFET,2020-12-01,1.04,1.065,1.03,1.06,91689,1.06,1.0408220522829943,1.0221986053913985,0.01862344689159601,0.014844512824650588
SFET,2020-11-30,1.06,1.0632,0.9801,1.0197,233465,1.0196999999999998,1.0373351526980843,1.0191744938227099,0.018160658875374214,0.013899779307914289
SFET,2020-11-27,1.09,1.09,1.05,1.06,60621,1.0599999999999998,1.0405415440977361,1.0191324533285269,0.02140909076920905,0.01283455941604925
SFET,2020-11-27,1.09,1.09,1.05,1.06,60621,1.06,1.037003643024597,1.015863049594809,0.021140593429787916,0.010690926577759243
SFET,2020-11-25,1.2,1.2,1.06,1.075,651058,1.0749999999999995,1.0328224872108875,1.0123320935623938,0.0204903936484937,0.008078509864752075
SFET,2020-11-24,1.09,1.11,1.06,1.0884,110319,1.0883999999999998,1.025153848521958,1.0073186610473852,0.0178351874745728,0.004975538918816669
SFET,2020-11-23,1.06,1.08,1.04,1.0501,35600,1.0500999999999996,1.013654548253223,1.000832153931176,0.012822394322047126,0.0017606267798776364
SFET,2020-11-20,1.08,1.1,1.062,1.07,18304,1.0699999999999998,1.007028102481082,0.99689072624567,0.010137376235411777,-0.0010048151056647361
SFET,2020-11-19,1.07,1.07,1.04,1.05,28716,1.05,0.9955786665685512,0.9910419843453238,0.004536682223227451,-0.0037903629409339478
SFET,2020-11-18,1.02,1.02,0.9905,1.0087,26614,1.0087,0.9856838786719242,0.9863253430929496,-0.0006414644210255283,-0.005872124231974297
SFET,2020-11-17,1.0,1.0094,0.99,0.9949,21128,0.9949,0.9814991293395467,0.9845353705403856,-0.003036241200838785,-0.007179789184711516
SFET,2020-11-16,0.9946,1.02,0.9902,0.9902,35666,0.9902,0.9790626074012826,0.9837062001836164,-0.00464359278233395,-0.00821567618067967
SFET,2020-11-13,0.99,1.0,0.98,0.9867,12478,0.9867,0.9770376269287884,0.9831866961983058,-0.0061490692695173035,-0.009108697030266129
SFET,2020-11-12,0.98,1.0,0.9797,0.9837,7910,0.9837,0.9752808318249316,0.9829056318941702,-0.007624800069238491,-0.009848603970453305
SFET,2020-11-11,0.9851,1.0,0.97,0.97,5221,0.97,0.9737500739749194,0.982842082445704,-0.009092008470784507,-0.010404554945756981
SFET,2020-11-10,1.0,1.02,0.9841,0.9851,22882,0.9851,0.9744319056067228,0.9838694490413602,-0.00943754343463732,-0.010732691564500072
SFET,2020-11-09,1.08,1.08,0.9701,0.9937,85943,0.9937,0.9724922520806724,0.9837710049646692,-0.0112787528839966,-0.011056478596965732
SFET,2020-11-06,1.03,1.03,0.99,1.0,100565,1.0,0.968636297913522,0.9829766853618426,-0.014340387448320668,-0.01100091002520796
SFET,2020-11-05,0.922,0.955,0.922,0.93,66292,0.9300000000000002,0.9629338066250712,0.98161482019079,-0.01868101356571861,-0.01016604066942981
SFET,2020-11-04,0.94,0.9497,0.92051,0.9209999999999999,10944,0.9209999999999999,0.9689217714659932,0.9857440058060531,-0.0168222343400598,-0.008037297445357553
SFET,2020-11-03,0.9219,0.9446,0.92,0.941224,15191,0.941224,0.9776348208234468,0.9909235262705376,-0.01328870544709082,-0.005841063221681962
SFET,2020-11-02,0.9221,0.96,0.9221,0.9440000000000001,15330,0.9440000000000001,0.9842549700640734,0.9948994883721805,-0.010644518308107087,-0.003979152665329748
SFET,2020-10-30,0.9755,0.9777,0.94,0.96,8633,0.96,0.9915740555302685,0.9989714474419548,-0.007397391911686423,-0.002312811254635413
SFET,2020-10-29,0.97,0.98,0.9520000000000001,0.9520000000000001,10423,0.952,0.9973147928994082,1.0020891632373112,-0.0047743703379030675,-0.0010416660903726882
SFET,2020-10-28,0.9909,1.0,0.97,0.9998,39927,0.9998,1.005553846153846,1.0060962962962965,-0.0005424501424502459,-0.0001084900284900936
SFET,2020-10-27,1.02,1.02,1.0057,1.0066,12391,1.0065999999999995,1.0066,1.0066,0.0,0.0
