Symbol,Date,Open,High,Low,Close,Volume,LXRX SMA,LXRX spanTwelveEMA,LXRX spanTwntySixEMA,LXRX_x,LXRX_y
LXRX,2020-12-01,1.54,1.56,1.52,1.5316,253625,1.5316,1.5147304753850837,1.4297365399151627,0.08499393546992096,0.07092760988944008
LXRX,2020-11-30,1.59,1.62,1.57,1.5786,320383,1.5785999999999998,1.5116632890914623,1.4215874631083756,0.09007582598308672,0.06741102849431985
LXRX,2020-11-27,1.65,1.66,1.59,1.6218,329673,1.6217999999999997,1.4994929780171828,1.4090264601570457,0.09046651786013717,0.06174482912212813
LXRX,2020-11-27,1.65,1.66,1.59,1.6218,329673,1.6218,1.4772553376566706,1.3920045769696094,0.08525076068706118,0.05456440693762587
LXRX,2020-11-25,1.62,1.64,1.55,1.6,408000,1.6,1.4509744899578836,1.3736209431271784,0.07735354683070518,0.04689281850026704
LXRX,2020-11-24,1.48,1.49,1.45,1.46,207275,1.46,1.4238789426774987,1.3555106185773529,0.06836832410014604,0.039277636417657504
LXRX,2020-11-23,1.49,1.5,1.44,1.4534,384289,1.4534000000000002,1.417311477709771,1.347151468063541,0.07016000964623004,0.032004964497035424
LXRX,2020-11-20,1.53,1.56,1.48,1.5019999999999998,384058,1.5019999999999998,1.4107499282024567,1.3386515855086245,0.07209834269383243,0.022466203209736767
LXRX,2020-11-19,1.57,1.58,1.49,1.51,764881,1.5100000000000002,1.3941590060574487,1.3255837123493144,0.06857529370813431,0.010058168338712906
LXRX,2020-11-18,1.8,1.815,1.65,1.65,2690293,1.65,1.3730970071588031,1.3108304093372596,0.06226659782154331,-0.004571113003642446
LXRX,2020-11-17,2.25,2.38,1.88,1.95,36859392,1.95,1.3227510084604035,1.2836968420842405,0.03905416637616321,-0.02128054070993894
LXRX,2020-11-16,1.28,1.31,1.27,1.285,77966,1.2850000000000004,1.208705737271386,1.2303925894509795,-0.02168685217959365,-0.03636421748146442
LXRX,2020-11-13,1.23,1.23,1.19,1.2101,72206,1.2101000000000004,1.1948340531389106,1.226023996607058,-0.031189943468147293,-0.04003355880693217
LXRX,2020-11-12,1.25,1.26,1.23,1.23,51671,1.2300000000000002,1.1920584264368943,1.2272979163356226,-0.03523948989872827,-0.04224446264162834
LXRX,2020-11-11,1.29,1.29,1.225,1.235,151521,1.2350000000000003,1.1851599585163295,1.2270817496424724,-0.041921791126142915,-0.04399570582735335
LXRX,2020-11-10,1.17,1.23,1.1666,1.2234,162467,1.2234,1.1760981327920257,1.2264482896138702,-0.050350156821844516,-0.04451418450265595
LXRX,2020-11-09,1.03,1.14,1.03,1.14,241796,1.14,1.1674977932996669,1.2266921527829802,-0.059194359483313086,-0.04305519142285881
LXRX,2020-11-06,1.11,1.1245,1.069,1.09,107673,1.09,1.1724973920814246,1.2336275250056183,-0.061130132924193774,-0.03902039940774519
LXRX,2020-11-05,1.11,1.13,1.08,1.1,50088,1.1000000000000003,1.1874969179144108,1.2451177270060678,-0.05762080909165701,-0.03349296602863304
LXRX,2020-11-04,1.1,1.13,1.1,1.11,37729,1.1100000000000003,1.2034054484443035,1.2567271451665532,-0.053321696722249616,-0.027461005262877043
LXRX,2020-11-03,1.06,1.11,1.06,1.1001,165520,1.1001000000000003,1.2203882572523588,1.2684653167798774,-0.04807705952751862,-0.020995832398033897
LXRX,2020-11-02,1.09,1.09,1.05,1.075,109870,1.0750000000000004,1.2422588494800604,1.2819345421222674,-0.03967569264220705,-0.014225525615662715
LXRX,2020-10-30,1.15,1.16,1.125,1.13,84792,1.13,1.2726695493855258,1.2984893054920488,-0.025819756106522984,-0.007862983859026632
LXRX,2020-10-29,1.25,1.25,1.16,1.2,200545,1.2000000000000002,1.2986094674556214,1.3119684499314128,-0.01335898247579137,-0.003373790797152543
LXRX,2020-10-28,1.3,1.3,1.26,1.27,39140,1.2700000000000002,1.3165384615384617,1.3209259259259258,-0.004387464387464179,-0.0008774928774928359
LXRX,2020-10-27,1.33,1.33,1.31,1.325,22708,1.3250000000000002,1.325,1.325,0.0,0.0
