Symbol,Date,Open,High,Low,Close,Volume,NCTY SMA,NCTY spanTwelveEMA,NCTY spanTwntySixEMA,NCTY_x,NCTY_y
NCTY,2020-12-01,2.98,3.0,2.91,2.93,31961,2.93,3.0447584451565994,2.760327106195168,0.2844313389614315,0.252597816821895
NCTY,2020-11-30,3.27,3.27,2.93,3.0,270459,3.0,3.0656236170032543,2.7467532746907817,0.3188703423124726,0.2446394362870109
NCTY,2020-11-27,3.56,3.67,3.43,3.5691,314616,3.5691,3.0775551837311186,2.726493536666044,0.3510616470650745,0.22608170978064546
NCTY,2020-11-27,3.56,3.67,3.43,3.5691,314616,3.5691,2.9881833989549578,2.659085019599328,0.3290983793556306,0.19483672545953815
NCTY,2020-11-25,3.57,3.6899,3.51,3.67,110863,3.6699999999999986,2.8825621987649512,2.5862838211672736,0.2962783775976772,0.16127131198551525
NCTY,2020-11-24,3.96,3.96,3.28,3.5298,569989,3.529799999999998,2.7393916894494867,2.4995865268606554,0.23980516258883175,0.12751954558247464
NCTY,2020-11-23,3.55,4.09,3.5,3.5798,2294035,3.5797999999999988,2.595681087531212,2.417169449009508,0.17851163852170426,0.09944814133088545
NCTY,2020-11-20,2.63,2.74,2.61,2.6369,231276,2.6368999999999985,2.4167503761732503,2.3241590049302685,0.09259137124298178,0.07968226703318085
NCTY,2020-11-19,2.42,2.42,2.38,2.38,20864,2.379999999999998,2.3767231718411144,2.2991397253246904,0.07758344651642357,0.07645499098073061
NCTY,2020-11-18,2.31,2.3798,2.31,2.31,21831,2.309999999999998,2.3761273849031346,2.2926709033506656,0.08345648155246899,0.07617287709680726
NCTY,2020-11-17,2.34,2.42,2.2827,2.37,122625,2.369999999999998,2.3881505457946144,2.2912845756187186,0.09686597017589538,0.07435197598289182
NCTY,2020-11-16,2.55,2.58,2.36,2.4376,103608,2.437599999999998,2.3914506450299986,2.2849873416682156,0.10646330336178256,0.06872347743464081
NCTY,2020-11-13,2.74,2.82,2.6,2.69,260364,2.6899999999999973,2.383059853217271,2.2727783290016736,0.11028152421559724,0.05928852095285526
NCTY,2020-11-12,2.4746,2.59,2.4746,2.5643,38477,2.564299999999997,2.327252553802229,2.2394005953218072,0.08785195848042182,0.046540270137169756
NCTY,2020-11-11,2.41,2.55,2.405,2.53,107873,2.529999999999997,2.2841530181299072,2.213408642947552,0.07074437518235532,0.03621234805135674
NCTY,2020-11-10,2.3,2.32,2.255,2.2839,24669,2.283899999999997,2.2394535668808,2.188081334383356,0.05137223249744372,0.027579341268607088
NCTY,2020-11-09,2.25,2.38,2.24,2.36,42855,2.3599999999999968,2.2313723972227635,2.1804158411340246,0.050956556088738836,0.02163111846139782
NCTY,2020-11-06,2.5,2.61,2.42,2.4995,153507,2.499499999999997,2.2079855603541745,2.166049108424746,0.0419364519294283,0.014299759054562565
NCTY,2020-11-05,2.235,2.2999,2.18,2.23,49294,2.2299999999999973,2.154982934964025,2.1393730370987263,0.01560989786529854,0.007390585835846131
NCTY,2020-11-04,2.22,2.27,2.119,2.119,85855,2.1189999999999976,2.1413434685938477,2.1321228800666243,0.009220588527222963,0.005335757828483029
NCTY,2020-11-03,2.2,2.2399,2.16,2.2,29465,2.199999999999997,2.1454059174290925,2.1331727104719542,0.012233206957138254,0.004364550153797934
NCTY,2020-11-02,2.14,2.19,2.12,2.14,33961,2.139999999999997,2.1354797205980183,2.127826527309711,0.0076531932883074924,0.002397385952962853
NCTY,2020-10-30,2.11,2.28,2.04,2.2279,420966,2.227899999999997,2.1346578516158394,2.1268526494944875,0.0078052021213519404,0.001083434119126693
NCTY,2020-10-29,2.14,2.15,2.11,2.13,24416,2.129999999999997,2.1177047337278103,2.1187688614540465,-0.001064127726236208,-0.0005970078814296187
NCTY,2020-10-28,2.2,2.35,2.08,2.09,327519,2.0899999999999967,2.1154692307692304,2.1178703703703703,-0.002401139601139857,-0.00048022792022797136
NCTY,2020-10-27,2.15,2.2,2.12,2.1201,29800,2.1200999999999968,2.1201,2.1201,0.0,0.0
