Symbol,Date,Open,High,Low,Close,Volume,ABUS SMA,ABUS spanTwelveEMA,ABUS spanTwntySixEMA,ABUS_x,ABUS_y
ABUS,2020-12-01,4.85,4.9,4.71,4.7330000000000005,1011360,4.7330000000000005,3.9267513137915517,3.5590907689367386,0.3676605448548136,0.2400903304758781
ABUS,2020-11-30,4.89,4.9,4.57,4.6599,1307547,4.6599,3.780160643571834,3.465178030451677,0.3149826131201565,0.20819777688114433
ABUS,2020-11-27,4.0,4.15,3.95,4.095,955629,4.094999999999999,3.620208033312167,3.369600272887812,0.2506077604243555,0.18150156782139118
ABUS,2020-11-27,4.0,4.15,3.95,4.095,955629,4.094999999999998,3.5338822211871066,3.3115682947188367,0.22231392646826986,0.1642250196706502
ABUS,2020-11-25,3.61,3.75,3.61,3.71,312458,3.709999999999998,3.4318608068574896,3.248893758296344,0.18296704856114587,0.14970279297124528
ABUS,2020-11-24,3.6981,3.8664,3.63,3.66,549266,3.6599999999999984,3.3812900444679426,3.2120052589600516,0.1692847855078914,0.14138672907377023
ABUS,2020-11-23,3.44,3.5,3.405,3.4411,337852,3.4410999999999987,3.3306155070984778,3.1761656796768554,0.15444982742162286,0.13441221496524003
ABUS,2020-11-20,3.36,3.395,3.32,3.3314,142444,3.331399999999999,3.3105274174800194,3.1549709340510037,0.15555648342901618,0.12940281185114444
ABUS,2020-11-19,3.43,3.46,3.23,3.23,337981,3.229999999999998,3.3067324024763867,3.1408566087750827,0.16587579370130354,0.12286439395667662
ABUS,2020-11-18,3.58,3.675,3.58,3.59,225385,3.5899999999999985,3.320683748381184,3.13372513747709,0.18695861090409416,0.11211154402051976
ABUS,2020-11-17,3.63,3.7,3.41,3.49,566306,3.4899999999999984,3.2717171571777626,3.0972231484752566,0.17449400870250553,0.09339977729962615
ABUS,2020-11-16,3.98,4.14,3.81,3.82,1763236,3.82,3.2320293675737197,3.0658010003532787,0.16622836722044146,0.07312621944890618
ABUS,2020-11-13,3.56,3.5698,3.43,3.46,375598,3.459999999999998,3.1251256162234866,3.00546508038154,0.11966053584194647,0.049850682506022474
ABUS,2020-11-12,3.62,3.75,3.46,3.52,692777,3.5199999999999987,3.064239364627757,2.969102286812064,0.0951370778156937,0.03239821917204147
ABUS,2020-11-11,3.27,3.2899,3.23,3.275,123294,3.274999999999998,2.9813737945600765,2.9250304697570284,0.05634332480304849,0.01671350451112852
ABUS,2020-11-10,3.3,3.3099,3.135,3.16,322284,3.159999999999999,2.9279872117528183,2.8970329073375902,0.030954304415227618,0.006806049438148635
ABUS,2020-11-09,2.98,3.045,2.9,2.991,391577,2.9909999999999988,2.885803068435148,2.8759955399245976,0.009807528510550334,0.000768985693878778
ABUS,2020-11-06,2.84,2.8648,2.79,2.815,152174,2.8149999999999986,2.866676353605175,2.866795183118565,-0.00011882951339003965,-0.001490650010289111
ABUS,2020-11-05,2.87,3.05,2.87,2.95,203672,2.949999999999999,2.876072054260661,2.87093879776805,0.0051332564926109825,-0.0018336051345138786
ABUS,2020-11-04,2.9,2.97,2.87,2.95,164611,2.9499999999999984,2.8626306095807816,2.8646139015894945,-0.0019832920087132773,-0.0035753205412950937
ABUS,2020-11-03,2.76,2.81,2.76,2.795,46357,2.794999999999998,2.846745265868196,2.8577830137166536,-0.011037747848458236,-0.003973327674440658
ABUS,2020-11-02,2.84,2.85,2.78,2.8,86410,2.799999999999998,2.856153496026049,2.8628056548139864,-0.006652158787936902,-0.0022072226309364867
ABUS,2020-10-30,2.92,2.94,2.84,2.875,49405,2.8749999999999982,2.8663632225762403,2.8678301071991057,-0.001466884622865372,-0.0010959885916862718
ABUS,2020-10-29,2.92,2.95,2.86,2.87,83384,2.8699999999999983,2.864792899408284,2.8672565157750345,-0.002463616366750632,-0.0010032645838914966
ABUS,2020-10-28,2.85,2.935,2.78,2.83,157609,2.8299999999999983,2.8638461538461537,2.8670370370370373,-0.0031908831908835644,-0.0006381766381767129
ABUS,2020-10-27,2.82,2.89,2.78,2.87,71293,2.8699999999999983,2.87,2.87,0.0,0.0
