Symbol,Date,Open,High,Low,Close,Volume,GSKY SMA,GSKY spanTwelveEMA,GSKY spanTwntySixEMA,GSKY_x,GSKY_y
GSKY,2020-12-01,4.31,4.43,4.23,4.425,77760,4.425,4.267182649857463,4.353506538824472,-0.0863238889670086,-0.1651125717281885
GSKY,2020-11-30,4.44,4.4554,4.3,4.3089,88517,4.3089,4.238488586195183,4.34778706193043,-0.10929847573524663,-0.18480974241848347
GSKY,2020-11-27,4.49,4.49,4.3,4.3256,79058,4.325599999999999,4.225686510957944,4.350898026884864,-0.12521151592692004,-0.20368755908929267
GSKY,2020-11-27,4.49,4.49,4.3,4.3256,79058,4.3256,4.207520422041207,4.3529218690356535,-0.14540144699444554,-0.2233065698798858
GSKY,2020-11-25,4.42,4.46,4.36,4.42,59519,4.42,4.186051407866882,4.355107618558504,-0.16905621069162358,-0.24278285060124563
GSKY,2020-11-24,4.3,4.31,4.2299,4.31,198665,4.3100000000000005,4.143515300206314,4.349916228043185,-0.2064009278368708,-0.26121451057865136
GSKY,2020-11-23,4.16,4.3,4.12,4.29,489963,4.290000000000002,4.11324535478928,4.35310952628664,-0.23986417149736014,-0.2749179062640965
GSKY,2020-11-20,4.19,4.2499,4.16,4.195,124131,4.195000000000003,4.081108146569149,4.358158288389571,-0.2770501418204221,-0.2836813399557806
GSKY,2020-11-19,4.1,4.22,4.01,4.21,182559,4.210000000000003,4.060400536854449,4.371210951460737,-0.31081041460628805,-0.2853391394896202
GSKY,2020-11-18,3.8994,4.2,3.86,4.1911,1263594,4.191100000000003,4.0332006344643485,4.384107827577596,-0.3509071931132466,-0.2789713207104533
GSKY,2020-11-17,3.6,3.6069999999999998,3.45,3.47,110094,3.470000000000004,4.0044916589124115,4.399548453783804,-0.3950567948713912,-0.26098735260975475
GSKY,2020-11-16,3.69,3.71,3.58,3.6199,309463,3.619900000000003,4.101671960532851,4.473912330086508,-0.3722403695536567,-0.22746999204434543
GSKY,2020-11-13,3.52,3.52,3.4189999999999996,3.42,214260,3.420000000000003,4.189266862447915,4.542233316493427,-0.3529664540455135,-0.19127739766701762
GSKY,2020-11-12,3.52,3.65,3.51,3.54,701333,3.5400000000000027,4.329133564711172,4.632011981812903,-0.3028784171017316,-0.15085513357239388
GSKY,2020-11-11,3.81,3.82,3.6,3.6001,114928,3.6001000000000016,4.472612394658658,4.7193729403579345,-0.24676054569927786,-0.11284931269005943
GSKY,2020-11-10,4.26,4.34,3.72,3.955,254475,3.9550000000000014,4.631251011869322,4.808914775586571,-0.17766376371724846,-0.07937150443775504
GSKY,2020-11-09,4.4,4.5419,4.33,4.335,186259,4.335000000000003,4.754205741300108,4.8772279576334965,-0.12302221633338828,-0.05479843961788168
GSKY,2020-11-06,4.54,4.63,4.32,4.32,72107,4.320000000000003,4.8304249669910355,4.920606194244177,-0.09018122725314016,-0.03774249543900503
GSKY,2020-11-05,4.88,5.04,4.81,4.835,85719,4.835000000000003,4.923229506443953,4.96865468978371,-0.04542518333975743,-0.02463281248547103
GSKY,2020-11-04,4.8,4.81,4.75,4.79,23306,4.7900000000000045,4.9392712348883085,4.979347064966407,-0.04007583007809945,-0.01943471977189943
GSKY,2020-11-03,4.96,5.03,4.89,4.94,47615,4.940000000000004,4.966411459413455,4.99449483016372,-0.02808337075026479,-0.014274442195349648
GSKY,2020-11-02,4.8,4.87,4.795,4.84,26068,4.840000000000004,4.971213542943175,4.998854416576816,-0.02764087363364265,-0.010822210056620638
GSKY,2020-10-30,5.02,5.06,4.945,4.98,13042,4.980000000000004,4.9950705507510245,5.0115627699029615,-0.01649221915193788,-0.006617544162365577
GSKY,2020-10-29,4.96,4.97,4.83,4.88,24360,4.880000000000003,4.9978106508875735,5.014087791495199,-0.01627714060762564,-0.004148875414972722
GSKY,2020-10-28,5.08,5.09,4.95,4.96,35686,4.960000000000004,5.019230769230768,5.024814814814816,-0.005584045584045683,-0.0011168091168094918
GSKY,2020-10-27,5.1,5.12,5.02,5.03,33342,5.030000000000004,5.03,5.03,0.0,0.0
