Symbol,Date,Open,High,Low,Close,Volume,DNN SMA,DNN spanTwelveEMA,DNN spanTwntySixEMA,DNN_x,DNN_y
DNN,2020-12-01,0.37,0.388299,0.365,0.37799999999999995,310649,0.37799999999999995,0.3634050368714007,0.35257205859221513,0.010832978279185557,0.0086660428969281
DNN,2020-11-30,0.3966,0.3966,0.3681,0.3722,350543,0.3722,0.3607514072116553,0.3505378232795924,0.010213583932062951,0.008124309051363736
DNN,2020-11-27,0.39299999999999996,0.39299999999999996,0.376601,0.3789,387028,0.3789000000000001,0.3586698448865017,0.3488048491419597,0.009864995744541971,0.0076019903311889455
DNN,2020-11-27,0.39299999999999996,0.39299999999999996,0.376601,0.3789,387028,0.3789000000000001,0.3549916348658657,0.3463972370733165,0.008594397792549169,0.007036238977850675
DNN,2020-11-25,0.369,0.3749,0.354,0.374263,466598,0.3742630000000001,0.3506446593869321,0.3437970160391818,0.006847643347750343,0.006646699274176037
DNN,2020-11-24,0.35,0.3504,0.341,0.3487,204370,0.3487000000000001,0.3463504156391016,0.34135973732231634,0.004990678316785235,0.00659646325578246
DNN,2020-11-23,0.35,0.35,0.33799999999999997,0.345,250861,0.3450000000000001,0.34592321848257457,0.3407725163081016,0.005150702174472943,0.006997909490531752
DNN,2020-11-20,0.34,0.3449,0.3356,0.3363,123524,0.33630000000000004,0.34609107638849723,0.3404343176127497,0.005656758775747507,0.007459711319546453
DNN,2020-11-19,0.359,0.359,0.34,0.3419,280441,0.34190000000000004,0.34787127209549673,0.3407650630217697,0.007106209073726998,0.00791044945549619
DNN,2020-11-18,0.3403,0.3498,0.34,0.3432,131580,0.3432000000000001,0.34895695793104164,0.3406742680635113,0.008282689867530335,0.008111509550938471
DNN,2020-11-17,0.38,0.38,0.3409,0.3538,563231,0.3538000000000001,0.3500036775548674,0.3404722095085922,0.009531468046275192,0.008068714471790504
DNN,2020-11-16,0.35,0.36,0.35,0.3528,58697,0.3528000000000001,0.34931343711029783,0.3394059862692796,0.009907450841018241,0.007703026078169331
DNN,2020-11-13,0.3698,0.3698,0.3556,0.3579,68099,0.3579000000000001,0.3486795165848974,0.33833446517082194,0.010345051414075436,0.007151919887457104
DNN,2020-11-12,0.3738,0.3738,0.3572,0.3615,81582,0.3615,0.34700306505487866,0.3367692223844877,0.010233842670390958,0.0063536370058025204
DNN,2020-11-11,0.375,0.3799,0.3662,0.3674,90546,0.3674000000000001,0.3443672587012202,0.3347907601752467,0.009576498525973531,0.005383585589655411
DNN,2020-11-10,0.35,0.3586,0.34700000000000003,0.358599,135275,0.3585990000000001,0.3401794875559875,0.3321820209892664,0.00799746656672107,0.004335357355575894
DNN,2020-11-09,0.35,0.3597,0.35,0.3596,149534,0.35960000000000003,0.3368304852934397,0.3300686626684078,0.0067618226250319435,0.0034198300527896
DNN,2020-11-06,0.35,0.35,0.34,0.3468,127564,0.34680000000000005,0.3326905735286106,0.32770615568188044,0.004984417846730149,0.0025843319097290274
DNN,2020-11-05,0.33399999999999996,0.34,0.33,0.3395,116943,0.3395000000000001,0.33012522326108523,0.3261786481364309,0.00394657512465435,0.001984310425478747
DNN,2020-11-04,0.345,0.345,0.3323,0.33299999999999996,125587,0.3330000000000001,0.32842071839946435,0.32511293998734536,0.003307778412118989,0.0014937442506848457
DNN,2020-11-03,0.34,0.3405,0.3397,0.33975,29639,0.3397500000000001,0.3275881217448215,0.32448197518633304,0.003106146558488509,0.0010402357103263095
DNN,2020-11-02,0.34,0.3499,0.34,0.3419,145418,0.3419000000000001,0.3253768711529708,0.3232605332012396,0.002116337951731217,0.0005237579982857734
DNN,2020-10-30,0.3227,0.3295,0.3227,0.3295,116110,0.3295000000000001,0.3223726659080565,0.3217693758573388,0.0006032900507176864,0.00012561300992441237
DNN,2020-10-29,0.316,0.32,0.3103,0.319,28326,0.3190000000000001,0.32107678698224856,0.3211509259259259,-7.413894367735985e-05,6.193749726080002e-06
DNN,2020-10-28,0.3315,0.3315,0.3202,0.322848,159784,0.3228480000000001,0.3214543846153847,0.321323,0.0001313846153846443,2.6276923076939962e-05
DNN,2020-10-27,0.32,0.3249,0.32,0.321201,93755,0.3212010000000001,0.321201,0.321201,0.0,0.0
