Symbol,Date,Open,High,Low,Close,Volume,ACRX SMA,ACRX spanTwelveEMA,ACRX spanTwntySixEMA,ACRX_x,ACRX_y
ACRX,2021-01-12,1.35,1.37,1.345,1.36,69093,1.36,1.3260435157502939,1.3301635213273364,-0.004120005577042285,-0.02428701635062069
ACRX,2021-01-11,1.35,1.37,1.33,1.37,112650,1.3700000000000003,1.3198696095230749,1.3277766030335232,-0.007906993510448324,-0.029328769044015237
ACRX,2021-01-08,1.4,1.4,1.36,1.38,148548,1.38,1.3107549930727251,1.324398731276205,-0.013643738203480194,-0.03468421292740696
ACRX,2021-01-07,1.37,1.41,1.3619999999999999,1.399,71346,1.399,1.2981649918132203,1.3199506297783017,-0.02178563796508115,-0.03994433160838871
ACRX,2021-01-06,1.3483,1.39,1.341,1.3668,130187,1.3668,1.2798313539610784,1.3136266801605656,-0.03379532619948722,-0.04448400501921554
ACRX,2021-01-05,1.26,1.28,1.25,1.26,130685,1.2600000000000002,1.2640188728630928,1.3093728145734107,-0.04535394171031792,-0.04715617472414761
ACRX,2021-01-04,1.27,1.27,1.22,1.2554,144710,1.2554000000000003,1.2647495770200188,1.3133226397392836,-0.04857306271926487,-0.04760673297760504
ACRX,2021-01-04,1.27,1.27,1.22,1.2554,144710,1.2554000000000003,1.2664495001145677,1.3179564509184265,-0.051506950803858816,-0.04736515054219008
ACRX,2020-12-31,1.23,1.24,1.22,1.22,166940,1.2200000000000004,1.2684585001353983,1.322960966991901,-0.0545024668565024,-0.04632970047677289
ACRX,2020-12-30,1.17,1.22,1.155,1.195,261305,1.1950000000000005,1.2772691365236526,1.3311978443512529,-0.053928707827600064,-0.044286508881840464
ACRX,2020-12-29,1.23,1.23,1.17,1.1865,467852,1.1865000000000008,1.292227161346135,1.342093671899353,-0.04986651055321811,-0.04187595914540051
ACRX,2020-12-28,1.29,1.3,1.2719,1.2954,239593,1.2954000000000008,1.3114502815908866,1.3545411656513011,-0.043090884060414725,-0.03987832129344611
ACRX,2020-12-28,1.29,1.3,1.2719,1.2954,239593,1.2954000000000006,1.3143685146074116,1.359272458903405,-0.044903944295993765,-0.03907518060170401
ACRX,2020-12-24,1.35,1.36,1.31,1.355,150869,1.3550000000000002,1.3178173354451228,1.3643822556156775,-0.04656492017055491,-0.037617989678131625
ACRX,2020-12-23,1.24,1.25,1.23,1.23,114896,1.23,1.3110568509805998,1.365132836064932,-0.0540759850843322,-0.03538125705502586
ACRX,2020-12-22,1.26,1.2699,1.22,1.25,251350,1.25,1.3257944602497995,1.3759434629501264,-0.05014900270032663,-0.03070757504769927
ACRX,2020-12-21,1.26,1.27,1.24,1.25,158690,1.25,1.3395752712043087,1.3860189399861365,-0.046443668781827714,-0.02584721813454237
ACRX,2020-12-18,1.29,1.3,1.25,1.2642,338107,1.2641999999999998,1.3558616841505469,1.3969004551850277,-0.04103877103448061,-0.02069810547272103
ACRX,2020-12-17,1.29,1.31,1.26,1.2622,236556,1.2621999999999998,1.3725274449051916,1.4075164915998295,-0.034989046694638086,-0.015612939082281077
ACRX,2020-12-16,1.31,1.3234,1.28,1.285,164568,1.2849999999999997,1.3925869803424993,1.4191418109278162,-0.026554830585316932,-0.010768912179191879
ACRX,2020-12-15,1.28,1.3299,1.28,1.3042,256072,1.3042,1.4121482494956812,1.4298731558020414,-0.017724906306360255,-0.006822432577660615
ACRX,2020-12-14,1.39,1.43,1.38,1.4237,147907,1.4237,1.4317752039494414,1.4399270082662046,-0.008151804316763211,-0.004096814145485704
ACRX,2020-12-11,1.44,1.44,1.42,1.43,44207,1.43,1.43324342284934,1.4412251689275009,-0.007981746078160823,-0.0030830666026663263
ACRX,2020-12-10,1.32,1.39,1.27,1.3582,719600,1.3582,1.4338331360946746,1.442123182441701,-0.008290046347026347,-0.0018583967337927022
ACRX,2020-12-09,1.42,1.46,1.42,1.4343,121365,1.4342999999999997,1.4475846153846152,1.4488370370370367,-0.0012524216524216758,-0.00025048433048429074
ACRX,2020-12-08,1.4656,1.47,1.43,1.45,99725,1.4499999999999995,1.45,1.45,0.0,0.0
