Symbol,Date,Open,High,Low,Close,Volume,ADTX SMA,ADTX spanTwelveEMA,ADTX spanTwntySixEMA,ADTX_x,ADTX_y
ADTX,2021-01-12,2.26,2.29,2.255,2.2633,24825,2.2633,2.2022870363897846,2.1552493654287037,0.047037670961081364,0.037474268037207506
ADTX,2021-01-11,2.3,2.315,2.2598,2.3114,29086,2.3114,2.1911937702788364,2.146605314663,0.044588455615836686,0.03508341730623915
ADTX,2021-01-08,2.36,2.38,2.3,2.3,168298,2.3,2.169338092147716,2.13342173983604,0.03591635231167612,0.03270715772883987
ADTX,2021-01-07,2.17,2.245,2.1567,2.2445,87230,2.2444999999999995,2.1455813816291194,2.1200954790229227,0.02548590260619621,0.03190485908313092
ADTX,2021-01-06,2.09,2.125,2.08,2.125,25701,2.125,2.1275961782889588,2.1101431173447565,0.017453060944202292,0.03350959820236448
ADTX,2021-01-05,2.08,2.0896,2.07,2.08,26274,2.08,2.128068210705133,2.108954566732337,0.01911364397279636,0.03752373251690502
ADTX,2021-01-04,2.08,2.1099,2.0619,2.075,60548,2.075,2.136807885378794,2.111270932070924,0.025536953307870203,0.04212625465293219
ADTX,2021-01-04,2.08,2.1099,2.0619,2.075,60548,2.075,2.148045682720393,2.1141726066365982,0.033873076083795084,0.046273579989197795
ADTX,2020-12-31,2.12,2.145,2.115,2.14,12206,2.14,2.161326715942282,2.1173064151675254,0.044020300774756826,0.04937370596554858
ADTX,2020-12-30,2.14,2.2,2.13,2.195,59601,2.194999999999999,2.165204300659061,2.1154909283809267,0.04971337227813377,0.05071205726324651
ADTX,2020-12-29,2.2,2.2,2.09,2.136,99830,2.136,2.15978690077889,2.1091302026514014,0.050656698127488735,0.05096172850952459
ADTX,2020-12-28,2.2,2.24,2.1551,2.24,101648,2.24,2.1641117918295976,2.1069806188635134,0.057131172966084165,0.051037986105033545
ADTX,2020-12-28,2.2,2.24,2.1551,2.24,101648,2.24,2.1503139357986147,2.096339068372594,0.05397486742602053,0.04951468938977088
ADTX,2020-12-24,2.21,2.255,2.195,2.25,52369,2.249999999999999,2.1340073786710905,2.0848461938424023,0.049161184828688136,0.04839964488070847
ADTX,2020-12-23,2.22,2.23,2.13,2.191,101036,2.190999999999999,2.1129178111567435,2.0716338893497945,0.04128392180694895,0.048209259893713545
ADTX,2020-12-22,2.12,2.13,2.03,2.1,104641,2.0999999999999988,2.0987210495488786,2.062084600497778,0.03663644905110042,0.04994059441540469
ADTX,2020-12-21,2.01,2.04,2.01,2.01,35861,2.0099999999999985,2.09848851310322,2.0590513685376006,0.03943714456561942,0.05326663075648075
ADTX,2020-12-18,2.01,2.025,2.0,2.005,54470,2.004999999999999,2.1145773336674423,2.0629754780206087,0.051601855646833616,0.05672400230419608
ADTX,2020-12-17,1.97,2.06,1.97,2.05,94017,2.049999999999999,2.1345004852433407,2.0676135162622566,0.0668869689810836,0.0580045389685367
ADTX,2020-12-16,2.03,2.07,2.01,2.06,123466,2.06,2.1498642098330394,2.0690225975632384,0.08084161226980148,0.05578393146539985
ADTX,2020-12-15,2.2,2.23,2.1,2.1127,124846,2.112699999999999,2.16620315707541,2.0697444053682967,0.09645875170711272,0.04951951126429956
ADTX,2020-12-14,2.53,2.59,2.45,2.4564,326436,2.456399999999999,2.1759310038163933,2.0663079577977608,0.10962304601863204,0.037784701153596154
ADTX,2020-12-11,2.4,3.03,2.4,2.97,3022503,2.97,2.1249366408739188,2.035100594421582,0.08983604645233711,0.019825114937337067
ADTX,2020-12-10,2.04,2.09,2.0,2.08,99835,2.0799999999999987,1.9712887573964497,1.9603086419753089,0.010980115421141079,0.0023223820585871646
ADTX,2020-12-09,1.97,1.97,1.94,1.9599,35328,1.9598999999999984,1.951523076923077,1.9507333333333332,0.0007897435897434858,0.00015794871794874157
ADTX,2020-12-08,1.97,1.97,1.92,1.95,39052,1.9499999999999984,1.95,1.95,0.0,0.0
