Symbol,Date,Open,High,Low,Close,Volume,MFH SMA,MFH spanTwelveEMA,MFH spanTwntySixEMA,MFH_x,MFH_y
MFH,2021-01-12,4.25,4.25,3.89,3.95,35683,3.95,3.74293740784061,3.465178715494408,0.2777586923462021,0.16198025327250606
MFH,2021-01-11,3.77,4.23,3.71,4.145,101674,4.144999999999999,3.70528966381163,3.426393012733961,0.2788966510776696,0.13303564350408204
MFH,2021-01-08,4.41,5.94,4.41,5.516,1357231,5.515999999999997,3.6253423299592,3.3689044537526778,0.2564378762065216,0.09657039161068524
MFH,2021-01-07,3.36,3.95,3.36,3.63,400675,3.6299999999999972,3.281586389951781,3.1971368100528923,0.08444957989888913,0.056603520461726044
MFH,2021-01-06,3.4,3.49,3.3132,3.33,59205,3.3299999999999974,3.2182384608521057,3.162507754857124,0.05573070599498209,0.04964200560243538
MFH,2021-01-05,3.34,3.37,3.24,3.33,40534,3.3299999999999974,3.1979181810070343,3.1491083752456936,0.048809805761340634,0.04811983050429881
MFH,2021-01-04,3.25,3.31,3.2,3.21,36869,3.2099999999999973,3.1739033048264957,3.1346370452653494,0.03926625956114593,0.04794733669003835
MFH,2021-01-04,3.25,3.31,3.2,3.21,36869,3.2099999999999973,3.167340269340404,3.128608008886577,0.03873226045382605,0.05011760597226134
MFH,2020-12-31,3.14,3.1804,3.01,3.0501,95992,3.0500999999999983,3.1595839546750217,3.122096649597504,0.037487305077518414,0.052963942351869936
MFH,2020-12-30,3.17,3.17,3.01,3.0132,57486,3.013199999999998,3.1794901282523,3.1278563815653038,0.05163374668699516,0.05683310167045803
MFH,2020-12-29,3.15,3.19,3.09,3.09,68868,3.0899999999999976,3.2097246970254445,3.1370288920905285,0.07269580493491601,0.058132940416323525
MFH,2020-12-28,3.36,3.3719,3.08,3.28,102234,3.2799999999999976,3.2314928237573435,3.1407912034577707,0.09070162029957274,0.0544922242866754
MFH,2020-12-28,3.36,3.3719,3.08,3.28,102234,3.279999999999997,3.2226733371677696,3.1296544997343925,0.09301883743337712,0.04543987528345106
MFH,2020-12-24,3.15,3.2986,3.15,3.17,27431,3.1699999999999977,3.2122503075619093,3.117626859713144,0.09462344784876553,0.03354513474596953
MFH,2020-12-23,3.66,3.8246,3.4,3.6488,97191,3.6487999999999983,3.2199321816640754,3.1134370084901954,0.10649517317387946,0.018275556470270533
MFH,2020-12-22,3.4,3.78,3.3501,3.72,420620,3.7199999999999984,3.141956214693906,3.0706079691694113,0.07134824552449581,-0.003779347705631814
MFH,2020-12-21,3.1,3.23,3.0389999999999997,3.23,67824,3.229999999999998,3.036857344638253,3.0186566067029634,0.01820073793528953,-0.022561246013163498
MFH,2020-12-18,3.29,3.4193,3.2101,3.38,55632,3.3799999999999977,3.0017404982088443,3.0017491352392005,-8.637030356251074e-06,-0.03275174200027676
MFH,2020-12-17,3.13,3.2229,3.1,3.1226,94019,3.1225999999999976,2.932966043337725,2.9714890660583366,-0.0385230227206117,-0.040937518242756876
MFH,2020-12-16,3.2,3.2,2.82,2.9862,230747,2.9861999999999984,2.8984871421264025,2.9594001913430037,-0.06091304921660079,-0.041541142123293164
MFH,2020-12-15,2.74,2.7899,2.74,2.7592,4728,2.759199999999998,2.8825393497857483,2.9572562066504435,-0.0747168568646952,-0.036698165349966144
MFH,2020-12-14,2.73,2.73,2.6,2.6738,21881,2.6737999999999977,2.9049646861104303,2.9731007031824785,-0.06813601707204907,-0.027193492471283876
MFH,2020-12-11,2.71,2.77,2.67,2.7665,4977,2.766499999999999,2.9469946290395987,2.997044759437077,-0.0500501303974783,-0.016957861321092796
MFH,2020-12-10,2.7,2.79,2.6965,2.6965,9716,2.696499999999999,2.9798118343195266,3.015488340192044,-0.03567650587251725,-0.008684794051996417
MFH,2020-12-09,2.99,2.99,2.89,2.9286,11430,2.928599999999999,3.0313230769230763,3.0410074074074074,-0.009684330484330594,-0.0019368660968662077
MFH,2020-12-08,3.14,3.14,2.87,3.05,104382,3.0499999999999985,3.05,3.05,0.0,0.0
