Symbol,Date,Open,High,Low,Close,Volume,NBRV SMA,NBRV spanTwelveEMA,NBRV spanTwntySixEMA,NBRV_x,NBRV_y
NBRV,2021-01-12,2.84,2.87,2.83,2.86,54489,2.86,2.656373941624391,2.7778381693925343,-0.12146422776814304,-0.20585519829520355
NBRV,2021-01-11,2.73,2.78,2.72,2.765,39364,2.765,2.619351021919736,2.7712652229439367,-0.1519142010242014,-0.22695294092696866
NBRV,2021-01-08,2.8,2.86,2.76,2.82,253752,2.82,2.5928693895415056,2.771766440779452,-0.17889705123794594,-0.24571262590266058
NBRV,2021-01-07,2.66,2.68,2.61,2.61,87953,2.61,2.5515729149126885,2.767907756041808,-0.2163348411291195,-0.2624165195688391
NBRV,2021-01-06,2.67,2.67,2.5,2.51,493702,2.51,2.5409498085331768,2.7805403765251526,-0.23959056799197545,-0.273936939178769
NBRV,2021-01-05,2.5,2.55,2.49,2.52,69945,2.52,2.5465770464483,2.802183606647165,-0.25560656019886485,-0.28252353197546726
NBRV,2021-01-04,2.47,2.49,2.4,2.435,146289,2.435,2.551409236711628,2.8247582951789383,-0.2733490584673106,-0.2892527749196178
NBRV,2021-01-04,2.47,2.49,2.4,2.435,146289,2.435,2.572574552477378,2.8559389587932533,-0.2833644063158753,-0.2932287040326947
NBRV,2020-12-31,2.51,2.51,2.42,2.4301,59955,2.4301,2.5975881074732654,2.8896140754967137,-0.2920259680234487,-0.2956947784618995
NBRV,2020-12-30,2.42,2.46,2.395,2.395,61193,2.395,2.6280404906502226,2.926375201536451,-0.2983347108862282,-0.29661198107151227
NBRV,2020-12-29,2.53,2.53,2.41,2.45,166580,2.4500000000000006,2.6704114889502635,2.9688852176593667,-0.2984737287091037,-0.29618129861783327
NBRV,2020-12-28,2.65,2.68,2.59,2.595,74754,2.5950000000000006,2.7104863051230383,3.0103960350721164,-0.2999097299490776,-0.29560819109501574
NBRV,2020-12-28,2.65,2.68,2.59,2.595,74754,2.595000000000001,2.7314838151454093,3.043627717877885,-0.3121439027324766,-0.29453280638150015
NBRV,2020-12-24,2.71,2.715,2.65,2.6799,39707,2.6799000000000004,2.7562990542627563,3.0795179353081163,-0.32321888104535995,-0.2901300322937562
NBRV,2020-12-23,2.7,2.72,2.61,2.6981,140204,2.6981,2.77018979140144,3.1114873701327666,-0.3412975787313264,-0.28185782010585525
NBRV,2020-12-22,2.5,2.5,2.47,2.485,89582,2.4849999999999994,2.783297026201702,3.1445583597433866,-0.3612613335416852,-0.26699788044948747
NBRV,2020-12-21,2.45,2.47,2.44,2.4531,77431,2.4531,2.8375328491474656,3.197323028522858,-0.3597901793753926,-0.24343201717643814
NBRV,2020-12-18,2.5,2.5,2.44,2.4798,42013,2.4798,2.907429730810641,3.256860870804687,-0.3494311399940462,-0.21434247662669953
NBRV,2020-12-17,2.38,2.46,2.37,2.44,104569,2.4400000000000004,2.9851805909580302,3.3190257404690615,-0.3338451495110317,-0.18057031078486283
NBRV,2020-12-16,2.37,2.4,2.32,2.3231,149060,2.3231000000000006,3.084304334768581,3.3893477997065866,-0.3050434649380054,-0.1422516011033207
NBRV,2020-12-15,2.46,2.5,2.42,2.48,216457,2.4800000000000004,3.2227051229083234,3.4746476236831136,-0.25194250077479063,-0.1015536351446494
NBRV,2020-12-14,2.58,2.58,2.4466,2.5,506761,2.5000000000000004,3.357742417982564,3.5542194335777633,-0.19647701559519914,-0.06395641873711419
NBRV,2020-12-11,2.44,2.5,2.31,2.4734,1328513,2.4734,3.5136955848884845,3.638556988263984,-0.12486140337549935,-0.03082626952259295
NBRV,2020-12-10,3.42,3.5,3.39,3.49,48869,3.49,3.702840236686391,3.7317695473251034,-0.02892931063871185,-0.007317486059366356
NBRV,2020-12-09,3.68,3.7,3.61,3.64,70323,3.640000000000001,3.7415384615384615,3.751111111111111,-0.00957264957264936,-0.0019145299145298723
NBRV,2020-12-08,3.85,3.85,3.75,3.76,74696,3.76,3.76,3.76,0.0,0.0
