Symbol,Date,Open,High,Low,Close,Volume,ASC SMA,ASC spanTwelveEMA,ASC spanTwntySixEMA,ASC_x,ASC_y
ASC,2021-01-12,3.68,3.77,3.67,3.77,24308,3.77,3.447252909208918,3.3810465025919885,0.06620640661692967,0.008397775629173744
ASC,2021-01-11,3.6,3.65,3.58,3.64,47442,3.64,3.388571619974176,3.3499302227993484,0.03864139717482784,-0.006054382117765237
ASC,2021-01-08,3.55,3.59,3.5,3.57,53074,3.57,3.3428573690603898,3.326724640623296,0.016132728437094013,-0.017228326940913505
ASC,2021-01-07,3.36,3.36,3.3,3.34,3980,3.3400000000000003,3.3015587088895515,3.3072626118731594,-0.0057039029836079,-0.02556859078541527
ASC,2021-01-06,3.35,3.38,3.32,3.35,15048,3.3500000000000005,3.2945693832331067,3.304643620823012,-0.010074237589905444,-0.03053476273586711
ASC,2021-01-05,3.34,3.38,3.27,3.38,29730,3.3800000000000003,3.2844910892754897,3.3010151104888528,-0.01652402121336349,-0.03564989402235753
ASC,2021-01-04,3.3,3.35,3.27,3.34,25779,3.3400000000000007,3.267125832780123,3.294696319327961,-0.027570486547837447,-0.04043136222460614
ASC,2021-01-04,3.3,3.35,3.27,3.34,25779,3.3400000000000007,3.253875984194692,3.2910720248741985,-0.037196040679506666,-0.04364658114379819
ASC,2020-12-31,3.23,3.24,3.1853,3.225,13819,3.2250000000000014,3.2382170722300905,3.2871577868641344,-0.048940714634043925,-0.045259216259871074
ASC,2020-12-30,3.15,3.22,3.13,3.2097,9572,3.209700000000001,3.240620176271925,3.2921304098132653,-0.05151023354133999,-0.044338841666327865
ASC,2020-12-29,3.22,3.25,3.18,3.18,17077,3.180000000000001,3.246242026503184,3.2987248425983258,-0.05248281609514205,-0.042545993697574724
ASC,2020-12-28,3.23,3.29,3.21,3.29,29012,3.2900000000000005,3.258286031321944,3.3082228300061916,-0.04993679868424783,-0.040061788098183
ASC,2020-12-28,3.23,3.29,3.21,3.29,29012,3.29,3.2525198551986616,3.3096806564066874,-0.0571608012080258,-0.037593035451666895
ASC,2020-12-24,3.24,3.25,3.15,3.15,4179,3.1499999999999995,3.2457052834166005,3.3112551089192217,-0.06554982550262167,-0.03270109401257716
ASC,2020-12-23,3.02,3.12,3.01,3.1199,24684,3.1199,3.2631062440378007,3.32415551763276,-0.061049273594959264,-0.02448891114006614
ASC,2020-12-22,3.08,3.1,3.06,3.07,9982,3.07,3.2891437429537653,3.3404959590433805,-0.0513522160896156,-0.015348820526342857
ASC,2020-12-21,3.16,3.2,3.07,3.0955,73038,3.0955,3.328988059854449,3.3621356357668515,-0.033147575912401805,-0.006347971635524782
ASC,2020-12-18,3.3,3.31,3.2559,3.275,80817,3.275,3.37144043437344,3.3834664866282,-0.01202605225475928,0.00035192943369469687
ASC,2020-12-17,3.28,3.34,3.27,3.295,3233,3.2950000000000004,3.388975058804975,3.3921438055584554,-0.0031687467534804448,0.003446424855808302
ASC,2020-12-16,3.44,3.46,3.36,3.39,10101,3.390000000000001,3.406061433133152,3.3999153100031316,0.006146123130020165,0.005100217758130488
ASC,2020-12-15,3.34,3.4,3.33,3.375,18895,3.3750000000000004,3.4089816937028163,3.4007085348033823,0.00827315889943403,0.004838741415158068
ASC,2020-12-14,3.55,3.55,3.45,3.45,12745,3.450000000000001,3.415160183466965,3.4027652175876533,0.012394965879312105,0.003980137044089078
ASC,2020-12-11,3.56,3.56,3.45,3.5,15974,3.5000000000000013,3.408825671370049,3.3989864349946646,0.00983923637538453,0.0018764298352834318
ASC,2020-12-10,3.36,3.44,3.33,3.43,16591,3.430000000000001,3.392248520710059,3.3909053497942385,0.0013431709158204794,-0.000114271799741843
ASC,2020-12-09,3.36,3.38,3.33,3.36,15569,3.3600000000000008,3.3853846153846154,3.3877777777777776,-0.0023931623931621178,-0.0004786324786324237
ASC,2020-12-08,3.28,3.39,3.28,3.39,18691,3.390000000000001,3.39,3.39,0.0,0.0
