Symbol,Date,Open,High,Low,Close,Volume,QTNT SMA,QTNT spanTwelveEMA,QTNT spanTwntySixEMA,QTNT_x,QTNT_y
QTNT,2021-04-05,3.88,3.9291,3.88,3.9291,3573,3.9291,3.898078151555676,4.089521454878022,-0.1914433033223463,-0.2138648088776443
QTNT,2021-04-05,3.88,3.9291,3.88,3.9291,3573,3.9291,3.8924378154748895,4.102355171268264,-0.2099173557933742,-0.2194701852664689
QTNT,2021-04-01,3.69,3.86,3.69,3.815,4114,3.815,3.8857719637430512,4.116215584969725,-0.2304436212266734,-0.22185839263474255
QTNT,2021-03-31,3.61,3.61,3.61,3.61,5383,3.61,3.898639593514515,4.140312831767303,-0.2416732382527877,-0.21971208548675986
QTNT,2021-03-30,3.62,3.62,3.62,3.62,7471,3.62,3.951119519608063,4.182737858308687,-0.2316183387006236,-0.21422179729525287
QTNT,2021-03-29,3.92,3.97,3.92,3.97,5374,3.97,4.011323068627711,4.227756886973381,-0.2164338183456706,-0.20987266194391016
QTNT,2021-03-26,3.86,3.86,3.78,3.78,3405,3.78,4.018836353832749,4.248377437931252,-0.2295410840985026,-0.20823237284347001
QTNT,2021-03-25,3.67,3.68,3.67,3.672,13224,3.672,4.062261145438703,4.285847632965752,-0.223586487527049,-0.20290519502971185
QTNT,2021-03-24,3.93,3.93,3.93,3.93,2604,3.93,4.13321771733665,4.334955443603012,-0.2017377262663622,-0.19773487190537753
QTNT,2021-03-23,4.07,4.07,4.07,4.07,5715,4.07,4.170166393216041,4.367351879091252,-0.1971854858752113,-0.19673415831513136
QTNT,2021-03-22,4.0784,4.08,4.04,4.06,35436,4.06,4.188378464709866,4.391140029418553,-0.2027615647086866,-0.19662132642511135
QTNT,2021-03-19,4.04,4.04,4.04,4.04,217515,4.04,4.211720003748024,4.417631231772037,-0.2059112280240134,-0.1950862668542175
QTNT,2021-03-18,4.14,4.14,4.14,4.14,3756,4.14,4.242941822611301,4.4478417303138,-0.2048999077024991,-0.1923800265617685
QTNT,2021-03-17,4.08,4.1,4.08,4.1,5471,4.1,4.261658517631537,4.472469068738904,-0.2108105511073663,-0.18925005627658587
QTNT,2021-03-16,4.12,4.16,4.12,4.155,9866,4.155,4.291050975382726,4.502266594238016,-0.2112156188552898,-0.18385993256889074
QTNT,2021-03-15,4.2,4.2,4.2,4.2,5477,4.2,4.315787516361404,4.530047921777057,-0.2142604054156534,-0.17702101099729098
QTNT,2021-03-12,4.24,4.24,4.115,4.2,5343,4.2,4.3368397920634765,4.556451755519221,-0.2196119634557449,-0.16771116239270037
QTNT,2021-03-11,3.98,4.04,3.97,3.97,20461,3.97,4.361719754256836,4.58496789596076,-0.223248141703924,-0.1547359621269392
QTNT,2021-03-10,4.3,4.35,4.3,4.3426,3702,4.3426,4.432941527758079,4.6341653276376205,-0.2012237998795418,-0.137607917232693
QTNT,2021-03-09,4.17,4.19,4.1,4.1,5279,4.1,4.449367260077729,4.65749055384863,-0.2081232937709014,-0.1217039465709808
QTNT,2021-03-08,3.89,3.96,3.89,3.96,48362,3.96,4.512888580091861,4.70208979815652,-0.1892012180646594,-0.10009910977100064
QTNT,2021-03-05,4.0,4.11,4.0,4.11,19499,4.11,4.6134137764722,4.761456982009042,-0.1480432055368421,-0.07782358269758595
QTNT,2021-03-04,4.51,4.51,4.51,4.51,2669,4.51,4.7049435540126,4.813573540569766,-0.1086299865571653,-0.06026867698777189
QTNT,2021-03-03,4.55,4.55,4.465,4.5002,4411,4.5002,4.740387836560346,4.837859423815347,-0.0974715872550016,-0.04817834959542351
QTNT,2021-03-02,4.62,4.62,4.61,4.61,4880,4.61,4.784058352298589,4.864872177720575,-0.0808138254219859,-0.035855040180528985
QTNT,2021-03-01,4.59,4.59,4.54,4.572,7123,4.572,4.815705325443787,4.885261951938221,-0.0695566264944345,-0.024615343870164758
QTNT,2021-02-26,4.65,4.65,4.53,4.5301,32275,4.5301,4.860015384615385,4.910322908093279,-0.050307523477894,-0.013380023214097321
QTNT,2021-02-25,4.7,4.7,4.69,4.7,9114,4.7,4.92,4.940740740740741,-0.0207407407407407,-0.004148148148148146
QTNT,2021-02-24,4.94,5.1,4.94,4.96,11577,4.96,4.96,4.96,0.0,0.0
