Symbol,Date,Open,High,Low,Close,Volume,TCDA SMA,TCDA spanTwelveEMA,TCDA spanTwntySixEMA,TCDA_x,TCDA_y
TCDA,2021-03-01,5.23,5.23,4.9199,5.0001,337852,5.0001,6.483162907249093,6.749532597982414,-0.2663696907333213,-0.09316125706557224
TCDA,2021-02-26,5.19,5.59,5.0,5.125,849626,5.125,6.75281070856711,6.889487205821007,-0.1366764972538972,-0.049859148648634985
TCDA,2021-02-25,7.78,7.78,7.4501,7.49,63179,7.49,7.048776291942948,7.030646182286688,0.0181301096562602,-0.02815481149731943
TCDA,2021-02-24,7.08,7.3397,7.01,7.3397,121262,7.3397,6.968553799568938,6.993897876869623,-0.0253440773006845,-0.03972604178571435
TCDA,2021-02-23,7.0,7.04,6.81,6.955,105735,6.955,6.901072672217836,6.966233707019192,-0.0651610348013562,-0.0433215329069718
TCDA,2021-02-22,6.9,6.935,6.829,6.89,30498,6.89,6.89126770353017,6.967132403580727,-0.0758647000505572,-0.037861657433375676
TCDA,2021-02-19,6.63,6.85,6.5614,6.63,43851,6.63,6.891498195081111,6.973302995867185,-0.0818048007860738,-0.028360896779080283
TCDA,2021-02-18,6.9,6.9,6.73,6.73,25684,6.73,6.939043321459494,7.000767235536559,-0.0617239140770644,-0.014999920777331883
TCDA,2021-02-17,6.8,6.86,6.57,6.63,77898,6.63,6.977051198088493,7.022428614379484,-0.0453774162909912,-0.0033189224523987393
TCDA,2021-02-16,6.93,6.935,6.74,6.865,63000,6.865,7.0401514159227645,7.053822903529843,-0.0136714876070787,0.007195701007249386
TCDA,2021-02-16,6.93,6.935,6.74,6.865,63000,6.865,7.0719971279087215,7.068928735812231,0.0030683920964902,0.012412498160831406
TCDA,2021-02-12,7.06,7.06,6.86,6.86,69074,6.86,7.109632969346671,7.08524303467721,0.0243899346694611,0.014748524676916699
TCDA,2021-02-11,7.3,7.39,7.21,7.26,81005,7.26,7.155020781955157,7.103262477451387,0.0517583045037701,0.012338172178780582
TCDA,2021-02-10,7.31,7.4067,7.28,7.34,37729,7.34,7.135933651401549,7.090723475647498,0.0452101757540512,0.0024831390975331834
TCDA,2021-02-09,7.38,7.39,7.18,7.3611,130398,7.3611,7.098830678929104,7.070781353699298,0.0280493252298059,-0.008198620066596342
TCDA,2021-02-08,7.4,7.41,7.19,7.25,64137,7.25,7.0511453478253046,7.047555861995241,0.0035894858300631,-0.017260606390696917
TCDA,2021-02-05,7.29,7.29,7.04,7.11,155938,7.11,7.014989956520815,7.03136033095486,-0.0163703744340448,-0.022473129445886926
TCDA,2021-02-04,6.99,7.38,6.89,7.13,357646,7.13,6.997715403160964,7.02506915743125,-0.0273537542702859,-0.023998818198847437
TCDA,2021-02-03,6.92,7.1,6.9,7.01,79457,7.01,6.973663658281138,7.0166746900257495,-0.0430110317446112,-0.023160084180987806
TCDA,2021-02-02,7.0,7.0,6.75,6.89,58090,6.89,6.967057050695891,7.017208665227809,-0.0501516145319183,-0.018197347290081933
TCDA,2021-02-01,6.8,6.8,6.6,6.7899,55430,6.7899,6.981067423549688,7.0273853584460335,-0.0463179348963453,-0.010208780479622842
TCDA,2021-01-29,6.89,6.955,6.79,6.8499,108211,6.8499,7.015825136922359,7.046384187121716,-0.0305590501993568,-0.0011814918754422055
TCDA,2021-01-28,6.88,7.03,6.83,6.88,24724,6.88,7.045993343635516,7.062102922091454,-0.0161095784559384,0.006162897705536467
TCDA,2021-01-27,6.86,6.86,6.45,6.63,131234,6.63,7.076173951569245,7.0766711558587705,-0.000497204289525,0.011731016745905185
TCDA,2021-01-26,7.21,7.4,7.21,7.37,50169,7.37,7.1572964882182,7.112404848327473,0.0448916398907268,0.014788072004762965
TCDA,2021-01-25,7.39,7.45,7.19,7.34,25331,7.34,7.118623122439691,7.091797236193671,0.0268258862460202,0.007262180033271989
TCDA,2021-01-22,7.15,7.15,6.94,7.08,14471,7.08,7.078372781065089,7.071941015089164,0.0064317659759254,0.0023712534800851516
TCDA,2021-01-21,7.15,7.2299,6.99,7.15,37322,7.15,7.078076923076923,7.071296296296296,0.0067806267806265,0.001356125356125304
TCDA,2021-01-20,7.1,7.11,7.0201,7.065,22901,7.065,7.065,7.065,0.0,0.0
