Symbol,Date,Open,High,Low,Close,Volume,REPH SMA,REPH spanTwelveEMA,REPH spanTwntySixEMA,REPH_x,REPH_y
REPH,2021-01-19,2.99,3.0,2.95,2.99,57214,2.99,2.9798768812123595,2.9970747514057963,-0.017197870193436327,-0.013030869044892297
REPH,2021-01-19,2.99,3.0,2.95,2.99,57214,2.99,2.978036314160062,2.99764073151826,-0.01960441735819796,-0.011989118757756177
REPH,2021-01-15,2.95,2.97,2.91,2.96,49531,2.96,2.9758610985528,2.9982519900397206,-0.022390891486920417,-0.01008529410764573
REPH,2021-01-14,2.97,2.97,2.86,2.91,32415,2.91,2.9787449346533097,3.0013121492428985,-0.02256721458958877,-0.0070088947628269465
REPH,2021-01-13,2.88,2.93,2.82,2.8537,89757,2.8537,2.9912440136811833,3.0086171211823305,-0.01737310750114629,-0.00311931480613649
REPH,2021-01-12,3.04,3.04,2.93,2.9686,133076,2.9686000000000003,3.0162520161686723,3.0210104908769173,-0.004758474708244531,0.0004441333676161826
REPH,2021-01-11,2.95,3.03,2.95,3.01,61076,3.01,3.0249160191084314,3.0252033301470704,-0.0002873110386394373,0.001744785386581472
REPH,2021-01-08,3.07,3.0753,2.99,3.035,36893,3.035,3.0276280225826917,3.0264195965588367,0.0012084260238554025,0.002252809492886588
REPH,2021-01-07,3.04,3.1,2.92,2.99,47559,2.99,3.0262876630522717,3.0257331642835426,0.0005544987687287062,0.0025139053601444953
REPH,2021-01-06,3.14,3.2,3.08,3.13,145494,3.13,3.0328854199708664,3.0285918174262263,0.004293602544640507,0.0030037570079983313
REPH,2021-01-05,3.1,3.1,3.0,3.06,48247,3.06,3.015228223601933,3.020479162820324,-0.0052509392183908155,0.002681295623837898
REPH,2021-01-04,2.93,3.02,2.93,2.9878,129013,2.9878,3.0070879006204665,3.0173174958459503,-0.010229595225483834,0.004664354334395077
REPH,2021-01-04,2.93,3.02,2.93,2.9878,129013,2.9878,3.0105947916423688,3.0196788955136262,-0.009084103871257021,0.008387841724364804
REPH,2020-12-31,2.95,2.98,2.81,2.84,136713,2.84,3.0147392992137085,3.0222292071547163,-0.0074899079410073455,0.012755828123270372
REPH,2020-12-30,2.96,2.968,2.92,2.92,15545,2.92,3.0465100808889285,3.036807543727093,0.009702537161835334,0.01781726213933991
REPH,2020-12-29,3.0,3.04,2.9691,2.995,129863,2.995,3.0695119137778244,3.0461521472252606,0.023359766552563777,0.019845943383716057
REPH,2020-12-28,3.16,3.2,3.07,3.14,102144,3.14,3.0830595344647014,3.0502443190032817,0.03281521546141963,0.018967487591504125
REPH,2020-12-28,3.16,3.2,3.07,3.14,102144,3.1399999999999992,3.0727067225491926,3.0430638645235435,0.0296428580256487,0.015505555624025245
REPH,2020-12-24,3.21,3.21,3.12,3.12,36832,3.12,3.0604715811945007,3.0353089736854275,0.025162607509073176,0.01197123002361927
REPH,2020-12-23,3.28,3.29,3.23,3.2675,84769,3.2674999999999987,3.0496482323207736,3.028533691580261,0.021114540740512226,0.008673385652255793
REPH,2020-12-22,3.0,3.0116,2.84,2.98,132385,2.979999999999998,3.01003882001546,3.0094163869066826,0.0006224331087771872,0.005563096880191575
REPH,2020-12-21,3.0,3.0396,2.8853,2.9,121303,2.899999999999999,3.0155004236546343,3.0117696978592168,0.0037307257954175546,0.00679826282304506
REPH,2020-12-18,3.07,3.1,2.98,3.02,168183,3.0199999999999987,3.036500500682749,3.0207112736879536,0.01578922699479524,0.007565147079951936
REPH,2020-12-17,3.25,3.2935,3.05,3.13,257819,3.1299999999999986,3.0395005917159765,3.0207681755829903,0.018732416132986263,0.00550912710124111
REPH,2020-12-16,3.15,3.18,3.06,3.1399,134270,3.139899999999998,3.0230461538461535,3.0120296296296294,0.011016524216524548,0.002203304843304821
REPH,2020-12-15,3.4,3.43,3.0,3.0018,631836,3.0017999999999985,3.0018,3.0018,0.0,0.0
