Symbol,Date,Open,High,Low,Close,Volume,RMTI SMA,RMTI spanTwelveEMA,RMTI spanTwntySixEMA,RMTI_x,RMTI_y
RMTI,2021-01-19,1.169,1.21,1.169,1.172,178402,1.172,1.1465146621437166,1.1152241763377364,0.03129048580598015,0.012634921474961675
RMTI,2021-01-19,1.169,1.21,1.169,1.172,178402,1.172,1.141880964351665,1.1106821104447553,0.03119885390690968,0.007971030392207056
RMTI,2021-01-15,1.24,1.24,1.22,1.2224,68948,1.2224000000000002,1.1364047760519678,1.1057766792803356,0.030628096771632137,0.0021640745135313973
RMTI,2021-01-14,1.28,1.28,1.2101,1.22,250781,1.2200000000000002,1.1207692807886889,1.0964468136227623,0.02432246716592656,-0.004951931050993789
RMTI,2021-01-13,1.18,1.3,1.18,1.2858,1123658,1.2858000000000005,1.1027273318411779,1.0865625587125836,0.016164773128594545,-0.012270530605223876
RMTI,2021-01-12,1.1235,1.16,1.1235,1.15,355712,1.1500000000000004,1.0694413921759376,1.0706235634095902,-0.0011821712336526071,-0.019379356538678425
RMTI,2021-01-11,1.1,1.11,1.075,1.09,494920,1.0900000000000003,1.0547943725715627,1.0642734484823575,-0.009479075910794776,-0.02392865286493488
RMTI,2021-01-08,1.08,1.1,1.08,1.0801,101610,1.0801000000000005,1.048393349402756,1.062215324360946,-0.013821974958190042,-0.027541047103469902
RMTI,2021-01-07,1.08,1.11,1.07,1.1,85343,1.1000000000000003,1.0426285038396206,1.0607845503098217,-0.01815604647020108,-0.030970815139789866
RMTI,2021-01-06,1.05,1.09,1.05,1.085,115326,1.0850000000000004,1.0321973227195516,1.0576473143346072,-0.02544999161505568,-0.03417450730718706
RMTI,2021-01-05,1.0111,1.05,1.0111,1.045,203603,1.0450000000000004,1.0225968359412885,1.0554590994813755,-0.032862263540087484,-0.0363556362302199
RMTI,2021-01-04,1.04,1.04,1.0176,1.025,132557,1.0250000000000004,1.018523533385159,1.0562958274398857,-0.037772294054726714,-0.03722897940275312
RMTI,2021-01-04,1.04,1.04,1.0176,1.025,132557,1.0250000000000004,1.0173459940006424,1.0587994936350766,-0.04145349963443423,-0.03709315073975972
RMTI,2020-12-31,0.98,1.005,0.9759,0.9865,83615,0.9865000000000004,1.0159543565462137,1.061503453125883,-0.04554909657966899,-0.03600306351609109
RMTI,2020-12-30,0.9247,0.97,0.924,0.962499,302598,0.9624990000000004,1.0213096941000708,1.0675037293759533,-0.046194035275882506,-0.03361655525019655
RMTI,2020-12-29,0.96,0.97,0.9447,0.9447,210854,0.9447000000000004,1.032002547572811,1.0759041077260294,-0.04390156015321845,-0.030472185243775055
RMTI,2020-12-28,1.01,1.02,0.9705,1.005,325312,1.0050000000000003,1.0478757380405948,1.0864004363441118,-0.03852469830351701,-0.027114841516414204
RMTI,2020-12-28,1.01,1.02,0.9705,1.005,325312,1.0050000000000003,1.0556713267752484,1.0929124712516405,-0.03724114447639204,-0.0242623773196385
RMTI,2020-12-24,1.02,1.03,1.0,1.02,86166,1.0200000000000005,1.064884295279839,1.0999454689517716,-0.03506117367193262,-0.021017685530450116
RMTI,2020-12-23,1.0,1.02,0.9914,0.9999,134499,0.9999000000000008,1.0730450762398098,1.1063411064679132,-0.033296030228103346,-0.01750681349507949
RMTI,2020-12-22,1.01,1.03,1.0,1.015,136390,1.0150000000000008,1.0863441810106842,1.1148563949853458,-0.028512213974661863,-0.013559509311823526
RMTI,2020-12-21,1.0290000000000001,1.03,1.0,1.02,138164,1.0200000000000011,1.0993158502853542,1.1228449065841737,-0.023529056298819517,-0.009821333146114
RMTI,2020-12-18,1.07,1.07,1.03,1.05,278978,1.0500000000000012,1.1137369139736004,1.1310724991109076,-0.017335585137307152,-0.006394402357937619
RMTI,2020-12-17,1.04,1.07,1.02,1.07,129645,1.070000000000001,1.1253254437869822,1.1375582990397803,-0.012232855252798158,-0.0036591066630952355
RMTI,2020-12-16,1.09,1.1,1.05,1.055,212327,1.0550000000000008,1.1353846153846152,1.1429629629629627,-0.007578347578347522,-0.0015156695156695044
RMTI,2020-12-15,1.14,1.15,1.12,1.15,79046,1.150000000000001,1.15,1.15,0.0,0.0
