Symbol,Date,Open,High,Low,Close,Volume,NBRV SMA,NBRV spanTwelveEMA,NBRV spanTwntySixEMA,NBRV_x,NBRV_y
NBRV,2021-01-19,2.96,2.96,2.83,2.85,105637,2.85,2.7887560689500845,2.676655721558057,0.112100347392027,0.08214785998779954
NBRV,2021-01-19,2.96,2.96,2.83,2.85,105637,2.85,2.7776208087591905,2.6627881792827015,0.11483262947648852,0.07465973813674255
NBRV,2021-01-15,3.09,3.09,2.92,2.94,189197,2.94,2.764460955806316,2.6478112336253186,0.1166497221809979,0.06461651530180594
NBRV,2021-01-14,3.028,3.13,2.9911,3.11,412198,3.11,2.7325447659529187,2.6244361323153442,0.10810863363757496,0.05160821358200806
NBRV,2021-01-13,2.9,2.9,2.83,2.85,37107,2.85,2.6639165415807224,2.585591022900572,0.07832551868015081,0.037483108568116444
NBRV,2021-01-12,2.84,2.87,2.83,2.86,54489,2.86,2.63008318550449,2.5644383047326174,0.06564488077187257,0.02727250604010796
NBRV,2021-01-11,2.73,2.78,2.72,2.765,39364,2.765,2.5882801283234884,2.5407933691112268,0.047486759212261635,0.0176794123571668
NBRV,2021-01-08,2.8,2.86,2.76,2.82,253752,2.82,2.5561492425641226,2.522856838640125,0.03329240392399768,0.010227575643393091
NBRV,2021-01-07,2.66,2.68,2.61,2.61,87953,2.61,2.5081763775757806,2.4990853857313358,0.009090991844445728,0.004461368573241944
NBRV,2021-01-06,2.67,2.67,2.5,2.51,493702,2.51,2.4896629916804685,2.4902122165898417,-0.0005492249093737024,0.0033039627554412197
NBRV,2021-01-05,2.5,2.55,2.49,2.52,69945,2.52,2.4859653538041897,2.488629193917029,-0.002663840112839821,0.0042672596716448385
NBRV,2021-01-04,2.47,2.49,2.4,2.435,146289,2.435,2.4797772363140425,2.486119529430392,-0.006342293116349485,0.006000034617765893
NBRV,2021-01-04,2.47,2.49,2.4,2.435,146289,2.435,2.4879185520075047,2.4902090917848234,-0.002290539777318745,0.009085616551294737
NBRV,2020-12-31,2.51,2.51,2.42,2.4301,59955,2.4301,2.49754010691796,2.4946258191276094,0.002914287790350301,0.011929655633448107
NBRV,2020-12-30,2.42,2.46,2.395,2.395,61193,2.395,2.509801944539406,2.4997878846578185,0.010014059881588544,0.014183497594222449
NBRV,2020-12-29,2.53,2.53,2.41,2.45,166580,2.4500000000000006,2.5306750253647534,2.5081709154304432,0.022504109934310183,0.015225857022381148
NBRV,2020-12-28,2.65,2.68,2.59,2.595,74754,2.5950000000000006,2.545343211794709,2.5128245886648783,0.03251862312983045,0.01340629379439889
NBRV,2020-12-28,2.65,2.68,2.59,2.595,74754,2.595000000000001,2.5363147048482926,2.5062505557580685,0.03006414909022404,0.008628211460540998
NBRV,2020-12-24,2.71,2.715,2.65,2.6799,39707,2.6799000000000004,2.525644651184346,2.499150600218714,0.02649405096563173,0.003269227053120239
NBRV,2020-12-23,2.7,2.72,2.61,2.6981,140204,2.6981,2.4975982241269543,2.484690648236211,0.012907575890743315,-0.0025369789250076344
NBRV,2020-12-22,2.5,2.5,2.47,2.485,89582,2.4849999999999994,2.4611433557864006,2.4676179000951075,-0.006474544308706864,-0.006398117628945372
NBRV,2020-12-21,2.45,2.47,2.44,2.4531,77431,2.4531,2.4568057841112005,2.4662273321027164,-0.009421547991515844,-0.006379010959005
NBRV,2020-12-18,2.5,2.5,2.44,2.4798,42013,2.4798,2.457479563040509,2.467277518670934,-0.009797955630424404,-0.005618376700877288
NBRV,2020-12-17,2.38,2.46,2.37,2.44,104569,2.4400000000000004,2.453421301775148,2.466275720164609,-0.01285441838946122,-0.004573481968490398
NBRV,2020-12-16,2.37,2.4,2.32,2.3231,149060,2.3231000000000006,2.4558615384615385,2.4683777777777776,-0.01251623931623902,-0.002503247863247804
NBRV,2020-12-15,2.46,2.5,2.42,2.48,216457,2.4800000000000004,2.48,2.48,0.0,0.0
