Symbol,Date,Open,High,Low,Close,Volume,ENDP SMA,ENDP spanTwelveEMA,ENDP spanTwntySixEMA,ENDP_x,ENDP_y
ENDP,2021-06-25,4.88,4.9,4.8679,4.8871,30082,4.8871,5.242778574936377,5.457751879360546,-0.214973304424169,-0.10389110353697978
ENDP,2021-06-24,4.75,4.7692,4.7,4.75,37817,4.75,5.307447406742991,5.503404029709389,-0.1959566229663982,-0.07612055331518244
ENDP,2021-06-23,4.77,4.78,4.75,4.78,24122,4.78,5.408801480696262,5.56367635208614,-0.154874871389878,-0.04616153590237848
ENDP,2021-06-22,5.1,5.125,5.08,5.125,55379,5.125,5.523129022641037,5.626370460253032,-0.1032414376119943,-0.018983202030503604
ENDP,2021-06-21,5.18,5.19,5.16,5.16,36985,5.16,5.595516117666681,5.666480097073274,-0.070963979406593,0.0020813568648693007
ENDP,2021-06-18,5.38,5.4315,5.33,5.4315,294473,5.4315,5.674700866333351,5.706998504839135,-0.0322976385057849,0.020342690932734886
ENDP,2021-06-17,5.4,5.42,5.395,5.395,22362,5.395,5.718919205666687,5.729038385226267,-0.01011917955958,0.03350277329236462
ENDP,2021-06-16,5.42,5.46,5.4,5.42,89511,5.42,5.777813606696993,5.755761456044368,0.022052150652625,0.04440826150535079
ENDP,2021-06-15,5.66,5.66,5.65,5.65,65250,5.65,5.842870626096446,5.782622372527917,0.0602482535685293,0.04999728921853224
ENDP,2021-06-14,6.21,6.24,6.19,6.24,112334,6.24,5.877938012659436,5.79323216233015,0.0847058503292856,0.047434548131032955
ENDP,2021-06-11,6.07,6.08,6.06,6.078,36113,6.078,5.812108560415697,5.757490735316561,0.054617825099136,0.03811672258146977
ENDP,2021-06-10,5.94,5.94,5.87,5.87,38876,5.87,5.763764662309461,5.731849994141887,0.0319146681675741,0.033991446952053195
ENDP,2021-06-09,5.69,5.75,5.69,5.75,23293,5.75,5.744449146365727,5.720797993673237,0.0236511526924898,0.034510641648172954
ENDP,2021-06-08,5.64,5.695,5.64,5.68,27655,5.68,5.743439900250404,5.718461833167097,0.0249780670833077,0.03722551388709373
ENDP,2021-06-07,5.45,5.46,5.42,5.44,49461,5.44,5.754974427568659,5.721538779820464,0.0334356477481954,0.04028737558804022
ENDP,2021-06-04,5.78,5.8,5.7501,5.77,19392,5.77,5.812242505308415,5.7440618822061005,0.0681806231023145,0.042000307548001416
ENDP,2021-06-03,5.93,5.94,5.9,5.94,20413,5.94,5.819922960819036,5.7419868327825885,0.0779361280364474,0.03545522865942313
ENDP,2021-06-02,6.02,6.07,6.02,6.05,20189,6.05,5.7980907718770425,5.726145779405195,0.0719449924718471,0.02483500381516705
ENDP,2021-06-01,5.96,5.99,5.94,5.99,39626,5.99,5.752289094036504,5.700237441757611,0.0520516522788927,0.01305750665099702
ENDP,2021-06-01,5.96,5.99,5.94,5.99,39626,5.99,5.709068929315868,5.67705643709822,0.0320124922176479,0.003308970244023088
ENDP,2021-05-28,5.85,5.94,5.83,5.93,79895,5.93,5.657990552827844,5.652020952066078,0.005969600761766,-0.003866910249383116
ENDP,2021-05-27,5.61,5.61,5.56,5.57,30097,5.57,5.608534289705633,5.629782628231364,-0.0212483385257309,-0.006326038002170396
ENDP,2021-05-26,5.37,5.4,5.37,5.4,27854,5.4,5.615540524197567,5.6345652384898735,-0.0190247142923061,-0.0025954628712802604
ENDP,2021-05-25,5.63,5.65,5.62,5.65,19349,5.65,5.654729710415308,5.653330457569063,0.0013992528462445,0.001511849983976205
ENDP,2021-05-24,5.61,5.65,5.61,5.65,18636,5.65,5.655589657763545,5.653596894174588,0.0019927635889569,0.0015399992684091222
ENDP,2021-05-21,5.75,5.75,5.7,5.71,54231,5.71,5.656605959175098,5.653884645708555,0.0027213134665435,0.001426808188272166
ENDP,2021-05-20,5.64,5.65,5.6,5.6,25694,5.6,5.64689795175239,5.649395417365239,-0.0024974656128495,0.0011031818687043113
ENDP,2021-05-19,5.66,5.66,5.58,5.58,25033,5.58,5.655424852071006,5.6533470507544585,0.0020778013165472,0.0020033437390927842
ENDP,2021-05-18,5.73,5.83,5.73,5.7744,26748,5.7744,5.669138461538461,5.659214814814815,0.0099236467236458,0.0019847293447291746
ENDP,2021-05-17,5.71,5.71,5.65,5.65,46273,5.65,5.65,5.65,0.0,0.0
