Symbol,Date,Open,High,Low,Close,Volume,HBM SMA,HBM spanTwelveEMA,HBM spanTwntySixEMA,HBM_x,HBM_y
HBM,2021-06-25,6.65,6.71,6.63,6.7099,42672,6.7099,6.641893957195776,6.974803302162693,-0.3329093449669171,-0.3308840280341733
HBM,2021-06-24,6.62,6.67,6.6,6.6183,26166,6.6183,6.629529222140461,6.995995566335708,-0.3664663441952465,-0.3303776988009874
HBM,2021-06-23,6.44,6.49,6.3999,6.46,91551,6.46,6.631570898893273,7.026211211642565,-0.3946403127492921,-0.3213555374524226
HBM,2021-06-22,6.24,6.25,6.21,6.23,21492,6.23,6.662765607782959,7.071508108573971,-0.4087425007910124,-0.3030343436282052
HBM,2021-06-21,6.13,6.13,6.12,6.12,12854,6.12,6.741450263743497,7.138828757259889,-0.397378493516392,-0.2766073043375036
HBM,2021-06-18,6.11,6.11,6.04,6.07,22269,6.07,6.85444122078777,7.22033505784068,-0.3658938370529103,-0.24641450704278148
HBM,2021-06-17,6.43,6.43,6.3,6.35,142160,6.35,6.997066897294638,7.3123618624679345,-0.3152949651732966,-0.21654467454024923
HBM,2021-06-16,6.51,6.51,6.37,6.45,64952,6.45,7.114715424075481,7.38935081146537,-0.274635387389889,-0.19185710188198737
HBM,2021-06-15,6.82,6.83,6.74,6.75,46442,6.75,7.235572773907386,7.464498876382599,-0.2289261024752127,-0.17116253050501193
HBM,2021-06-14,7.13,7.2,7.06,7.11,26880,7.11,7.323858732799639,7.521658786493207,-0.1978000536935678,-0.15672163751246151
HBM,2021-06-11,7.2,7.24,7.17,7.18,30737,7.18,7.362742138763211,7.554591489412664,-0.1918493506494529,-0.14645203346718494
HBM,2021-06-10,7.05,7.07,6.97,7.0,47445,7.0,7.395967982174703,7.584558808565677,-0.1885908263909739,-0.1351027041716179
HBM,2021-06-09,7.11,7.11,6.97,7.08,58608,7.08,7.467962160751921,7.631323513250932,-0.1633613524990105,-0.12173067361677888
HBM,2021-06-08,7.25,7.26,7.11,7.18,39876,7.18,7.538500735434089,7.675429394311005,-0.1369286588769167,-0.11132300389622095
HBM,2021-06-07,7.49,7.52,7.46,7.47,32001,7.47,7.603682687331196,7.715063745855886,-0.1113810585246906,-0.10492159015104721
HBM,2021-06-04,7.5,7.61,7.5,7.61,16878,7.61,7.627988630482323,7.734668845524356,-0.1066802150420338,-0.10330672305763634
HBM,2021-06-03,7.42,7.42,7.2427,7.28,151053,7.28,7.631259290570018,7.744642353166305,-0.113383062596287,-0.10246335006153695
HBM,2021-06-02,7.78,7.782,7.7,7.77,39349,7.77,7.695124616128202,7.78181374141961,-0.0866891252914072,-0.09973342192784941
HBM,2021-06-01,7.68,7.82,7.68,7.81,29010,7.81,7.681510909969694,7.782758840733178,-0.1012479307634848,-0.10299449608695972
HBM,2021-06-01,7.68,7.82,7.68,7.81,29010,7.81,7.658149257236911,7.780579547991833,-0.1224302907549219,-0.10343113741782867
HBM,2021-05-28,7.75,7.77,7.63,7.63,47371,7.63,7.630540031279985,7.778225911831179,-0.1476858805511947,-0.09868134908355533
HBM,2021-05-27,7.42,7.5,7.42,7.47,29707,7.47,7.630638218785436,7.790083984777674,-0.1594457659922374,-0.08643021621664548
HBM,2021-05-26,7.18,7.19,7.06,7.13,59443,7.13,7.659845167655516,7.815690703559888,-0.1558455359043717,-0.06817632877274747
HBM,2021-05-25,7.42,7.42,7.37,7.39,11305,7.39,7.756180652683791,7.870545959844679,-0.1143653071608881,-0.04625902698984139
HBM,2021-05-24,7.4,7.43,7.4,7.43,10489,7.43,7.822758953171753,7.908989636632254,-0.0862306834605002,-0.029232456947079707
HBM,2021-05-21,7.67,7.67,7.63,7.64,6756,7.64,7.894169671930254,7.947308807562834,-0.0531391356325796,-0.014982900318724575
HBM,2021-05-20,7.7,7.7,7.66,7.66,14649,7.66,7.940382339553937,7.971893512167861,-0.0315111726139241,-0.005443841490260802
HBM,2021-05-19,7.97,8.05,7.7,7.8,68214,7.8,7.991360946745562,7.9968449931412895,-0.0054840463957273,0.0010729912906550258
HBM,2021-05-18,8.3,8.32,8.17,8.17,31927,8.17,8.026153846153846,8.012592592592593,0.013561253561253,0.002712250712250608
HBM,2021-05-17,8.1,8.11,7.98,8.0,33995,8.0,8.0,8.0,0.0,0.0
