Symbol,Date,Open,High,Low,Close,Volume,EGLX SMA,EGLX spanTwelveEMA,EGLX spanTwntySixEMA,EGLX_x,EGLX_y
EGLX,2021-06-18,5.56,5.58,5.53,5.58,4254,5.58,6.170823751103849,6.554572317313478,-0.3837485662096291,-0.32080371548573017
EGLX,2021-06-17,5.62,5.73,5.55,5.67,6231,5.67,6.278246251304548,6.632538102698557,-0.3542918513940085,-0.30506750280475536
EGLX,2021-06-16,5.73,5.83,5.73,5.83,4821,5.83,6.388836478814466,6.709541150914442,-0.3207046720999758,-0.29276141565744207
EGLX,2021-06-15,6.05,6.1,6.02,6.02,41862,6.02,6.490443111326187,6.779904442987596,-0.2894613316614087,-0.2857756015468086
EGLX,2021-06-14,6.31,6.34,6.2601,6.2601,37780,6.2601,6.575978222476404,6.840696798426603,-0.2647185759501997,-0.2848541690181585
EGLX,2021-06-11,6.09,6.25,6.09,6.2,110185,6.2,6.633410626563022,6.887144542300732,-0.2537339157377092,-0.2898880672851482
EGLX,2021-06-10,6.5,6.64,6.5,6.6,38978,6.6,6.712212558665391,6.942116105684789,-0.2299035470193988,-0.298926605172008
EGLX,2021-06-09,6.72,6.72,6.68,6.7086,1372,6.7086,6.732614842059098,6.969485394139572,-0.2368705520804743,-0.31618236971016045
EGLX,2021-06-08,6.85,6.91,6.79,6.91,4330,6.91,6.736981176978934,6.9903562256707374,-0.2533750486918036,-0.3360103241175819
EGLX,2021-06-07,6.64,6.64,6.61,6.61,7776,6.61,6.705523209156922,6.996784723724396,-0.2912615145674735,-0.35666914297402647
EGLX,2021-06-04,6.45,6.5,6.44,6.5,2937,6.5,6.722891065367271,7.027727501622347,-0.3048364362550755,-0.37302105007566466
EGLX,2021-06-03,6.68,6.68,6.68,6.68,2679,6.68,6.763416713615866,7.069945701752134,-0.306528988136268,-0.390067203530812
EGLX,2021-06-02,6.98,6.98,6.98,6.98,984,6.98,6.778583388818751,7.101141357892305,-0.3225579690735545,-0.4109517573794479
EGLX,2021-06-01,6.88,6.88,6.88,6.88,2502,6.88,6.741962186785796,7.11083266652369,-0.3688704797378941,-0.43305020445592124
EGLX,2021-06-01,6.88,6.88,6.88,6.88,2502,6.88,6.716864402565031,7.1292992798455845,-0.4124348772805533,-0.44909513563542797
EGLX,2021-05-28,6.55,6.63,6.55,6.63,2193,6.63,6.687203384849582,7.149243222233231,-0.4620398373836494,-0.4582602002241466
EGLX,2021-05-27,6.27,6.27,6.27,6.27,1722,6.27,6.697604000276778,7.19078268001189,-0.4931786797351121,-0.45731529093427087
EGLX,2021-05-26,6.62,6.62,6.5,6.5,4617,6.5,6.775350182145283,7.264445294412841,-0.4890951122675577,-0.44834944373406055
EGLX,2021-05-25,6.54,6.57,6.54,6.57,1546,6.57,6.825413851626244,7.325600917965868,-0.5001870663396248,-0.43816302660068623
EGLX,2021-05-24,6.7,6.7,6.7,6.7,1107,6.7,6.871852733740106,7.386048991403138,-0.5141962576630323,-0.42265701666595173
EGLX,2021-05-21,6.7,6.8829,6.7,6.8829,2506,6.8829,6.903098685329216,7.440932910715389,-0.537834225386173,-0.39977220641668154
EGLX,2021-05-20,6.3,6.35,6.3,6.35,3588,6.35,6.906771173570892,7.485575543572621,-0.5788043700017287,-0.3652567016743087
EGLX,2021-05-19,5.79,5.79,5.75,5.78,4983,5.78,7.008002296038327,7.57642158705843,-0.5684192910201036,-0.3118697845924536
EGLX,2021-05-18,5.86,6.02,5.86,5.99,16342,5.99,7.231275440772568,7.720135314023104,-0.4888598732505365,-0.24773240798554114
EGLX,2021-05-17,6.39,6.39,6.34,6.3619,6832,6.3619,7.456961884549399,7.858546139144953,-0.4015842545955541,-0.18745054166929226
EGLX,2021-05-14,6.35,6.56,6.26,6.5199,15413,6.5199,7.656064045376562,7.978277830276549,-0.3222137848999873,-0.13391711343772678
EGLX,2021-05-13,7.25,7.25,6.95,6.9747,23786,6.9747,7.8626393263541186,8.094948056698673,-0.2323087303445543,-0.08684294557216163
EGLX,2021-05-12,7.51,7.51,7.4178,7.45,11503,7.45,8.024082840236685,8.184567901234567,-0.1604850609978818,-0.05047649937906343
EGLX,2021-05-11,7.4,7.4,6.87,6.91,69149,6.91,8.128461538461538,8.243333333333332,-0.1148717948717941,-0.022974358974358823
EGLX,2021-05-10,8.41,8.41,8.3,8.35,17626,8.35,8.35,8.35,0.0,0.0
