Symbol,Date,Open,High,Low,Close,Volume,AAPL SMA,AAPL spanTwelveEMA,AAPL spanTwntySixEMA,AAPL_x,AAPL_y
AAPL,2021-06-03,124.68,124.85,124.54,124.79,1088517,124.79,125.87832490869826,127.29211156434056,-1.4137866556422978,-1.4560331332326464
AAPL,2021-06-02,124.29,124.59,124.11,124.51,1124439,124.51,126.0762021648252,127.4922804894878,-1.4160783246626067,-1.4665947526302336
AAPL,2021-06-01,125.07,125.35,125.05,125.27,1616299,125.27,126.36096619479342,127.73086292864684,-1.369896733853409,-1.4792238596221439
AAPL,2021-06-01,125.07,125.35,125.05,125.27,1616299,125.27,126.55932368475588,127.92773196293857,-1.3684082781826987,-1.506555641064324
AAPL,2021-05-28,125.57,125.65,125.35,125.5674,1205367,125.5674,126.7937461728933,128.14035051997365,-1.3466043470803584,-1.5410924817847338
AAPL,2021-05-27,126.36,127.08,126.36,127.04,1189907,127.04,127.01671820432844,128.34618656157156,-1.3294683572431296,-1.5897145154608276
AAPL,2021-05-26,126.93,127.29,126.85,127.2858,891208,127.2858,127.01248515056996,128.45068148649727,-1.4381963359273158,-1.6547760550152555
AAPL,2021-05-25,127.84,127.87,127.6401,127.79,1034503,127.79,126.96279154158267,128.54387200541706,-1.5810804638343825,-1.7089209847872402
AAPL,2021-05-24,126.01,126.22,125.97,126.05,995135,126.05,126.81239000368862,128.60418176585043,-1.7917917621618074,-1.7408811150254546
AAPL,2021-05-21,127.85,128.0,127.6735,127.82,3093097,127.82,126.95100636799565,128.80851630711845,-1.8575099391228207,-1.7281534532413663
AAPL,2021-05-20,125.23,125.52,125.1,125.44,1161132,125.44,126.793007525813,128.88759761168794,-2.094590085874927,-1.6958143317710062
AAPL,2021-05-19,123.16,123.47,122.86,123.45,1630302,123.45,127.03900889414264,129.16340542062298,-2.124396526480325,-1.5961203932450223
AAPL,2021-05-18,126.56,126.63,126.3,126.41,974191,126.41,127.69155596580497,129.62047785427282,-1.928921888467869,-1.4640513599361928
AAPL,2021-05-17,126.82,126.92,126.41,126.69,1544797,126.69,127.92456614140583,129.87731608261464,-1.9527499412087932,-1.3478337278032773
AAPL,2021-05-14,126.27,126.62,126.24,126.51,1210385,126.51,128.14903271257054,130.1323013692238,-1.983268656653252,-1.1966046744518946
AAPL,2021-05-13,124.58,124.85,124.43,124.85,1999409,124.85,128.44703866031065,130.4220854787617,-1.975046818451034,-0.9999386789015551
AAPL,2021-05-12,123.52,124.01,123.31,123.885,1731172,123.885,129.10104568945806,130.86785231706264,-1.7668066276045806,-0.7561616440141853
AAPL,2021-05-11,123.5,123.8,122.77,123.67,3595473,123.67,130.0494176329959,131.42648050242764,-1.3770628694317395,-0.5035003981165864
AAPL,2021-05-10,129.4,129.54,129.12,129.2184,1370113,129.2184,131.2093117480861,132.04699894262183,-0.8376871945357891,-0.2851097802877981
AAPL,2021-05-07,130.84,130.99,130.06,130.09,1377358,130.09,131.57129570228352,132.2732868580316,-0.7019911557480896,-0.14696542672581453
AAPL,2021-05-06,127.9,128.01,127.63,127.69,998792,127.69,131.8406221936078,132.44794980667413,-0.6073276130663317,-0.008208994470245784
AAPL,2021-05-05,129.21,129.6,129.19,129.48,1581947,129.48,132.59528077426376,132.82858579120804,-0.2333050169442856,0.14157066017877568
AAPL,2021-05-04,131.18,131.41,130.94,131.38,1649469,131.38,133.16169546049355,133.09647265450468,0.0652228059888671,0.235289579459541
AAPL,2021-05-03,132.01,132.12,131.83,132.0601,1128011,132.0601,133.48564008967418,133.23379046686506,0.251849622809118,0.27780627282720943
AAPL,2021-04-30,131.8,132.19,131.36,132.01,1896412,132.01,133.74482919688765,133.32768570421425,0.4171434926734036,0.2842954353317323
AAPL,2021-04-29,136.47,137.07,136.42,136.72,3844913,136.72,134.06025268723084,133.4331005605514,0.627152126679448,0.2510834209963145
AAPL,2021-04-28,134.29,134.67,134.25,134.62,1340836,134.62,133.57666226672737,133.1701486053955,0.4065136613318714,0.1570662445755311
AAPL,2021-04-27,135.06,135.41,135.01,135.1895,1303363,135.1895,133.38696449704142,133.05416049382714,0.332804003214278,0.09470439038644601
AAPL,2021-04-26,134.83,134.96,134.5,134.925,1617712,134.925,133.05923076923077,132.88333333333333,0.1758974358974399,0.03517948717948798
AAPL,2021-04-23,132.19,132.75,132.16,132.72,896678,132.72,132.72,132.72,0.0,0.0
