Symbol,Date,Open,High,Low,Close,Volume,TCDA SMA,TCDA spanTwelveEMA,TCDA spanTwntySixEMA,TCDA_x,TCDA_y
TCDA,2021-03-25,4.81,4.87,4.73,4.73,13371,4.73,5.017955769102916,5.361453882730546,-0.3434981136276294,-0.4076998929155013
TCDA,2021-03-24,5.05,5.05,5.05,5.05,3253,5.05,5.070311363485265,5.4119701933489885,-0.3416588298637233,-0.42375033773746923
TCDA,2021-03-23,5.05,5.05,4.9,4.91,8544,4.91,5.0740043386644045,5.440927808816907,-0.3669234701525026,-0.4442732147059057
TCDA,2021-03-22,5.37,5.375,5.37,5.375,3787,5.375,5.10382330933066,5.48340203352226,-0.3795787241915995,-0.46361065084425646
TCDA,2021-03-19,5.09,5.09,5.035,5.05,94513,5.05,5.05451845648169,5.49207419620404,-0.4375557397223506,-0.48461863250742043
TCDA,2021-03-18,5.01,5.01,4.96,5.0,3211,5.0,5.055339994023815,5.527440131900363,-0.4721001378765477,-0.4963843557036879
TCDA,2021-03-17,4.81,4.82,4.8,4.82,5275,4.82,5.065401811119055,5.569635342452392,-0.5042335313333366,-0.5024554101604729
TCDA,2021-03-16,5.09,5.09,5.021,5.021,4325,5.021,5.11002032223161,5.629606169848583,-0.5195858476169732,-0.5020108798672569
TCDA,2021-03-15,4.875,4.89,4.86,4.89,6557,4.89,5.126205835364631,5.6782946634364695,-0.552088828071839,-0.4976171379298278
TCDA,2021-03-12,4.9,4.9,4.85,4.85,3142,4.85,5.169152350885473,5.741358236511387,-0.5722058856259142,-0.4839992153943252
TCDA,2021-03-11,4.95,4.95,4.84,4.84,10292,4.84,5.227180051046468,5.812666895432298,-0.5854868443858301,-0.46194754783642794
TCDA,2021-03-10,4.79,4.79,4.69,4.7,16821,4.7,5.297576423964008,5.890480247066882,-0.5929038231028736,-0.43106272369907733
TCDA,2021-03-09,4.75,4.98,4.75,4.98,38958,4.98,5.406226682866555,5.985718666832232,-0.5794919839656778,-0.3906024488481282
TCDA,2021-03-08,4.7,4.7,4.7,4.7,5907,4.7,5.483722443387745,6.066176160178811,-0.5824537167910657,-0.3433800650687408
TCDA,2021-03-05,4.5,4.5,4.4,4.44,10864,4.44,5.626217433094608,6.175470252993116,-0.5492528198985083,-0.28361165213815953
TCDA,2021-03-04,4.6,4.63,4.51,4.51,31117,4.51,5.8418933300209,6.314307873232566,-0.4724145432116655,-0.21720136019807235
TCDA,2021-03-03,5.14,5.148,5.07,5.1207,24049,5.1207,6.084055753661064,6.458652503091171,-0.3745967494301077,-0.15339806444467402
TCDA,2021-03-02,4.8,4.9299,4.79,4.92,44583,4.92,6.259211345235802,6.565688703338465,-0.3064773581026632,-0.09809839319831581
TCDA,2021-03-01,5.23,5.23,5.12,5.13,24258,5.13,6.502704317096857,6.697343799605543,-0.1946394825086859,-0.04600365197222895
TCDA,2021-02-26,5.19,5.36,5.0,5.31,120619,5.31,6.752286920205376,6.8227313035739865,-0.0704443833686108,-0.008844694338114708
TCDA,2021-02-25,7.78,7.78,7.68,7.751,12244,7.751,7.014520905697262,6.943749807859906,0.0707710978373565,0.006555227919509316
TCDA,2021-02-24,7.08,7.08,7.03,7.03,5519,7.03,6.880615615824037,6.879169792488698,0.0014458233353389,-0.009498739559952498
TCDA,2021-02-23,7.0,7.0,6.94,6.975,8379,6.975,6.853454818701135,6.867103375887794,-0.0136485571866593,-0.012234880283775357
TCDA,2021-02-22,6.9,6.93,6.83,6.83,14262,6.83,6.831355694828614,6.858471645958818,-0.0271159511302041,-0.011881461058054356
TCDA,2021-02-19,6.63,6.63,6.61,6.61,4548,6.61,6.831602184797452,6.860749377635523,-0.0291471928380708,-0.008072838540016905
TCDA,2021-02-18,6.9,6.9,6.84,6.84,4958,6.84,6.871893491124261,6.880809327846365,-0.008915836722104,-0.00280424996550341
TCDA,2021-02-17,6.8,6.86,6.8,6.81,8913,6.81,6.877692307692308,6.884074074074074,-0.0063817663817662,-0.0012763532763532483
TCDA,2021-02-16,6.93,6.935,6.88,6.89,8891,6.89,6.89,6.89,0.0,0.0
TCDA,2021-02-16,6.93,6.935,6.88,6.89,8891,6.89,6.89,6.89,0.0,0.0
