Symbol,Date,Open,High,Low,Close,Volume,CRVS SMA,CRVS spanTwelveEMA,CRVS spanTwntySixEMA,CRVS_x,CRVS_y
CRVS,2021-02-18,3.7,3.75,3.61,3.72,520340,3.72,3.829621456914056,3.8818780421524552,-0.05225658523839893,0.0009939497663990996
CRVS,2021-02-17,3.63,3.65,3.515,3.555,462161,3.555,3.8495526308984305,3.894828285524652,-0.04527565462622185,0.014306583517598719
CRVS,2021-02-16,3.56,3.71,3.56,3.665,893407,3.6650000000000014,3.903107654698145,3.9220145483666236,-0.01890689366847953,0.029202143053553748
CRVS,2021-02-16,3.56,3.71,3.56,3.665,893407,3.665,3.946399955552352,3.942575712235954,0.0038242433163984133,0.041229402234061845
CRVS,2021-02-12,3.51,3.62,3.48,3.535,856986,3.535,3.9975635838345984,3.9647817692148304,0.032781814619768035,0.05058069196347781
CRVS,2021-02-11,4.245,4.32,4.03,4.04,98936,4.04,4.081666053622707,3.999164310752017,0.08250174287069045,0.05503041129940525
CRVS,2021-02-10,4.68,4.71,4.15,4.35,358741,4.3500000000000005,4.089241699735927,3.9958974556121785,0.09334424412374888,0.048162578406583945
CRVS,2021-02-09,4.26,4.34,4.22,4.26,33071,4.26,4.041831099687914,3.967569252061153,0.07426184762676158,0.036867161977292714
CRVS,2021-02-08,4.1,4.2455,4.1,4.2397,22333,4.239700000000001,4.002164026903898,3.9441747922260446,0.05798923467785366,0.027518490564925613
CRVS,2021-02-05,4.09,4.09,3.91,3.91,54322,3.910000000000001,3.9589756681591526,3.9205327756041277,0.03844289255502442,0.019900804536693597
CRVS,2021-02-04,4.27,4.4665,4.1,4.15,197095,4.150000000000002,3.96788033509718,3.9213753976524592,0.04650493744472151,0.015265282532110779
CRVS,2021-02-03,4.28,4.28,4.09,4.18,118394,4.1800000000000015,3.934767668751213,3.903085429464656,0.03168223928655767,0.00745536880395832
CRVS,2021-02-02,4.06,4.2,3.8801,4.16,246515,4.160000000000002,3.890179972160525,3.880932263821829,0.00924770833869637,0.0013986511833087045
CRVS,2021-02-01,3.81,3.81,3.6839999999999997,3.72,3068,3.7200000000000015,3.84112178528062,3.858606844927575,-0.017485059646954237,-0.000563613105538101
CRVS,2021-01-29,3.71,3.75,3.7,3.735,5626,3.7350000000000017,3.8631439280589146,3.869695392521781,-0.006551464462865919,0.0036667485298161554
CRVS,2021-01-28,3.81,3.8899,3.76,3.8379,14819,3.8379000000000016,3.8864428240696265,3.8804710239235223,0.005971800146103767,0.006221301777986785
CRVS,2021-01-27,3.87,3.88,3.75,3.87,46449,3.8700000000000014,3.8952687920822857,3.883876705837405,0.01139208624488175,0.006283677185957428
CRVS,2021-01-26,3.98,4.06,3.94,3.99,34652,3.990000000000003,3.899863117915429,3.8849868423043974,0.014876275611032332,0.005006574921226569
CRVS,2021-01-25,4.06,4.11,4.01,4.01,9052,4.010000000000003,3.883474593900052,3.876585789688749,0.006888804211303778,0.002539149748775351
CRVS,2021-01-22,3.89,3.97,3.81,3.9,10242,3.900000000000005,3.860469974609153,3.865912652863849,-0.0054426782546954655,0.001451736133143466
CRVS,2021-01-21,3.86,3.98,3.76,3.76,31164,3.760000000000004,3.8532826972653633,3.863185665092957,-0.009902967827593478,0.00317533973010331
CRVS,2021-01-20,3.79,3.8027,3.74,3.74,41732,3.740000000000004,3.870243187677248,3.871440518300393,-0.0011973306231456426,0.006444916619527507
CRVS,2021-01-19,4.06,4.06,3.85,3.8637,62836,3.8637000000000032,3.893923767254929,3.8819557597644248,0.011968007490504196,0.008355478430195682
CRVS,2021-01-19,4.06,4.06,3.85,3.8637,62836,3.863700000000003,3.899418997664916,3.8834162205455782,0.01600277711933762,0.007452346165118553
CRVS,2021-01-15,4.3,4.325,4.1008,4.1008,64655,4.100800000000003,3.90591336087672,3.884993518189225,0.020919842687494583,0.005314738426563786
CRVS,2021-01-14,3.86,3.91,3.83,3.8753,5519,3.875300000000004,3.8704794264906686,3.8677289996443633,0.002750426846306109,0.001413462361330975
CRVS,2021-01-13,3.89,3.89,3.82,3.8601,5767,3.860100000000004,3.8696029585798817,3.867123319615912,0.0024796389639694105,0.0010792212400874135
CRVS,2021-01-12,3.95,3.98,3.88,3.91,16164,3.910000000000004,3.871330769230769,3.867685185185185,0.0036455840455840156,0.0007291168091168032
CRVS,2021-01-11,3.91,3.91,3.7924,3.8643,30118,3.864300000000004,3.8643,3.8643,0.0,0.0
