Symbol,Date,Open,High,Low,Close,Volume,ASC SMA,ASC spanTwelveEMA,ASC spanTwntySixEMA,ASC_x,ASC_y
ASC,2021-01-07,3.36,3.36,3.3,3.34,3980,3.34,3.3002263008329944,3.295193355924677,0.00503294490831685,-0.011958491709379897
ASC,2021-01-06,3.35,3.38,3.32,3.35,15048,3.35,3.2929947191662663,3.291608824398652,0.0013858947676146374,-0.016206350863804193
ASC,2021-01-05,3.34,3.38,3.27,3.38,29730,3.3799999999999994,3.282630122651042,3.286937530350544,-0.004307407699501997,-0.020604412271658788
ASC,2021-01-04,3.3,3.35,3.27,3.34,25779,3.339999999999999,3.264926508587595,3.2794925327785878,-0.014566024190992176,-0.024678663414697984
ASC,2021-01-04,3.3,3.35,3.27,3.34,25779,3.339999999999999,3.2512767828762486,3.2746519354008745,-0.02337515252462552,-0.027206823220624326
ASC,2020-12-31,3.23,3.24,3.1853,3.225,13819,3.225,3.2351452888537486,3.269424090232945,-0.034278801379195915,-0.028164740894623914
ASC,2020-12-30,3.15,3.22,3.13,3.2097,9572,3.2097,3.2369898868271574,3.2729780174515803,-0.03598813062442252,-0.0266362257734808
ASC,2020-12-29,3.22,3.25,3.18,3.18,17077,3.18,3.2419516844320952,3.2780402588477062,-0.03608857441561142,-0.024298249560745257
ASC,2020-12-28,3.23,3.29,3.21,3.29,29012,3.2899999999999987,3.253215627056112,3.2858834795555225,-0.03266785249941062,-0.021350668347028826
ASC,2020-12-28,3.23,3.29,3.21,3.29,29012,3.2899999999999983,3.246527559248132,3.2855541579199636,-0.039026598671832335,-0.018521372308933373
ASC,2020-12-24,3.24,3.25,3.15,3.15,4179,3.1499999999999977,3.238623479111429,3.2851984905535607,-0.04657501144213239,-0.013395065718208855
ASC,2020-12-23,3.02,3.12,3.01,3.1199,24684,3.119899999999998,3.2547368389498703,3.296014369797846,-0.041277530847975814,-0.005100079287228082
ASC,2020-12-22,3.08,3.1,3.06,3.07,9982,3.069999999999998,3.2792526278498464,3.310103519381674,-0.030850891531827074,0.003944283602958849
ASC,2020-12-21,3.16,3.2,3.07,3.0955,73038,3.095499999999998,3.317298560186183,3.3293118009322082,-0.012013240746024943,0.012643077386655441
ASC,2020-12-18,3.3,3.31,3.2559,3.275,80817,3.274999999999998,3.357625571129125,3.3480167450067846,0.009608826122340377,0.018807156919825648
ASC,2020-12-17,3.28,3.34,3.27,3.295,3233,3.2949999999999986,3.3726484022435117,3.353858084607328,0.018790317636183662,0.021106739619196964
ASC,2020-12-16,3.44,3.46,3.36,3.39,10101,3.389999999999999,3.3867662935605134,3.3585667313759138,0.028199562184599625,0.021685845114950288
ASC,2020-12-15,3.34,3.4,3.33,3.375,18895,3.3749999999999987,3.386178346935152,3.3560520698859873,0.030126277049165037,0.02005741584753795
ASC,2020-12-14,3.55,3.55,3.45,3.45,12745,3.45,3.3882107736506337,3.3545362354768664,0.0336745381737682,0.01754020054713129
ASC,2020-12-11,3.56,3.56,3.45,3.5,15974,3.4999999999999987,3.3769763688598404,3.346899134315015,0.03007723454482525,0.013506616140472286
ASC,2020-12-10,3.36,3.44,3.33,3.43,16591,3.43,3.3546084359252664,3.3346510650602164,0.01995737086505001,0.009363961539384045
ASC,2020-12-09,3.36,3.38,3.33,3.36,15569,3.359999999999999,3.340900878820769,3.327023150265034,0.013877728555735658,0.006715609207967555
ASC,2020-12-08,3.28,3.39,3.28,3.39,18691,3.3899999999999992,3.3374283113336367,3.324385002286237,0.01304330904739981,0.00492507937102564
ASC,2020-12-07,3.38,3.3956,3.29,3.35,20836,3.3499999999999988,3.3278698224852072,3.319135802469136,0.008734020016071042,0.0028955219519320964
ASC,2020-12-04,3.27,3.41,3.27,3.4,35699,3.399999999999999,3.3238461538461537,3.316666666666667,0.007179487179486799,0.0014358974358973599
ASC,2020-12-03,3.28,3.31,3.26,3.31,9031,3.3099999999999987,3.31,3.31,0.0,0.0
