Symbol,Date,Open,High,Low,Close,Volume,EPWCF SMA,EPWCF spanTwelveEMA,EPWCF spanTwntySixEMA,EPWCF_x,EPWCF_y
EPWCF,2021-01-07,0.275,0.2875,0.2626,0.2667,371936,0.2667,0.22033907261901794,0.19701506464456867,0.023324007974449282,0.027030108261643804
EPWCF,2021-01-06,0.21051,0.21603000000000008,0.2029,0.21603000000000008,74000,0.21603000000000006,0.211909813095203,0.19144026981613416,0.020469543279068855,0.027956633333442435
EPWCF,2021-01-05,0.21,0.2128,0.198,0.2046,165517,0.2046,0.21116068820342174,0.18947309140142488,0.021687596801996858,0.029828405847035833
EPWCF,2021-01-04,0.2294,0.235,0.2119,0.2119,97950,0.2119,0.21235354060404388,0.18826293871353889,0.02409060189050502,0.031863608108295575
EPWCF,2021-01-04,0.2294,0.235,0.2119,0.2119,97950,0.21189999999999995,0.21243600253205186,0.186371973810622,0.02606402872142988,0.033806859662743216
EPWCF,2020-12-31,0.2,0.205,0.2,0.2,103667,0.2,0.21253345753787944,0.18432973171547173,0.028203725822407714,0.03574256739807155
EPWCF,2020-12-30,0.2135,0.2149,0.2023,0.2054,35493,0.20539999999999992,0.21481226799931208,0.18307611025270948,0.0317361577466026,0.03762727779198751
EPWCF,2020-12-29,0.242,0.242,0.215,0.2175,79063,0.21749999999999994,0.21652358945373248,0.18129019907292626,0.035233390380806216,0.03910005780333373
EPWCF,2020-12-28,0.2176,0.253,0.2176,0.23,187232,0.22999999999999995,0.216346060263502,0.17839341499876032,0.03795264526474168,0.04006672465896561
EPWCF,2020-12-28,0.2176,0.253,0.2176,0.23,187232,0.22999999999999995,0.2138635257659569,0.17426488819866115,0.039598637567295765,0.04059524450752159
EPWCF,2020-12-24,0.2435,0.2435,0.22662,0.22662,18988,0.2266199999999999,0.21092962135976728,0.16980607925455404,0.04112354210521324,0.040844396242578046
EPWCF,2020-12-23,0.25,0.25,0.2242,0.2242,57727,0.2241999999999999,0.20807682524336132,0.16526096559491835,0.042815859648442985,0.04077460977691925
EPWCF,2020-12-22,0.2,0.228,0.2,0.228,123524,0.2279999999999999,0.2051453389239725,0.16054584284251186,0.04459949608146063,0.04026429730903831
EPWCF,2020-12-21,0.2315,0.2315,0.2078,0.21761,121823,0.21760999999999994,0.2009899460010584,0.1551495102699128,0.045840435731145567,0.03918049761593274
EPWCF,2020-12-18,0.29375,0.29375,0.225,0.23874,145612,0.2387399999999999,0.1979681180012508,0.15015267109150585,0.047815446909744964,0.03751551308712952
EPWCF,2020-12-18,0.29375,0.29375,0.225,0.23874,145612,0.2387399999999999,0.1905550485469328,0.1430656847788263,0.04748936376810648,0.034940529631475654
EPWCF,2020-12-16,0.24,0.25,0.2068,0.2182,172412,0.2181999999999999,0.18179414828273874,0.1354117395611324,0.04638240872160634,0.03180332109731794
EPWCF,2020-12-15,0.2681,0.282,0.25,0.2656,283815,0.2655999999999999,0.17517490251596396,0.12878867872602298,0.04638622378994098,0.028158549191245837
EPWCF,2020-12-14,0.22,0.24,0.22,0.23835,200900,0.2383499999999999,0.15873397570068468,0.1178437730241048,0.04089020267657986,0.02360163054157205
EPWCF,2020-12-11,0.2,0.223,0.19,0.22,243025,0.21999999999999992,0.14425833491899098,0.1082032748660332,0.036055060052957784,0.01927948750782009
EPWCF,2020-12-10,0.1685,0.17,0.132,0.1615,638807,0.16149999999999995,0.13048712308608024,0.09925953685531587,0.031227586230764395,0.015085594371535668
EPWCF,2020-12-09,0.23,0.23199999999999998,0.209,0.21368800000000002,165902,0.21368800000000002,0.12484841819264032,0.09428029980374113,0.030568118388899182,0.01105009640672849
EPWCF,2020-12-08,0.318,0.318,0.25,0.29,1652787,0.2899999999999999,0.10869576695493854,0.08472768378804042,0.023968083166898118,0.006170590911185812
EPWCF,2020-12-07,0.12,0.1506,0.12,0.14,1102222,0.13999999999999996,0.07573136094674555,0.06830589849108366,0.007425462455661891,0.0017212178472577344
EPWCF,2020-12-04,0.0745,0.0797,0.068,0.0797,239353,0.07969999999999994,0.06404615384615384,0.06257037037037036,0.0014757834757834765,0.0002951566951566953
EPWCF,2020-12-03,0.075,0.075,0.0612,0.0612,111270,0.06119999999999995,0.0612,0.0612,0.0,0.0
