Symbol,Date,Open,High,Low,Close,Volume,GMHIW SMA,GMHIW spanTwelveEMA,GMHIW spanTwntySixEMA,GMHIW_x,GMHIW_y
GMHIW,2020-09-17,4.05,4.23,4.0,4.12,36060,4.12,3.83828308620452,3.2259941980899725,0.6122888881145472,0.4928336365883194
GMHIW,2020-09-16,4.6,4.74,4.51,4.6571,46722,4.657100000000002,3.787061829150796,3.15447373393717,0.6325880952136256,0.4629698237067623
GMHIW,2020-09-15,5.0,5.0,4.61,4.65,54288,4.650000000000002,3.628873070814577,3.034263632652144,0.5946094381624332,0.4205652558300464
GMHIW,2020-09-14,4.4,4.5,4.2,4.4999,125775,4.499900000000002,3.4432136291445,2.905004723264315,0.5382089058801847,0.37705421024694974
GMHIW,2020-09-11,4.25,4.25,4.02,4.15,71431,4.150000000000002,3.2510888344435,2.7774131011254597,0.4736757333180397,0.3367655363386409
GMHIW,2020-09-10,4.18,4.18,3.78,3.9932,131846,3.9932000000000016,3.0876504407059544,2.667606149215497,0.4200442914904574,0.3025379870937911
GMHIW,2020-09-09,3.4,3.66,3.35,3.66,102632,3.660000000000002,2.923005066288855,2.561558641152737,0.36144642513611824,0.27316141099462454
GMHIW,2020-09-08,3.25,3.25,3.09,3.1,41455,3.1000000000000014,2.7890059874322835,2.4736833324449563,0.31532265498732714,0.25109015745925106
GMHIW,2020-09-08,3.25,3.25,3.09,3.1,41455,3.100000000000001,2.7324616215108803,2.4235779990405524,0.308883622470328,0.23503203307723203
GMHIW,2020-09-04,3.35,3.35,2.98,2.98,89697,2.9800000000000013,2.665636461785586,2.369464238963796,0.2961722228217898,0.21656913572895803
GMHIW,2020-09-03,3.3,3.3,3.1,3.15,40746,3.150000000000001,2.6084794548375108,2.3206213780808995,0.28785807675661124,0.19666836395575005
GMHIW,2020-09-02,3.12,3.5,2.9,2.9,154699,2.900000000000001,2.510021173898876,2.2542710883273718,0.2557500855715049,0.17387093575553475
GMHIW,2020-09-01,2.75,2.75,2.6,2.63,29140,2.630000000000001,2.4391159327895813,2.202612775393561,0.2365031573960197,0.15340114830154242
GMHIW,2020-08-31,2.9,2.9,2.6647,2.7,27208,2.700000000000002,2.404409738751323,2.168421797425046,0.2359879413262771,0.13262564602792298
GMHIW,2020-08-28,2.96,2.96,2.75,2.75,29086,2.7500000000000018,2.350666054887927,2.125895541219049,0.2247705136688776,0.10678507220333444
GMHIW,2020-08-27,3.0,3.0,2.7,2.76,36401,2.7600000000000016,2.278059883049368,2.075967184516573,0.20209269853279466,0.07728871183694853
GMHIW,2020-08-26,3.42,3.42,2.91,2.91,47292,2.910000000000002,2.1904344072401623,2.0212445592779,0.16918984796226288,0.04608771516298689
GMHIW,2020-08-25,3.2,3.3,2.94,2.98,201611,2.9800000000000018,2.0596042994656463,1.9501441240201312,0.10946017544551513,0.015312181963167991
GMHIW,2020-08-24,2.59,2.6,2.1,2.3645,212390,2.3645000000000023,1.8922596266412184,1.8677556539417417,0.024503972699476458,-0.008224816407418793
GMHIW,2020-08-21,1.73,2.1,1.73,1.9502,25432,1.9502000000000024,1.806397740575985,1.8280161062570808,-0.021618365681096208,-0.01640701368414266
GMHIW,2020-08-20,1.6913,1.6913,1.65,1.6801,1500,1.680100000000002,1.7802518752261642,1.818241394757648,-0.03798951953148366,-0.015104175684904384
GMHIW,2020-08-19,1.725,1.725,1.725,1.725,333,1.725000000000002,1.7984613070854667,1.82929270633826,-0.030831399252792883,-0.009382839723259566
GMHIW,2020-08-18,1.74,1.74,1.74,1.74,7781,1.7400000000000015,1.8118179083737331,1.8376361228453204,-0.025818214471587053,-0.004020699840876125
GMHIW,2020-08-17,1.72,1.76,1.72,1.75,10164,1.7500000000000016,1.8248757098962305,1.845447012672946,-0.020571302776715816,0.0014286788168016628
GMHIW,2020-08-14,1.75,1.75,1.75,1.75,300,1.7500000000000018,1.8384894753319083,1.8530827736867816,-0.014593298354873331,0.006928674215180977
GMHIW,2020-08-13,1.85,1.85,1.75,1.75,5300,1.7500000000000018,1.8545784708468007,1.8613293955817245,-0.006750924734923336,0.012309167357694554
GMHIW,2020-08-13,1.85,1.85,1.75,1.75,5300,1.7500000000000018,1.8735927382734918,1.8702357472282625,0.0033569910452295733,0.017074190380849136
GMHIW,2020-08-11,1.9,1.9,1.9,1.9,200,1.9000000000000017,1.8960641452323088,1.879854607006524,0.01620953822578519,0.020503490214754082
GMHIW,2020-08-10,1.91,1.91,1.75,1.75,3877,1.7500000000000018,1.8953485352745467,1.8782429755670456,0.017105559707501158,0.021576978211996414
GMHIW,2020-08-07,1.95,1.95,1.85,1.8521,51352,1.8521000000000016,1.9217755416881008,1.8885024136124091,0.033273128075691494,0.022694832838120224
GMHIW,2020-08-06,1.97,1.97,1.97,1.97,500,1.9700000000000013,1.934443821995028,1.8914146067014024,0.04302921529362602,0.020050259028727348
GMHIW,2020-08-05,1.98,2.09,1.98,2.09,47000,2.0900000000000016,1.9279790623577608,1.8851277752375144,0.04285128712024622,0.014305519962502787
GMHIW,2020-08-04,2.14,2.14,2.14,2.14,100,2.1400000000000023,1.898520710059172,1.868737997256516,0.029782712802655983,0.007169078173066872
GMHIW,2020-08-03,2.19,2.19,1.935,1.935,600,1.9350000000000027,1.8546153846153848,1.8470370370370368,0.007578347578347744,0.0015156695156695933
GMHIW,2020-07-31,1.75,1.84,1.75,1.84,1700,1.8400000000000032,1.84,1.84,0.0,0.0
