Symbol,Date,Open,High,Low,Close,Volume,AEZS SMA,AEZS spanTwelveEMA,AEZS spanTwntySixEMA,AEZS_x,AEZS_y
AEZS,2020-08-21,0.5075,0.51,0.493,0.51,276970,0.5100000000000002,0.4968003537860341,0.4860251503005633,0.010775203485470786,0.007965038350950445
AEZS,2020-08-20,0.5169,0.5169,0.496,0.5044,473627,0.5044000000000002,0.4944004181107676,0.4841071623246084,0.010293255786159194,0.007262497067320359
AEZS,2020-08-19,0.5007,0.5075,0.5,0.50175,408433,0.5017500000000004,0.4925823123127253,0.4824837353105771,0.010098577002148224,0.006504807387610636
AEZS,2020-08-18,0.498,0.5095,0.4932,0.494,278229,0.4940000000000003,0.4909154600059481,0.4809424341354233,0.009973025870524788,0.005606364983976238
AEZS,2020-08-17,0.5148,0.53,0.514,0.5213,495764,0.5213000000000003,0.490354634552484,0.4798978288662572,0.010456805686226868,0.0045146997623391
AEZS,2020-08-14,0.485,0.5,0.4791,0.4996,705467,0.4996000000000004,0.4847282044711175,0.4765856551755577,0.008142549295559742,0.0030291732813671726
AEZS,2020-08-13,0.4901,0.4944,0.48100000000000004,0.4873,730075,0.4873000000000003,0.4820242416476842,0.4747445075896024,0.007279734058081855,0.001750829277819016
AEZS,2020-08-12,0.519,0.529,0.50225,0.5140100000000001,1185509,0.5140100000000003,0.4810650128563541,0.4737400681967706,0.007324944659583499,0.00036860308275332015
AEZS,2020-08-11,0.5688,0.57,0.5105,0.520876,3170434,0.5208760000000001,0.47507501519387296,0.4705184736525122,0.004556541541360759,-0.0013704823114542245
AEZS,2020-08-10,0.5105,0.5479999999999999,0.51,0.5241,3486263,0.5241000000000001,0.4667475634109408,0.4664898715447132,0.000257691866227594,-0.00285223827465797
AEZS,2020-08-07,0.449,0.456,0.449,0.4526,298495,0.4526000000000001,0.4563198476674755,0.4618810612682903,-0.005561213600814796,-0.003629720809879361
AEZS,2020-08-06,0.465,0.47,0.4512,0.455,599956,0.4550000000000002,0.4569961836070166,0.4626235461697536,-0.005627362562736993,-0.003146847612145502
AEZS,2020-08-05,0.4498,0.4508,0.43991,0.4492,579108,0.4492000000000001,0.4573591260810195,0.4632334298633338,-0.005874303782314294,-0.002526718874497629
AEZS,2020-08-04,0.44,0.4439,0.425,0.4364,834607,0.4364000000000002,0.4588426035502958,0.4643561042524005,-0.005513500702104711,-0.0016898226475434487
AEZS,2020-08-03,0.42,0.4349,0.42,0.424,2133982,0.42400000000000015,0.4629230769230769,0.4665925925925926,-0.003669515669515677,-0.0007339031339031465
AEZS,2020-07-31,0.48,0.483,0.46299999999999997,0.47,423455,0.4700000000000002,0.47,0.47,0.0,0.0
