Symbol,Date,Open,High,Low,Close,Volume,LIVX SMA,LIVX spanTwelveEMA,LIVX spanTwntySixEMA,LIVX_x,LIVX_y
LIVX,2020-09-17,2.72,2.73,2.62,2.68,52652,2.68,2.6071966341452404,2.69442436826134,-0.08722773411609985,-0.11601534568845917
LIVX,2020-09-16,2.7,2.7002,2.5253,2.59,144443,2.5899999999999994,2.593959658535284,2.695578317722248,-0.10161865918696388,-0.1232122485815491
LIVX,2020-09-15,2.68,2.7203,2.6297,2.64,58735,2.64,2.5946795964507903,2.704024583140028,-0.10934498668923752,-0.1286106459301954
LIVX,2020-09-14,2.6,2.63,2.47,2.63,101144,2.6299999999999994,2.586439523078206,2.709146549791229,-0.12270702671302347,-0.13342706074043484
LIVX,2020-09-11,2.56,2.61,2.54,2.56,28090,2.56,2.5785194363651525,2.7154782737745284,-0.13695883740937553,-0.1361070692472878
LIVX,2020-09-10,2.59,2.635,2.5647,2.5989999999999998,44032,2.5989999999999998,2.5818866066133617,2.7279165356764903,-0.14602992906312773,-0.13589412720676575
LIVX,2020-09-09,2.5,2.5698,2.46,2.515,65127,2.5149999999999992,2.5787750805430645,2.738229858530609,-0.15945477798754434,-0.13336017674267503
LIVX,2020-09-08,2.38,2.43,2.24,2.4095,108904,2.409499999999999,2.5903705497327123,2.756088247213057,-0.16571769748034493,-0.1268365264314577
LIVX,2020-09-08,2.38,2.43,2.24,2.4095,108904,2.409499999999999,2.623256104229569,2.783815306990102,-0.16055920276053293,-0.11711623366923599
LIVX,2020-09-04,2.4,2.4,2.261,2.27,76108,2.269999999999999,2.6621208504531277,2.81376053154931,-0.15163968109618287,-0.10625549139641174
LIVX,2020-09-03,2.55,2.56,2.41,2.4775,111926,2.4774999999999987,2.7334155505355144,2.8572613740732558,-0.12384582353774133,-0.09490944397146905
LIVX,2020-09-02,2.72,2.72,2.56,2.575,78107,2.5749999999999984,2.77994565063288,2.8876422839991163,-0.10769663336623614,-0.08767534907990097
LIVX,2020-09-01,2.73,2.77,2.6691,2.68,102263,2.6799999999999997,2.8172084962024937,2.912653666719045,-0.09544517051655088,-0.08267002800831717
LIVX,2020-08-31,2.78,2.83,2.76,2.79,30128,2.7899999999999987,2.8421554955120385,2.9312659600565687,-0.0891104645445302,-0.07947624238125862
LIVX,2020-08-28,2.72,2.79,2.65,2.73,83381,2.729999999999998,2.8516383128778635,2.9425672368610942,-0.09092892398323073,-0.07706768684044073
LIVX,2020-08-27,2.83,2.8336,2.7,2.755,62009,2.7549999999999986,2.873754369764748,2.9595726158099818,-0.08581824604523369,-0.07360237755474322
LIVX,2020-08-26,2.94,2.99,2.84,2.87,152495,2.8699999999999983,2.895346073358339,2.9759384250747805,-0.08059235171644152,-0.0705484104321206
LIVX,2020-08-25,2.78,2.8,2.7,2.76,100876,2.759999999999998,2.899954450332582,2.9844134990807634,-0.08445904874818089,-0.06803742511104036
LIVX,2020-08-24,2.85,2.89,2.82,2.835,114630,2.834999999999998,2.9254007140294154,3.002366579007224,-0.07696586497780887,-0.0639320192017551
LIVX,2020-08-21,2.83,2.95,2.8201,2.915,129406,2.9149999999999983,2.9418372074893084,3.0157559053278016,-0.07391869783849314,-0.060673557757741775
LIVX,2020-08-20,2.85,2.93,2.78,2.9078,175940,2.907799999999998,2.946716699760092,3.023816377754025,-0.07709967799393347,-0.057362272737553927
LIVX,2020-08-19,2.93,2.99,2.83,2.89,102082,2.889999999999999,2.9537924633528365,3.0330976879743474,-0.07930522462151135,-0.052427921423459145
LIVX,2020-08-18,2.92,3.0,2.89,2.91,106640,2.909999999999999,2.965391093053352,3.0445455030122948,-0.07915440995894363,-0.045708595623946205
LIVX,2020-08-17,2.83,2.85,2.78,2.845,93835,2.844999999999999,2.9754622008812337,3.055309143253279,-0.07984694237204515,-0.03734714204019707
LIVX,2020-08-14,2.71,2.77,2.71,2.74,150721,2.739999999999999,2.9991826010414577,3.072133874713541,-0.07295127367208343,-0.02672219195723504
LIVX,2020-08-13,2.78,2.8,2.6344,2.73,160656,2.729999999999998,3.0463067103217227,3.0987045846906245,-0.05239787436890175,-0.015164921528522942
LIVX,2020-08-12,2.93,2.95,2.86,2.915,90217,2.9149999999999987,3.103817021289309,3.1282009514658737,-0.024383930176565368,-0.005856683318428238
LIVX,2020-08-11,3.15,3.17,3.115,3.1517,39043,3.1516999999999986,3.138147388796456,3.145257027583144,-0.0071096387866878,-0.0012248716038940647
LIVX,2020-08-10,3.03,3.1,3.02,3.08,77474,3.0799999999999987,3.1356832776685386,3.1447415897897946,-0.009058312121256408,0.00024632019180448024
LIVX,2020-08-07,3.04,3.08,2.9592,3.07,150734,3.0699999999999985,3.1458075099719087,3.1499209169729787,-0.004113407001069547,0.002572478270069591
LIVX,2020-08-06,3.13,3.13,2.8,3.0367,281023,3.0366999999999984,3.159590693603165,3.156314590330817,0.0032761032723480628,0.004243949587854486
LIVX,2020-08-05,3.22,3.3,3.1595,3.23,126284,3.229999999999998,3.181934456076468,3.1658837575572822,0.016050698519185946,0.004485911166731203
LIVX,2020-08-04,3.3,3.44,3.25,3.36,143863,3.359999999999998,3.1731952662721894,3.1607544581618656,0.01244080811032422,0.001594714328617517
LIVX,2020-08-03,3.07,3.09,2.95,3.08,100867,3.0799999999999983,3.1392307692307693,3.1448148148148145,-0.005584045584045239,-0.0011168091168090478
LIVX,2020-07-31,3.16,3.205,3.14,3.15,58296,3.1499999999999977,3.15,3.15,0.0,0.0
