Symbol,Date,Open,High,Low,Close,Volume,GENE SMA,GENE spanTwelveEMA,GENE spanTwntySixEMA,GENE_x,GENE_y
GENE,2021-08-30,3.36,3.36,3.33,3.33,891,3.33,3.24733234290439,3.306709798173235,-0.0593774552688453,-0.07955725453291598
GENE,2021-08-27,3.1886,3.28,3.1798,3.213,4829,3.213,3.232301859796097,3.304846582027094,-0.0725447222309969,-0.08460220434893365
GENE,2021-08-26,3.37,3.37,3.35,3.35,440,3.35,3.2358112888499333,3.3121943085892616,-0.0763830197393282,-0.08761657487841781
GENE,2021-08-25,3.32,3.32,3.32,3.32,410,3.32,3.215049705004467,3.3091698532764027,-0.0941201482719358,-0.0904249636631902
GENE,2021-08-24,3.15,3.15,3.15,3.15,114,3.15,3.195967833187097,3.308303441538515,-0.1123356083514175,-0.08950116751100379
GENE,2021-08-23,3.1,3.1,3.09,3.09,1769,3.09,3.204325621039297,3.3209677168615963,-0.1166420958222991,-0.08379255730090024
GENE,2021-08-20,3.01,3.104,3.01,3.05,896,3.05,3.225112097591897,3.339445134210524,-0.114333036618627,-0.0755801726705505
GENE,2021-08-19,3.08,3.09,3.0,3.09,2653,3.09,3.2569506607904235,3.362600744947366,-0.1056500841569425,-0.06589195668353137
GENE,2021-08-18,3.05,3.05,3.05,3.05,1456,3.05,3.2873053263886822,3.384408804543156,-0.0971034781544735,-0.05595242481517858
GENE,2021-08-17,3.16,3.18,3.15,3.15,2324,3.15,3.3304517493684425,3.4111615089066083,-0.0807097595381658,-0.04566466148035473
GENE,2021-08-16,3.15,3.15,3.13,3.13,8288,3.13,3.363261158344523,3.4320544296191366,-0.0687932712746137,-0.03690338696590195
GENE,2021-08-13,3.3,3.32,3.26,3.26,1201,3.26,3.405672278043527,3.456218783988668,-0.0505465059451406,-0.028930915888724
GENE,2021-08-12,3.38,3.38,3.36,3.36,1403,3.36,3.432158146778714,3.471916286707761,-0.0397581399290469,-0.023527018374619724
GENE,2021-08-11,3.43,3.43,3.43,3.43,1903,3.43,3.445277809829389,3.480869589644382,-0.0355917798149927,-0.01946923798601291
GENE,2021-08-10,3.4,3.4,3.4,3.4,1466,3.4,3.448055593434733,3.4849391568159325,-0.0368835633811994,-0.015438602528767843
GENE,2021-08-09,3.38,3.381,3.38,3.381,2332,3.381,3.4567929740592303,3.491734289361207,-0.0349413153019768,-0.010077362315659935
GENE,2021-08-06,3.44,3.44,3.37,3.37,3018,3.37,3.4705735147972723,3.500593032510104,-0.0300195177128315,-0.003861374069080703
GENE,2021-08-05,3.4,3.4,3.4,3.4,3161,3.4,3.488859608396776,3.5110404751109123,-0.0221808667141361,0.002678161841856999
GENE,2021-08-04,3.44,3.46,3.44,3.46,4394,3.46,3.5050159008325537,3.5199237131197854,-0.0149078122872317,0.008892918980855386
GENE,2021-08-03,3.38,3.38,3.38,3.38,1855,3.38,3.513200610074836,3.524717610169368,-0.0115170000945323,0.014843101797877158
GENE,2021-08-02,3.37,3.37,3.37,3.37,760,3.37,3.5374189028157152,3.536295018982917,0.0011238838327978,0.02143312727097943
GENE,2021-07-30,3.49,3.4999,3.47,3.47,5915,3.47,3.567858703327664,3.549598620501551,0.0182600828261128,0.02651043813052472
GENE,2021-07-29,3.48,3.48,3.4404,3.4404,1792,3.4404,3.585651194841785,3.5559665101416758,0.0296846847001095,0.0285730269566277
GENE,2021-07-28,3.49,3.5196,3.43,3.4901,7606,3.4901,3.612060502994837,3.565211830953009,0.0468486720418273,0.028295112520757344
GENE,2021-07-27,4.02,4.09,4.0,4.0499,100084,4.0499,3.634235139902988,3.57122077742925,0.063014362473738,0.023656722640489746
GENE,2021-07-26,3.56,3.56,3.56,3.56,2314,3.56,3.55865971079444,3.5329264396235898,0.0257332711708504,0.013817312682177672
GENE,2021-07-23,3.64,3.64,3.62,3.62,998,3.62,3.558416021847975,3.530760554793477,0.0276554670544979,0.010838323060009477
GENE,2021-07-22,3.66,3.68,3.66,3.68,3027,3.68,3.547218934911242,3.523621399176955,0.0235975357342876,0.006634037061387358
GENE,2021-07-21,3.68,3.68,3.65,3.65,2975,3.65,3.523076923076923,3.511111111111111,0.0119658119658119,0.002393162393162385
GENE,2021-07-20,3.52,3.55,3.5,3.5,780,3.5,3.5,3.5,0.0,0.0
