Symbol,Date,Open,High,Low,Close,Volume,GALT SMA,GALT spanTwelveEMA,GALT spanTwntySixEMA,GALT_x,GALT_y
GALT,2021-08-30,3.92,3.92,3.92,3.92,6871,3.92,3.5373729258191364,3.328310755425532,0.2090621703936044,0.17525820798266345
GALT,2021-08-27,3.63,3.66,3.62,3.62,10480,3.62,3.467804366877161,3.280975615859574,0.1868287510175865,0.1668072173799282
GALT,2021-08-26,3.75,3.78,3.75,3.78,5953,3.78,3.4401324335820997,3.2538536651283407,0.1862787684537585,0.1618018339705135
GALT,2021-08-25,3.5519,3.63,3.54,3.54,10430,3.54,3.3783383305970265,3.211761958338608,0.1665763722584183,0.15568260034970213
GALT,2021-08-24,3.61,3.61,3.5941,3.5941,11450,3.5941,3.348945299796486,3.1855029150056966,0.1634423847907893,0.15295915737252308
GALT,2021-08-23,3.4,3.4,3.4,3.4,4560,3.4,3.304371717941301,3.1528151482061526,0.1515565697351486,0.15033835051795652
GALT,2021-08-20,3.32,3.32,3.32,3.32,8845,3.32,3.2869847575669926,3.133040360062645,0.1539443975043477,0.1500337957136586
GALT,2021-08-19,3.4,3.4,3.4,3.4,5331,3.4,3.280981986215537,3.1180835888676564,0.1628983973478805,0.14905614526598632
GALT,2021-08-18,3.43,3.43,3.38,3.38,16865,3.38,3.2593423473456347,3.095530275977069,0.1638120713685658,0.14559558224551275
GALT,2021-08-17,3.29,3.29,3.28,3.28,8074,3.28,3.2374045923175685,3.0727726980552346,0.1646318942623339,0.14104145996474948
GALT,2021-08-16,3.3,3.3,3.2501,3.2501,13059,3.2501,3.229659972738945,3.056194513899653,0.1734654588392916,0.13514385139035334
GALT,2021-08-13,3.59,3.59,3.55,3.55,12535,3.55,3.2259436041460257,3.040682075011625,0.1852615291344004,0.12556344952811874
GALT,2021-08-12,3.4,3.4,3.4,3.4,12309,3.4,3.167024259445303,2.999936641012555,0.1670876184327481,0.1106389296265482
GALT,2021-08-11,3.44,3.44,3.43,3.43,4982,3.43,3.124665033889904,2.9679315722935597,0.1567334615963442,0.09652675742499822
GALT,2021-08-10,3.27,3.31,3.27,3.3,13495,3.3,3.0691495855062496,2.930966098077044,0.1381834874292056,0.08147508138216171
GALT,2021-08-09,3.39,3.39,3.31,3.3626,18396,3.3626,3.027176782871022,2.901443385923208,0.1257333969478145,0.06729797987040073
GALT,2021-08-06,3.19,3.269,3.17,3.17,9182,3.17,2.966190743393026,2.864550856797064,0.101639886595962,0.052689125601047396
GALT,2021-08-05,3.19,3.19,3.17,3.17,15758,3.17,2.929134514919031,2.840114925340829,0.0890195895782017,0.04045143535231874
GALT,2021-08-04,2.96,3.0,2.96,3.0,13995,3.0,2.8853407903588546,2.8137241193680955,0.071616670990759,0.02830939679584797
GALT,2021-08-03,3.24,3.24,3.16,3.2009,91525,3.2009,2.864493661333192,2.7988220489175437,0.0656716124156484,0.017482578247120194
GALT,2021-08-02,3.35,3.55,3.26,3.3373,324752,3.3373,2.803328872484681,2.766655812830946,0.0366730596537347,0.005435319704988129
GALT,2021-07-30,2.64,2.64,2.64,2.64,2221,2.64,2.706243212936441,2.7210042778574226,-0.014761064920981,-0.0023741152821985393
GALT,2021-07-29,2.71,2.71,2.7,2.7,1275,2.7,2.71828743347034,2.7274846200860163,-0.0091971866156765,0.0007226221274972023
GALT,2021-07-28,2.65,2.66,2.58,2.6,9244,2.6,2.7216124213740382,2.7296833896928976,-0.0080709683188593,0.003202574313290539
GALT,2021-07-27,2.72,2.74,2.72,2.72,9753,2.72,2.7437237707147726,2.7400580608683294,0.0036657098464432,0.006020959971328009
GALT,2021-07-26,2.67,2.67,2.67,2.67,2447,2.67,2.748037183572004,2.741662705737796,0.0063744778342083,0.006609772502549208
GALT,2021-07-23,2.78,2.78,2.78,2.78,3630,2.78,2.762225762403277,2.7473957221968197,0.0148300402064576,0.006668596169634545
GALT,2021-07-22,2.83,2.83,2.8,2.8,1323,2.8,2.7589940828402364,2.744787379972565,0.0142067028676713,0.004628235160428887
GALT,2021-07-21,2.9,2.91,2.87,2.87,3090,2.87,2.7515384615384617,2.7403703703703703,0.0111680911680913,0.0022336182336182733
GALT,2021-07-20,2.7,2.73,2.7,2.73,3407,2.73,2.73,2.73,0.0,0.0
