Symbol,Date,Open,High,Low,Close,Volume,HBM SMA,HBM spanTwelveEMA,HBM spanTwntySixEMA,HBM_x,HBM_y
HBM,2021-08-30,6.34,6.3599,6.29,6.29,17492,6.29,6.056872597156548,6.200868445148107,-0.143995847991559,-0.12640626650110057
HBM,2021-08-27,5.96,5.98,5.95,5.95,19488,5.95,6.014485796639557,6.193737920759955,-0.1792521241203983,-0.12200887112848594
HBM,2021-08-26,5.87,5.87,5.83,5.83,7045,5.83,6.026210486937657,6.213236954420752,-0.1870264674830943,-0.10769805788050782
HBM,2021-08-25,6.04,6.07,6.04,6.05,14863,6.05,6.0618851209263225,6.243895910774412,-0.1820107898480891,-0.08786595547986097
HBM,2021-08-24,5.95,6.02,5.95,5.98,45938,5.98,6.064046052003835,6.259407583636365,-0.1953615316325301,-0.0643297468878039
HBM,2021-08-23,5.57,5.64,5.56,5.6,28598,5.6,6.079327152368169,6.281760190327274,-0.2024330379591052,-0.03157180070162234
HBM,2021-08-20,5.3,5.3,5.28,5.285,33295,5.285,6.1664775437078365,6.336301005553456,-0.1698234618456195,0.011143508612748397
HBM,2021-08-19,5.63,5.63,5.555,5.56,39186,5.56,6.326746188018352,6.420405085997733,-0.0936588979793811,0.05638525122734039
HBM,2021-08-18,5.92,5.94,5.87,5.8795,31235,5.8795,6.466154585839871,6.489237492877552,-0.023082907037681,0.09389628852902075
HBM,2021-08-17,6.23,6.25,6.17,6.17,34668,6.17,6.572819055992575,6.538016492307756,0.0348025636848188,0.1231410874206962
HBM,2021-08-16,6.52,6.52,6.45,6.51,28000,6.51,6.646058884354861,6.5674578116923765,0.0786010726624848,0.14522571835466552
HBM,2021-08-13,6.63,6.63,6.59,6.6,7404,6.6,6.670796863328473,6.5720544366277664,0.0987424267007064,0.16188187977771068
HBM,2021-08-12,6.68,6.68,6.65,6.65,14302,6.65,6.683669020297287,6.569818791557988,0.1138502287392988,0.17766674304696173
HBM,2021-08-11,6.62,6.71,6.62,6.62,42762,6.62,6.689790660351339,6.563404294882626,0.1263863654687131,0.19362087162387745
HBM,2021-08-10,6.35,6.4,6.3,6.4,31858,6.4,6.70247987132431,6.558876638473236,0.1436032328510741,0.2104294981626685
HBM,2021-08-09,6.5,6.52,6.42,6.45,14783,6.45,6.757476211565093,6.571586769551095,0.1858894420139982,0.22713606449056709
HBM,2021-08-06,6.78,6.78,6.75,6.75,7115,6.75,6.813380977304201,6.581313711115183,0.2320672661890181,0.2374477201097093
HBM,2021-08-05,6.68,6.77,6.68,6.73,34850,6.73,6.8249047913595104,6.567818808004397,0.2570859833551138,0.23879283358988226
HBM,2021-08-04,6.95,6.9527,6.95,6.95,4822,6.95,6.84216020797033,6.554844312644748,0.2873158953255812,0.23421954614857435
HBM,2021-08-03,6.94,6.94,6.92,6.92,15699,6.92,6.822552973055845,6.523231857656328,0.2993211153995165,0.2209454588543226
HBM,2021-08-02,7.29,7.29,7.26,7.26,6721,7.26,6.804835331793271,6.491490406268834,0.3133449255244365,0.20135154471802408
HBM,2021-07-30,7.19,7.21,7.17,7.17,12086,7.17,6.722078119392048,6.430009638770342,0.2920684806217064,0.17335319951642097
HBM,2021-07-29,7.29,7.385,7.29,7.37,48052,7.37,6.64063777746333,6.370810409871968,0.269827367591362,0.14367437924009963
HBM,2021-07-28,7.05,7.08,7.0,7.0,34539,7.0,6.508026464274845,6.290875242661726,0.2171512216131192,0.11213613215228399
HBM,2021-07-27,6.89,6.92,6.84,6.87,37343,6.87,6.418576730506635,6.234145262074665,0.1844314684319696,0.08588235978707517
HBM,2021-07-26,6.79,6.85,6.79,6.85,41586,6.85,6.336499772416932,6.183276883040638,0.1532228893762939,0.06124508262585156
HBM,2021-07-23,6.73,6.7399,6.69,6.73,9975,6.73,6.243136094674557,6.12993903368389,0.1131970609906671,0.03825063093824096
HBM,2021-07-22,6.56,6.65,6.56,6.62,20103,6.62,6.154615384615385,6.081934156378601,0.0726812282367834,0.0195140234251344
HBM,2021-07-21,6.31,6.41,6.31,6.4,35123,6.4,6.069999999999999,6.038888888888889,0.0311111111111106,0.006222222222222129
HBM,2021-07-20,6.0,6.02,5.99,6.01,12049,6.01,6.01,6.01,0.0,0.0
