Symbol,Date,Open,High,Low,Close,Volume,ENDP SMA,ENDP spanTwelveEMA,ENDP spanTwntySixEMA,ENDP_x,ENDP_y
ENDP,2021-08-30,2.3543,2.36,2.35,2.35,58244,2.35,2.938388613359746,3.4323704458970656,-0.4939818325373197,-0.3243694470655387
ENDP,2021-08-27,2.4,2.42,2.39,2.395,68361,2.395,3.045368361243336,3.518960081568831,-0.4735917203254951,-0.2819663506975934
ENDP,2021-08-26,2.5418,2.55,2.5,2.51,82922,2.51,3.16361715419667,3.6088768880943376,-0.4452597338976676,-0.23406000829061796
ENDP,2021-08-25,2.62,2.6261,2.58,2.59,69623,2.59,3.2824566367778827,3.696787039141885,-0.4143304023640022,-0.1812600768888555
ENDP,2021-08-24,2.64,2.65,2.56,2.575,284086,2.575,3.40835784346477,3.785330002273236,-0.3769721588084653,-0.12299249552006883
ENDP,2021-08-23,2.26,2.27,2.2,2.22,415743,2.22,3.559877451367456,3.8821564024550943,-0.3222789510876387,-0.059497579697969566
ENDP,2021-08-20,2.47,2.49,2.4,2.415,556361,2.415,3.803491533434266,4.015128914651502,-0.211637381217236,0.006197763149447623
ENDP,2021-08-19,3.7,3.73,3.6,3.61,76175,3.61,4.055944539513224,4.143139227823622,-0.0871946883103982,0.060656549241118546
ENDP,2021-08-18,3.78,3.806,3.76,3.76,38791,3.76,4.137025364879264,4.185790366049512,-0.0487650011702474,0.09761935862899773
ENDP,2021-08-17,3.76,3.76,3.71,3.71,52855,3.71,4.205575431220948,4.219853595333472,-0.0142781641125235,0.13421544857880924
ENDP,2021-08-16,3.89,3.915,3.88,3.89,33579,3.89,4.295680055079302,4.26064188296015,0.0350381721191519,0.17133885175164246
ENDP,2021-08-13,4.16,4.16,4.1301,4.1301,16624,4.1301,4.369440065093721,4.2902932335969615,0.0791468314967591,0.20541402165976505
ENDP,2021-08-12,3.91,3.945,3.86,3.89,62911,3.89,4.412956440565306,4.303108692284718,0.1098477482805879,0.2369808192005165
ENDP,2021-08-11,4.37,4.37,4.11,4.13,193217,4.13,4.508039429758998,4.336157387667496,0.1718820420915028,0.26876408693049864
ENDP,2021-08-10,4.41,4.41,4.37,4.39,25804,4.39,4.576773871533362,4.352649978680896,0.2241238928524662,0.2929845981402478
ENDP,2021-08-09,4.31,4.315,4.28,4.28,55021,4.28,4.6107327572667005,4.349661976975368,0.261070780291333,0.31019977446219316
ENDP,2021-08-06,4.75,4.8346,4.73,4.75,155750,4.75,4.670865985860646,4.355234935133397,0.3156310507272488,0.32248202300490836
ENDP,2021-08-05,4.55,4.5981,4.55,4.59,66212,4.59,4.656477983289854,4.323653729944068,0.3328242533457857,0.32419476607432324
ENDP,2021-08-04,4.66,4.69,4.6,4.6429,62397,4.6429,4.668564889342555,4.302346028339594,0.3662188610029613,0.3220373942564576
ENDP,2021-08-03,4.98,4.98,4.89,4.9,71943,4.9,4.673231232859383,4.275101710606761,0.3981295222526215,0.3109920275698317
ENDP,2021-08-02,5.11,5.15,5.07,5.07,38242,5.07,4.632000547924725,4.225109847455302,0.4068907004694226,0.28920765389913416
ENDP,2021-07-30,4.99,4.99,4.94,4.94,50355,4.94,4.552364283911039,4.157518635251726,0.3948456486593121,0.25978689225656204
ENDP,2021-07-29,5.24,5.25,5.205,5.22,44511,5.22,4.481885062803954,4.094920126071865,0.3869649367320891,0.2260222031558743
ENDP,2021-07-28,4.92,4.94,4.885,4.93,32556,4.93,4.347682346950128,4.004913736157614,0.3427686107925138,0.1857865197618206
ENDP,2021-07-27,5.0,5.03,4.99,5.0199,54907,5.0199,4.24180641003197,3.930906835050224,0.3108995749817458,0.14654099700414724
ENDP,2021-07-26,4.95,4.95,4.9074,4.94,51342,4.94,4.1003348482196005,3.8437873818542414,0.2565474663653591,0.10545135250974758
ENDP,2021-07-23,4.86,4.88,4.7,4.7221,117625,4.7221,3.9476684569868006,3.7560903724025807,0.1915780845842198,0.0676773240458447
ENDP,2021-07-22,4.59,4.6,4.42,4.4843,393773,4.4843,3.8068627218934914,3.678809602194787,0.1280531196987042,0.036702133911250906
ENDP,2021-07-21,4.26,4.46,4.26,4.419,326708,4.419,3.683692307692308,3.61437037037037,0.0693219373219378,0.013864387464387562
ENDP,2021-07-20,3.5,3.55,3.45,3.55,88508,3.55,3.55,3.55,0.0,0.0
