Symbol,Date,Open,High,Low,Close,Volume,GMHIW SMA,GMHIW spanTwelveEMA,GMHIW spanTwntySixEMA,GMHIW_x,GMHIW_y
GMHIW,2020-09-15,5.0,5.0,4.61,4.65,54288,4.65,3.6293820833523696,3.0439640493042672,0.5854180340481037,0.4079881494801581
GMHIW,2020-09-14,4.4,4.5,4.2,4.4999,125775,4.4999,3.443815189416437,2.915481173248608,0.5283340161678294,0.36363067833817203
GMHIW,2020-09-11,4.25,4.25,4.02,4.15,71431,4.15,3.251799769310335,2.7887276671084966,0.4630721022018385,0.32245484388075774
GMHIW,2020-09-10,4.18,4.18,3.78,3.9932,131846,3.9932,3.088490636457669,2.6798258804771757,0.4086647559804928,0.2873005293004875
GMHIW,2020-09-09,3.4,3.66,3.35,3.66,102632,3.66,2.923998024904518,2.5747559509153506,0.3492420739891675,0.256959472630486
GMHIW,2020-09-08,3.25,3.25,3.09,3.1,41455,3.1,2.7901794839780667,2.487936426988578,0.3022430569894885,0.23388882229081565
GMHIW,2020-09-08,3.25,3.25,3.09,3.1,41455,3.0999999999999988,2.7338484810649883,2.4389713411476643,0.2948771399173236,0.21680026361614743
GMHIW,2020-09-04,3.35,3.35,2.98,2.98,89697,2.979999999999998,2.6672754776222583,2.386089048439477,0.2811864291827808,0.19728104454085327
GMHIW,2020-09-03,3.3,3.3,3.1,3.15,40746,3.149999999999999,2.6104164735535784,2.338576172314636,0.2718403012389423,0.17630469838037127
GMHIW,2020-09-02,3.12,3.5,2.9,2.9,154699,2.899999999999999,2.5123103778360467,2.2736622660998065,0.23864811173624026,0.1524207976657285
GMHIW,2020-09-01,2.75,2.75,2.6,2.63,29140,2.6299999999999994,2.441821355624419,2.223555247387791,0.21826610823662795,0.13086396914810056
GMHIW,2020-08-31,2.9,2.9,2.6647,2.7,27208,2.7,2.4076070566470404,2.191039667178814,0.2165673894682265,0.10901343437596869
GMHIW,2020-08-28,2.96,2.96,2.75,2.75,29086,2.75,2.3544447033101386,2.150322840553119,0.20412186275701935,0.08212494560290425
GMHIW,2020-08-27,3.0,3.0,2.7,2.76,36401,2.76,2.2825255584574364,2.1023486677973686,0.1801768906600678,0.05162571631437546
GMHIW,2020-08-26,3.42,3.42,2.91,2.91,47292,2.91,2.1957120236315157,2.049736561221158,0.14597546241035794,0.019487922727952363
GMHIW,2020-08-25,3.2,3.3,2.94,2.98,201611,2.9800000000000004,2.06584148247361,1.9809154861188507,0.08492599635475928,-0.012133962192648926
GMHIW,2020-08-24,2.59,2.6,2.1,2.3645,212390,2.3645,1.8996308429233573,1.9009887250083592,-0.0013578820850015385,-0.036398951829501036
GMHIW,2020-08-21,1.73,2.1,1.73,1.9502,25432,1.9502,1.8151091780003317,1.863907823009028,-0.04879864500869635,-0.0451592192656258
GMHIW,2020-08-20,1.6913,1.6913,1.65,1.6801,1500,1.6801,1.790547210364028,1.85700444884975,-0.06645723848572205,-0.04424936282985816
GMHIW,2020-08-19,1.725,1.725,1.725,1.725,333,1.725,1.8106285213393056,1.87115680475773,-0.06052828341842442,-0.03869739391589224
GMHIW,2020-08-18,1.74,1.74,1.74,1.74,7781,1.7399999999999998,1.8261973434009977,1.8828493491383484,-0.056652005737350734,-0.03323967154025919
GMHIW,2020-08-17,1.72,1.76,1.72,1.75,10164,1.7499999999999998,1.8418695876557245,1.8942772970694164,-0.05240770941369188,-0.027386587990986297
GMHIW,2020-08-14,1.75,1.75,1.75,1.75,300,1.75,1.8585731490476745,1.9058194808349695,-0.04724633178729532,-0.021131307635309897
GMHIW,2020-08-13,1.85,1.85,1.75,1.75,5300,1.75,1.8783137216017969,1.9182850393017676,-0.03997131769997053,-0.014602551597313596
GMHIW,2020-08-13,1.85,1.85,1.75,1.75,5300,1.75,1.90164348916576,1.9317478424459091,-0.030104353280149043,-0.008260360071649306
GMHIW,2020-08-11,1.9,1.9,1.9,1.9,200,1.9,1.9292150326504436,1.9462876698415816,-0.017072637191138273,-0.0027993617695243715
GMHIW,2020-08-10,1.91,1.91,1.75,1.75,3877,1.75,1.9345268567687055,1.949990683428908,-0.01546382666020252,0.0007689570858790485
GMHIW,2020-08-07,1.95,1.95,1.85,1.8521,51352,1.8521,1.968077194363016,1.965989938103221,0.002087256259794668,0.00482715302239944
GMHIW,2020-08-06,1.97,1.97,1.97,1.97,500,1.97,1.989163956974473,1.9751011331514787,0.014062823822994286,0.005512127213050577
GMHIW,2020-08-05,1.98,2.09,1.98,2.09,47000,2.09,1.9926483127880137,1.9755092238035967,0.01713908898441674,0.003374453060564649
GMHIW,2020-08-04,2.14,2.14,2.14,2.14,100,2.140000000000001,1.9749480060221982,1.9663499617078848,0.008598044314313212,-6.670592039842915e-05
GMHIW,2020-08-03,2.19,2.19,1.935,1.935,600,1.935000000000001,1.944938552571689,1.952457958644516,-0.007519406072826974,-0.0022328934790763954
GMHIW,2020-07-31,1.75,1.84,1.75,1.84,1700,1.8400000000000007,1.9467455621301772,1.9538545953360769,-0.0071090332058993955,-0.0009112653306386954
GMHIW,2020-07-30,1.87,2.1,1.87,2.0,17392,2.000000000000001,1.966153846153846,1.9629629629629632,0.0031908831908831203,0.0006381766381765353
GMHIW,2020-07-29,1.9837,1.9837,1.95,1.96,600,1.9600000000000009,1.96,1.96,0.0,0.0
