Symbol,Date,Open,High,Low,Close,Volume,AEZS SMA,AEZS spanTwelveEMA,AEZS spanTwntySixEMA,AEZS_x,AEZS_y
AEZS,2020-09-15,0.386,0.387,0.3712,0.3713010000000001,214132,0.3713010000000001,0.3969527445021145,0.4266062318103653,-0.029653487308250792,-0.021615936210360086
AEZS,2020-09-14,0.3756,0.3769,0.34,0.3521,784966,0.3521,0.4016166980479535,0.4310306503551945,-0.029413952307240976,-0.019606548435887407
AEZS,2020-09-11,0.38,0.385,0.38,0.3847,227264,0.3847,0.4106197340566724,0.4373451023836101,-0.02672536832693773,-0.017154697468049013
AEZS,2020-09-10,0.39,0.39,0.376,0.38,533558,0.38,0.4153324129760673,0.4415567105742989,-0.026224297598231583,-0.014762029753326847
AEZS,2020-09-09,0.3744,0.3849,0.37,0.3744,275003,0.3744,0.42175648806262506,0.4464812474202428,-0.024724759357617757,-0.011896462792100661
AEZS,2020-09-08,0.3799,0.3841,0.3651,0.37440999999999997,769813,0.37440999999999997,0.430366758619466,0.4522477472138622,-0.021880988594396245,-0.008689388650721388
AEZS,2020-09-08,0.3799,0.3841,0.3651,0.37440999999999997,769813,0.37440999999999997,0.44054071473209616,0.4584747669909712,-0.017934052258875066,-0.005391488664802686
AEZS,2020-09-04,0.4,0.4095,0.396,0.4,741229,0.4000000000000001,0.4525644810470227,0.4651999483502489,-0.012635467303226178,-0.0022558477662845905
AEZS,2020-09-03,0.423,0.4363,0.423,0.4270000000000001,517120,0.42700000000000016,0.4621216594192087,0.4704159442182688,-0.008294284799060136,0.00033905711795082037
AEZS,2020-09-02,0.43,0.4398,0.4270000000000001,0.4282,342051,0.42820000000000014,0.4685074156772466,0.4738892197557304,-0.00538180407848371,0.00249739259720356
AEZS,2020-09-01,0.455,0.46,0.4402,0.44709899999999997,847639,0.447099,0.4758360367094733,0.4775443573361888,-0.0017083206267154982,0.004467191766125405
AEZS,2020-08-31,0.467,0.467,0.4572,0.4649,299541,0.4649,0.4810609524748321,0.4799799859230839,0.0010809665517481637,0.006011069864335631
AEZS,2020-08-28,0.46,0.46,0.4521,0.455,451964,0.4550000000000001,0.4839993074702561,0.4811863847969306,0.002812922673325502,0.007243595692482484
AEZS,2020-08-27,0.49,0.49,0.4815,0.485,469994,0.485,0.4892719088284845,0.483281295580685,0.005990613247799426,0.00835126394727173
AEZS,2020-08-26,0.493,0.4999,0.4819,0.4889,271272,0.4889,0.4900486195245726,0.4831437992271399,0.006904820297432779,0.00894142662213979
AEZS,2020-08-25,0.462,0.4698,0.46,0.4688,222564,0.4688,0.4902574594381313,0.4826833031653111,0.007574156272820209,0.009450578203316556
AEZS,2020-08-24,0.4907,0.4907,0.475,0.48200000000000004,998026,0.4820000000000001,0.4941588156996097,0.4837939674185359,0.010364848281073756,0.009919683685940641
AEZS,2020-08-21,0.5075,0.51,0.493,0.51,276970,0.51,0.496369509463175,0.4839374848120188,0.012432024651156226,0.009808392537157361
AEZS,2020-08-20,0.5169,0.5169,0.496,0.5044,473627,0.5044,0.4938912384564796,0.4818524835969803,0.01203875485949929,0.009152484508657658
AEZS,2020-08-19,0.5007,0.5075,0.5,0.50175,408433,0.5017499999999999,0.4919805545394759,0.4800486822847387,0.01193187225473713,0.00843091692094725
AEZS,2020-08-18,0.498,0.5095,0.4932,0.494,278229,0.4939999999999999,0.4902042917284715,0.4783125768675178,0.011891714860953695,0.007555678087499752
AEZS,2020-08-17,0.5148,0.53,0.514,0.5213,495764,0.5212999999999999,0.48951416295183003,0.4770575830169192,0.012456579934910785,0.006471668894136265
AEZS,2020-08-14,0.485,0.5,0.4791,0.4996,705467,0.4995999999999999,0.4837349198521627,0.4735181896582728,0.010216730193889969,0.0049754411339426215
AEZS,2020-08-13,0.4901,0.4944,0.48100000000000004,0.4873,730075,0.4872999999999999,0.4808503598252832,0.4714316448309345,0.009418714994348655,0.003665118868955799
AEZS,2020-08-12,0.519,0.529,0.50225,0.5140100000000001,1185509,0.5140099999999999,0.4796776979753346,0.4701621764174093,0.0095155215579254,0.002226719837607585
AEZS,2020-08-11,0.5688,0.57,0.5105,0.520876,3170434,0.5208759999999997,0.4734354612435773,0.466654350530802,0.0067811107127753725,0.0004045194075281589
AEZS,2020-08-10,0.5105,0.5479999999999999,0.51,0.5241,3486263,0.5240999999999997,0.4648099087424096,0.4623166185732661,0.002493290169143459,-0.001189628418783631
AEZS,2020-08-07,0.449,0.456,0.449,0.4526,298495,0.4525999999999997,0.4540298921501204,0.4573739480591274,-0.003344055909006993,-0.002110358065765417
AEZS,2020-08-06,0.465,0.47,0.4512,0.455,599956,0.4549999999999997,0.4542898725410514,0.4577558639038576,-0.0034659913628062307,-0.001801933604955023
AEZS,2020-08-05,0.4498,0.4508,0.43991,0.4492,579108,0.4491999999999997,0.4541607584576062,0.4579763330161663,-0.0038155745585600202,-0.0013859191654922347
AEZS,2020-08-04,0.44,0.4439,0.425,0.4364,834607,0.4363999999999997,0.4550627145408074,0.4586784396574596,-0.0036157251166522024,-0.0007785053172252604
AEZS,2020-08-03,0.42,0.4349,0.42,0.424,2133982,0.4239999999999997,0.4584559353664087,0.4604607148300564,-0.0020047794636476324,-6.920036736852482e-05
AEZS,2020-07-31,0.48,0.483,0.46299999999999997,0.47,423455,0.4699999999999997,0.464720650887574,0.4633775720164609,0.001343078871113068,0.00041469440670126594
AEZS,2020-07-30,0.475,0.4799,0.47,0.473445,250418,0.4734449999999997,0.4637607692307693,0.4628477777777778,0.0009129914529914518,0.00018259829059830146
AEZS,2020-07-29,0.47200000000000003,0.475,0.462,0.462,220907,0.4619999999999996,0.462,0.462,0.0,0.0
