Symbol,Date,Open,High,Low,Close,Volume,RIBT SMA,RIBT spanTwelveEMA,RIBT spanTwntySixEMA,RIBT_x,RIBT_y
RIBT,2020-09-15,0.46,0.46,0.44,0.46,6542,0.46,0.4639140385996043,0.5339078183890024,-0.06999377978939803,-0.07619859157183752
RIBT,2020-09-14,0.45,0.45,0.4234,0.43755,11979,0.4375500000000001,0.4646256819813506,0.5398204438601226,-0.07519476187877201,-0.07774979451744737
RIBT,2020-09-11,0.4352,0.44,0.4301,0.44,46038,0.4400000000000001,0.4695485332506871,0.5480020793689325,-0.0784535461182454,-0.07838855267711621
RIBT,2020-09-10,0.4126,0.4211,0.41020100000000004,0.4106,5955,0.4106,0.4749209938417212,0.5566422457184471,-0.08172125187672591,-0.0783723043168339
RIBT,2020-09-09,0.41600000000000004,0.4205,0.41020100000000004,0.4171,16846,0.4171000000000001,0.4866157199947614,0.5683256253759229,-0.08170990538116146,-0.07753506742686089
RIBT,2020-09-08,0.41,0.4349,0.41,0.4272,44650,0.4272,0.4992549418119908,0.5804236754059967,-0.08116873359400589,-0.07649135793828572
RIBT,2020-09-08,0.41,0.4349,0.41,0.4272,44650,0.4272,0.5123558403232619,0.5926815694384764,-0.08032572911521453,-0.07532201402435568
RIBT,2020-09-04,0.42,0.4373,0.42,0.4299,70000,0.4299,0.5278387203820367,0.6059200949935545,-0.07808137461151776,-0.07407108525164097
RIBT,2020-09-03,0.511,0.519,0.47,0.49,1156167,0.49,0.5456457604514979,0.6200017025930388,-0.07435594214154084,-0.07306851291167175
RIBT,2020-09-02,0.4932,0.4999,0.49,0.49,15651,0.49,0.5557631714426794,0.6304018388004821,-0.07463866735780256,-0.07274665560420447
RIBT,2020-09-01,0.53,0.5371,0.53,0.5327,7279,0.5327,0.5677201117049848,0.6416339859045205,-0.07391387419953566,-0.07227365266580492
RIBT,2020-08-31,0.53,0.53015,0.53,0.53,24228,0.53,0.5740874047422547,0.6503487047768821,-0.07626130003462739,-0.07186359728237224
RIBT,2020-08-28,0.53,0.5373,0.53,0.5302,21449,0.5302,0.5821032965135738,0.6599766011590327,-0.07787330464545883,-0.07076417159430844
RIBT,2020-08-27,0.53,0.5328,0.53,0.53,4228,0.53,0.5915402595160418,0.6703587292517552,-0.07881846973571338,-0.06898688833152083
RIBT,2020-08-26,0.5373,0.5381,0.5301,0.5381,5235,0.5381,0.6027293976098675,0.6815874275918957,-0.07885802998202818,-0.0665289929804727
RIBT,2020-08-25,0.5514,0.5514,0.5301,0.5351,11817,0.5350999999999999,0.614480197175298,0.6930664217992474,-0.07858622462394937,-0.06344673373008383
RIBT,2020-08-24,0.575,0.575,0.5501,0.564999,25229,0.5649989999999999,0.6289129602980794,0.7057037355431872,-0.0767907752451078,-0.05966186100661745
RIBT,2020-08-21,0.6021,0.6021,0.55,0.562646,153890,0.5626459999999998,0.6405336803522758,0.7169601143866422,-0.07642643403436644,-0.055379632446994856
RIBT,2020-08-20,0.5579999999999999,0.5579999999999999,0.55,0.5578,1564,0.5577999999999999,0.6546950767799622,0.7293052435375736,-0.07461016675761145,-0.05011793205015196
RIBT,2020-08-19,0.531,0.58,0.531,0.56,31643,0.5599999999999999,0.672312363467228,0.7430256630205795,-0.07071329955335147,-0.043994873373287086
RIBT,2020-08-18,0.55,0.5611,0.5448,0.5448,229124,0.5448,0.6927327931885422,0.7576677160622258,-0.06493492287368363,-0.03731526682827098
RIBT,2020-08-17,0.57,0.5778989999999999,0.56,0.5677989999999999,49485,0.5677989999999999,0.7196296646773681,0.7746971333472038,-0.055067468669835695,-0.030410352816917816
RIBT,2020-08-14,0.584,0.63,0.56,0.589699,244567,0.589699,0.7472352400732533,0.7912489840149801,-0.044013743941726864,-0.024246073853688346
RIBT,2020-08-13,0.65,0.65,0.56,0.593949,373692,0.5939489999999998,0.7758781928138447,0.8073729827361785,-0.03149478992233379,-0.019304156331678715
RIBT,2020-08-12,0.84,0.85,0.8240000000000001,0.840101,15110,0.8401009999999999,0.8089562278709075,0.8244469013550728,-0.015490673484165331,-0.016256497934014947
RIBT,2020-08-11,0.815,0.815,0.79001,0.8001010000000001,3980,0.8001010000000001,0.8032935420292543,0.8231945734634786,-0.01990103143422428,-0.01644795404647735
RIBT,2020-08-10,0.77,0.79,0.7601,0.7699,14322,0.7698999999999999,0.8038740042163914,0.8250420593405569,-0.02116805512416542,-0.015584684699540618
RIBT,2020-08-07,0.84,0.8504,0.83,0.833,23171,0.833,0.8100510958920989,0.8294534240878014,-0.01940232819570253,-0.014188842093384415
RIBT,2020-08-06,0.83,0.838,0.7701,0.784049,23422,0.784049,0.8058785678724805,0.8291696980148255,-0.023291130142345073,-0.012885470567804883
RIBT,2020-08-05,0.7801,0.7825,0.77,0.77,2701,0.77,0.8098475802129315,0.8327793538560115,-0.02293177364308008,-0.010284055674169833
RIBT,2020-08-04,0.78,0.8,0.7209,0.7209,1449,0.7208999999999999,0.8170925947971008,0.8378017021644925,-0.020709107367391618,-0.0071221261819422715
RIBT,2020-08-03,0.8,0.8,0.7501,0.7505,28003,0.7504999999999998,0.8345821574874829,0.8471538383376518,-0.01257168085016891,-0.0037253808855799335
RIBT,2020-07-31,0.8153,0.828,0.8153,0.828,817,0.8279999999999998,0.849869822485207,0.8548861454046639,-0.0050163229194568615,-0.0015138058944326894
RIBT,2020-07-30,0.85,0.85,0.82,0.82,2790,0.8199999999999997,0.8538461538461538,0.857037037037037,-0.003190883190883232,-0.0006381766381766464
RIBT,2020-07-29,0.8588,0.86,0.85,0.86,4832,0.8599999999999998,0.86,0.86,0.0,0.0
