Symbol,Date,Open,High,Low,Close,Volume,AGRX SMA,AGRX spanTwelveEMA,AGRX spanTwntySixEMA,AGRX_x,AGRX_y
AGRX,2021-04-07,2.07,2.08,2.07,2.0799,16931,2.0799,2.101998812071421,2.2220430923498897,-0.1200442802784689,-0.15393007167976128
AGRX,2021-04-06,2.03,2.04,2.03,2.03,16055,2.03,2.106016777902588,2.233414539737881,-0.1273977618352928,-0.16240151953008436
AGRX,2021-04-05,2.21,2.21,2.19,2.1977,27353,2.1977,2.1198380102485133,2.249687702916911,-0.1298496926683978,-0.17115245895378223
AGRX,2021-04-05,2.21,2.21,2.19,2.1977,27353,2.1977,2.105681284839152,2.253846719150264,-0.148165434311112,-0.1814781505251283
AGRX,2021-04-01,2.08,2.12,2.08,2.1001,19763,2.1001,2.0889506093553614,2.258338456682285,-0.1693878473269237,-0.18980632957863236
AGRX,2021-03-31,2.05,2.05,2.01,2.01,36205,2.01,2.0869234474199727,2.270997533216868,-0.1840740857968952,-0.1949109501415595
AGRX,2021-03-30,1.98,2.0,1.98,1.98,20470,1.98,2.100909528769059,2.2918773358742173,-0.1909678071051583,-0.19762016622772557
AGRX,2021-03-29,2.01,2.01,2.0,2.0,13589,2.0,2.1228930794543426,2.3168275227441546,-0.193934443289812,-0.19928325600836735
AGRX,2021-03-26,2.05,2.075,2.05,2.06,17987,2.06,2.1452372757187685,2.3421737245636867,-0.1969364488449181,-0.2006204591880062
AGRX,2021-03-25,2.09,2.1,2.04,2.045,66108,2.045,2.16073496221309,2.3647476225287813,-0.2040126603156915,-0.2015414617737782
AGRX,2021-03-24,2.09,2.12,2.0804,2.0999,323635,2.0999,2.18177768261547,2.390327432331084,-0.2085497497156141,-0.20092366213829987
AGRX,2021-03-23,2.05,2.0538,2.03,2.03,59771,2.03,2.1966645340001008,2.413561626917571,-0.21689709291747,-0.1990171402439713
AGRX,2021-03-22,2.1,2.1,2.09,2.1,23408,2.1,2.2269671765455734,2.444246557070976,-0.2172793805254027,-0.19454715207559659
AGRX,2021-03-19,2.06,2.065,2.04,2.04,241454,2.04,2.2500521177356774,2.4717862816366543,-0.2217341639009769,-0.18886409496314502
AGRX,2021-03-18,2.07,2.0799,2.065,2.07,28153,2.07,2.288243411869437,2.5063291841675865,-0.2180857722981497,-0.18064657772868703
AGRX,2021-03-17,2.06,2.07,2.05,2.06,22398,2.06,2.327924032209334,2.5412355189009936,-0.2133114866916594,-0.17128677908632134
AGRX,2021-03-16,2.18,2.18,2.17,2.18,11490,2.18,2.376637492611031,2.579734360413073,-0.2030968678020417,-0.1607806021849868
AGRX,2021-03-15,2.2465,2.26,2.22,2.22,48484,2.22,2.412389763994855,2.6117131092461188,-0.1993233452512637,-0.15020153578072307
AGRX,2021-03-12,2.23,2.23,2.2,2.22,43877,2.22,2.447369721084829,2.643050157985808,-0.1956804369009792,-0.1379210834130879
AGRX,2021-03-11,2.3882,2.3905,2.3882,2.39,25695,2.39,2.4887096703729794,2.676894170624673,-0.1881845002516935,-0.12348124504111503
AGRX,2021-03-10,2.24,2.24,2.21,2.22,29715,2.22,2.5066568831680667,2.699845704274647,-0.1931888211065802,-0.1073054312384704
AGRX,2021-03-09,2.14,2.15,2.13,2.13,34613,2.13,2.558776316471352,2.7382333606166185,-0.1794570441452667,-0.08583458377144296
AGRX,2021-03-08,2.22,2.26,2.15,2.1581,164290,2.1581,2.6367356467388707,2.7868920294659483,-0.1501563827270775,-0.062428968677987126
AGRX,2021-03-05,2.28,2.28,2.2701,2.2783,16281,2.2783,2.723760309782302,2.837195391823224,-0.113435082040922,-0.040497115165714526
AGRX,2021-03-04,2.35,2.35,2.3008,2.3008,21576,2.3008,2.804753093379084,2.881907023169082,-0.0771539297899983,-0.022262623446912648
AGRX,2021-03-03,2.65,2.6691,2.65,2.6691,39345,2.6691,2.896380928538917,2.9283955850226087,-0.0320146564836916,-0.00853979686114122
AGRX,2021-03-02,2.87,2.88,2.84,2.84,58531,2.84,2.937704733727811,2.9491392318244176,-0.0114344980966065,-0.0026710819555036207
AGRX,2021-03-01,2.91,2.95,2.9,2.93,11589,2.93,2.955469230769231,2.9578703703703706,-0.0024011396011394,-0.00048022792022788256
AGRX,2021-02-26,2.99,3.01,2.9601,2.9601,8129,2.9601,2.9601,2.9601,0.0,0.0
