Symbol,Date,Open,High,Low,Close,Volume,QTNT SMA,QTNT spanTwelveEMA,QTNT spanTwntySixEMA,QTNT_x,QTNT_y
QTNT,2021-04-07,3.83,3.83,3.83,3.83,3645,3.83,3.867211898603903,4.00396660413538,-0.1367547055314775,-0.1476409121825431
QTNT,2021-04-06,3.77,3.77,3.74,3.765,3899,3.765,3.873977698350067,4.01788393246621,-0.1439062341161432,-0.1503624638453096
QTNT,2021-04-05,3.88,3.9291,3.88,3.9291,3573,3.9291,3.893791825322807,4.038114647063507,-0.1443228217407002,-0.1519765212776012
QTNT,2021-04-05,3.88,3.9291,3.88,3.9291,3573,3.9291,3.887372157199681,4.046835818828588,-0.1594636616289069,-0.15388994616182652
QTNT,2021-04-01,3.69,3.86,3.69,3.815,4114,3.815,3.879785276690532,4.056254684334875,-0.1764694076443431,-0.15249651729505642
QTNT,2021-03-31,3.61,3.61,3.61,3.61,5383,3.61,3.891564417906992,4.0755550590816645,-0.1839906411746721,-0.1465032947077347
QTNT,2021-03-30,3.62,3.62,3.62,3.62,7471,3.62,3.9427579484355366,4.112799463808197,-0.1700415153726604,-0.13713145809100025
QTNT,2021-03-29,3.92,3.97,3.92,3.97,5374,3.97,4.001441211787452,4.152223420912852,-0.1507822091254,-0.1289039437705852
QTNT,2021-03-26,3.86,3.86,3.78,3.78,3405,3.78,4.007157795748807,4.1668012945858806,-0.1596434988370738,-0.12343437743188149
QTNT,2021-03-25,3.67,3.68,3.67,3.672,13224,3.672,4.048459213157681,4.197745398152751,-0.1492861849950699,-0.1143820970805834
QTNT,2021-03-24,3.93,3.93,3.93,3.93,2604,3.93,4.116906342822714,4.239805030004971,-0.122898687182257,-0.10565607510196176
QTNT,2021-03-23,4.07,4.07,4.07,4.07,5715,4.07,4.150889314245026,4.264589432405369,-0.1137001181603434,-0.10134542208188793
QTNT,2021-03-22,4.0784,4.08,4.04,4.06,35436,4.06,4.165596462289575,4.280156586997799,-0.1145601247082233,-0.09825674806227405
QTNT,2021-03-19,4.04,4.04,4.04,4.04,217515,4.04,4.184795819069498,4.297769113957623,-0.1129732948881248,-0.09418090390078673
QTNT,2021-03-18,4.14,4.14,4.14,4.14,3756,4.14,4.211122331627588,4.318390643074232,-0.1072683114466439,-0.08948280615395222
QTNT,2021-03-17,4.08,4.1,4.08,4.1,5471,4.1,4.224053664650786,4.332661894520171,-0.1086082298693851,-0.08503642983077928
QTNT,2021-03-16,4.12,4.16,4.12,4.155,9866,4.155,4.246608876405475,4.351274846081784,-0.1046659696763097,-0.07914347982112782
QTNT,2021-03-15,4.2,4.2,4.2,4.2,5477,4.2,4.263265035751924,4.366976833768327,-0.1037117980164028,-0.07276285735733236
QTNT,2021-03-12,4.24,4.24,4.115,4.2,5343,4.2,4.274767769525001,4.380334980469793,-0.105567210944792,-0.06502562219256473
QTNT,2021-03-11,3.98,4.04,3.97,3.97,20461,3.97,4.288361909438637,4.394761778907377,-0.1063998694687393,-0.0548902250045079
QTNT,2021-03-10,4.3,4.35,4.3,4.3426,3702,4.3426,4.346245892972934,4.428742721219967,-0.0824968282470326,-0.04201281388845003
QTNT,2021-03-09,4.17,4.19,4.1,4.1,5279,4.1,4.346908782604377,4.435634138917565,-0.088725356313188,-0.03189181029880438
QTNT,2021-03-08,3.89,3.96,3.89,3.96,48362,3.96,4.391801288532445,4.46248487003097,-0.0706835814985247,-0.01768342379520847
QTNT,2021-03-05,4.0,4.11,4.0,4.11,19499,4.11,4.470310613720162,4.502683659633448,-0.0323730459132853,-0.004433384369379406
QTNT,2021-03-04,4.51,4.51,4.51,4.51,2669,4.51,4.535821634396555,4.534098352404124,0.0017232819924313,0.0025515310165970875
QTNT,2021-03-03,4.55,4.55,4.465,4.5002,4411,4.5002,4.54051647701411,4.536026220596454,0.0044902564176565,0.0027585932726385282
QTNT,2021-03-02,4.62,4.62,4.61,4.61,4880,4.61,4.54784674556213,4.53889231824417,0.0089544273179598,0.0023256774863840237
QTNT,2021-03-01,4.59,4.59,4.54,4.572,7123,4.572,4.536546153846154,4.533203703703704,0.0033424501424503,0.0006684900284900764
QTNT,2021-02-26,4.65,4.65,4.53,4.5301,32275,4.5301,4.5301,4.5301,0.0,0.0
