Symbol,Date,Open,High,Low,Close,Volume,TCDA SMA,TCDA spanTwelveEMA,TCDA spanTwntySixEMA,TCDA_x,TCDA_y
TCDA,2021-04-07,5.26,5.28,5.2,5.226,13736,5.226,5.238609335961735,5.16139650581632,0.0772128301454149,0.03910172858383177
TCDA,2021-04-06,5.37,5.4,5.37,5.4,4396,5.4,5.240901942500233,5.156228226281626,0.0846737162186066,0.029573953193435983
TCDA,2021-04-05,5.3735,5.48,5.3735,5.44,9214,5.44,5.211975022954821,5.136726484384155,0.0752485385706656,0.015799012437143316
TCDA,2021-04-05,5.3735,5.48,5.3735,5.44,9214,5.44,5.170515936219333,5.112464603134887,0.0580513330844461,0.0009366309037627425
TCDA,2021-04-01,5.33,5.33,5.33,5.33,3109,5.33,5.121518833713757,5.0862617713856775,0.0352570623280792,-0.013342044641408098
TCDA,2021-03-31,5.14,5.15,5.1,5.15,4304,5.15,5.083613167116257,5.066762713096532,0.0168504540197256,-0.02549182138377993
TCDA,2021-03-30,5.25,5.25,5.15,5.175,8764,5.175,5.071542833864668,5.060103730144254,0.0114391037204137,-0.036077390234656316
TCDA,2021-03-29,5.28,5.32,5.28,5.32,26863,5.32,5.052732440021881,5.0509120285557945,0.0018204114660864,-0.047956513723423834
TCDA,2021-03-26,5.17,5.31,5.16,5.26,24486,5.26,5.004138338207677,5.029384990840258,-0.0252466526325809,-0.0604007450208014
TCDA,2021-03-25,4.81,4.87,4.73,4.73,13371,4.73,4.957618036063619,5.010935790107479,-0.05331775404386,-0.0691892681178565
TCDA,2021-03-24,5.05,5.05,5.05,5.05,3253,5.05,4.999003133529732,5.033410653316077,-0.0344075197863444,-0.07315714663635561
TCDA,2021-03-23,5.05,5.05,4.9,4.91,8544,4.91,4.989730975989684,5.032083505581363,-0.0423525295916791,-0.08284455334885839
TCDA,2021-03-22,5.37,5.375,5.37,5.375,3787,5.375,5.004227517078717,5.041850186027872,-0.0376226689491554,-0.09296755928815342
TCDA,2021-03-19,5.09,5.09,5.035,5.05,94513,5.05,4.936814338365757,5.015198200910103,-0.0783838625443458,-0.10680378187290292
TCDA,2021-03-18,5.01,5.01,4.96,5.0,3211,5.0,4.916235127159531,5.012414056982911,-0.0961789298233792,-0.11390876170504219
TCDA,2021-03-17,4.81,4.82,4.8,4.82,5275,4.82,4.901005150279446,5.013407181541544,-0.1124020312620972,-0.11834121967545769
TCDA,2021-03-16,5.09,5.09,5.021,5.021,4325,5.021,4.915733359421163,5.028879756064868,-0.113146396643704,-0.11982601677879756
TCDA,2021-03-15,4.875,4.89,4.86,4.89,6557,4.89,4.896593970225012,5.029510136550057,-0.1329161663250451,-0.1214959218125707
TCDA,2021-03-12,4.9,4.9,4.85,4.85,3142,4.85,4.897792873902287,5.040670947474061,-0.1428780735717749,-0.11864086068445208
TCDA,2021-03-11,4.95,4.95,4.84,4.84,10292,4.84,4.906482487339066,5.055924623271986,-0.1494421359329205,-0.11258155746262158
TCDA,2021-03-10,4.79,4.79,4.69,4.7,16821,4.7,4.918570212309805,5.073198593133744,-0.1546283808239392,-0.10336641284504682
TCDA,2021-03-09,4.75,4.98,4.75,4.98,38958,4.98,4.958310250911588,5.103054480584444,-0.1447442296728569,-0.09055092085032371
TCDA,2021-03-08,4.7,4.7,4.7,4.7,5907,4.7,4.95436666016824,5.1128988390312005,-0.158532178862961,-0.07700259364469061
TCDA,2021-03-05,4.5,4.5,4.4,4.44,10864,4.44,5.0006151438351925,5.145930746153696,-0.1453156023185036,-0.056620197340123246
TCDA,2021-03-04,4.6,4.63,4.51,4.51,31117,4.51,5.102545169987046,5.202405205845992,-0.0998600358589456,-0.03444634609552816
TCDA,2021-03-03,5.14,5.148,5.07,5.1207,24049,5.1207,5.210280655439235,5.257797622313671,-0.0475169668744355,-0.018092923654673562
TCDA,2021-03-02,4.8,4.9299,4.79,4.92,44583,4.92,5.226568047337278,5.268765432098765,-0.0421973847614864,-0.010736912849733073
TCDA,2021-03-01,5.23,5.23,5.12,5.13,24258,5.13,5.282307692307692,5.296666666666666,-0.0143589743589735,-0.0028717948717947197
TCDA,2021-02-26,5.19,5.36,5.0,5.31,120619,5.31,5.31,5.31,0.0,0.0
