Symbol,Date,Open,High,Low,Close,Volume,CERS SMA,CERS spanTwelveEMA,CERS spanTwntySixEMA,CERS_x,CERS_y
CERS,2021-08-04,5.85,5.93,5.82,5.9099,188990,5.9099,5.1593146655326665,5.22073794631132,-0.0614232807786532,-0.1518181894187299
CERS,2021-08-03,5.1,5.1,5.06,5.07,9876,5.07,5.022844604720424,5.165604982016225,-0.1427603772958008,-0.17441691657874905
CERS,2021-08-02,5.14,5.14,5.04,5.05,11535,5.05,5.014270896487774,5.173253380577523,-0.1589824840897495,-0.1823310513994861
CERS,2021-07-30,5.03,5.03,4.99,5.01,5298,5.01,5.007774695849188,5.183113651023725,-0.1753389551745376,-0.18816819322692024
CERS,2021-07-29,4.97,4.99,4.97,4.99,6388,4.99,5.007370095094494,5.196962743105623,-0.1895926480111294,-0.19137550274001608
CERS,2021-07-28,4.79,4.8167,4.79,4.8167,8675,4.8167,5.010528294202584,5.213519762554073,-0.202991468351489,-0.19182121642223773
CERS,2021-07-27,4.79,4.82,4.79,4.8,10994,4.8,5.045769802239417,5.245265343558399,-0.1994955413189822,-0.18902865343992487
CERS,2021-07-26,4.99,4.99,4.96,4.965,11565,4.965,5.090455220828402,5.280886571043071,-0.190431350214669,-0.1864119314701605
CERS,2021-07-23,5.06,5.11,5.0,5.07,12108,5.07,5.113265260979021,5.3061574967265175,-0.1928922357474967,-0.18540707678403337
CERS,2021-07-22,5.07,5.15,5.07,5.12,11236,5.12,5.121131672066116,5.325050096464639,-0.2039184243985232,-0.18353578704316753
CERS,2021-07-21,5.04,5.0792,5.04,5.0792,10495,5.0792,5.121337430623592,5.3414541041818095,-0.220116673558218,-0.17844012770432857
CERS,2021-07-20,4.95,4.98,4.95,4.97,7655,4.97,5.128998781646063,5.362434432516354,-0.233435650870291,-0.16802099124085643
CERS,2021-07-19,4.79,4.8,4.78,4.79,22328,4.79,5.157907651036256,5.393829187117662,-0.2359215360814062,-0.15166732633349775
CERS,2021-07-16,4.81,4.84,4.715,4.795,23598,4.795,5.224799951224666,5.442135522087074,-0.2173355708624083,-0.13060377389652061
CERS,2021-07-15,4.89,4.92,4.88,4.88,11800,4.88,5.302945396901878,5.49390636385404,-0.1909609669521623,-0.10892082465504867
CERS,2021-07-14,5.07,5.08,5.06,5.065,13467,5.065,5.379844559974947,5.543018872962363,-0.1631743129874161,-0.08841078908077023
CERS,2021-07-13,5.11,5.13,5.11,5.12,8684,5.12,5.437089025424937,5.581260382799352,-0.1441713573744145,-0.06971990810410875
CERS,2021-07-12,5.26,5.27,5.23,5.24,28065,5.24,5.494741575502198,5.618161213423299,-0.123419637921101,-0.051107045786532294
CERS,2021-07-09,5.25,5.25,5.18,5.18,26941,5.18,5.541058225593508,5.648414110497163,-0.1073558849036553,-0.03302889775289011
CERS,2021-07-08,5.11,5.12,5.05,5.06,85363,5.06,5.606705175701419,5.685887239336936,-0.0791820636355176,-0.014447150965198807
CERS,2021-07-07,5.46,5.46,5.43,5.44,16342,5.44,5.70610611673804,5.735958218483892,-0.0298521017458517,0.0017365772023808929
CERS,2021-07-06,5.59,5.59,5.56,5.57,27708,5.57,5.754489047054046,5.759634875962603,-0.0051458289085566,0.009633746939439271
CERS,2021-07-06,5.59,5.59,5.56,5.57,27708,5.57,5.788032510154782,5.774805666039611,0.013226844115171,0.013328640901438248
CERS,2021-07-02,6.1244,6.1244,5.92,6.03,25923,6.03,5.827674784728378,5.79119011932278,0.0364846654055988,0.013354090098005046
CERS,2021-07-01,5.91,5.95,5.895,5.94,96511,5.94,5.79088838195172,5.772085328868602,0.0188030530831175,0.007571446271106827
CERS,2021-06-30,5.67,5.73,5.67,5.71,26691,5.71,5.763777178670214,5.75865215517809,0.0051250234921242,0.004763544568104137
CERS,2021-06-29,5.77,5.78,5.76,5.77,9105,5.77,5.773554847519344,5.762544327592337,0.0110105199270069,0.004673174837099098
CERS,2021-06-28,5.86,5.89,5.85,5.865,23292,5.865,5.774201183431953,5.761947873799725,0.0122533096322277,0.00308883856462213
CERS,2021-06-25,5.78,5.82,5.76,5.8,21412,5.8,5.757692307692308,5.753703703703704,0.0039886039886036,0.0007977207977207357
CERS,2021-06-24,5.71,5.765,5.71,5.75,17477,5.75,5.75,5.75,0.0,0.0
