Symbol,Date,Open,High,Low,Close,Volume,ADAP SMA,ADAP spanTwelveEMA,ADAP spanTwntySixEMA,ADAP_x,ADAP_y
ADAP,2021-08-04,3.49,3.49,3.47,3.47,3283,3.47,3.6569746257039775,3.8097132917954553,-0.1527386660914778,-0.13706719900992265
ADAP,2021-08-03,3.58,3.6,3.58,3.6,8000,3.6,3.69097001219561,3.836890355139092,-0.1459203429434818,-0.13314933223953385
ADAP,2021-08-02,3.655,3.655,3.58,3.58,12553,3.58,3.707510014412994,3.855841583550219,-0.1483315691372251,-0.1299565795635468
ADAP,2021-07-30,3.57,3.58,3.5068,3.57,9725,3.57,3.730693653397175,3.877908910234237,-0.1472152568370615,-0.12536283217012723
ADAP,2021-07-29,3.69,3.7,3.69,3.7,4502,3.7,3.759910681287571,3.9025416230529753,-0.1426309417654043,-0.11989972600339355
ADAP,2021-07-28,3.55,3.5812,3.55,3.5812,2779,3.5812,3.770803532430765,3.918744952897213,-0.1479414204664482,-0.11421692206289083
ADAP,2021-07-27,3.51,3.51,3.51,3.51,3571,3.51,3.805276901963632,3.9457485491289903,-0.1404716471653584,-0.10578579746200159
ADAP,2021-07-26,3.59,3.61,3.59,3.6,3526,3.6,3.858963611411565,3.98060843305931,-0.1216448216477448,-0.09711433503616236
ADAP,2021-07-23,3.83,3.84,3.81,3.81,6014,3.81,3.9060479043954857,4.011057107704055,-0.105009203308569,-0.09098171338326674
ADAP,2021-07-22,3.98,3.98,3.98,3.98,4292,3.98,3.923511159740119,4.02714167632038,-0.1036305165802606,-0.08747484090194117
ADAP,2021-07-21,3.95,3.95,3.95,3.95,4503,3.95,3.9132404615110494,4.03091301042601,-0.1176725489149608,-0.08343592198236129
ADAP,2021-07-20,3.67,3.6869,3.67,3.6869,2966,3.6869,3.906556909058513,4.037386051260091,-0.1308291422015779,-0.0748767652492114
ADAP,2021-07-19,3.65,3.65,3.65,3.65,5036,3.65,3.946494528887333,4.065424935360898,-0.1189304064735647,-0.060888671011119756
ADAP,2021-07-16,3.79,3.83,3.79,3.8,15297,3.8,4.000402625048666,4.09865893018977,-0.0982563051411036,-0.046378237145508386
ADAP,2021-07-15,3.72,3.72,3.72,3.72,3152,3.72,4.036839465966605,4.122551644604951,-0.0857121786383459,-0.033408720146609575
ADAP,2021-07-14,3.88,3.9,3.88,3.9,1951,3.9,4.094446641596897,4.154755776173348,-0.0603091345764505,-0.020332855523675492
ADAP,2021-07-13,3.94,3.94,3.94,3.94,2229,3.94,4.129800576432697,4.175136238267215,-0.0453356618345184,-0.010338785760481715
ADAP,2021-07-12,4.13,4.13,4.1,4.11,5522,4.11,4.164309772147733,4.193947137328593,-0.0296373651808599,-0.001589566741972537
ADAP,2021-07-09,4.07,4.07,4.07,4.07,3648,4.07,4.174184276174593,4.2006629083148805,-0.0264786321402876,0.005422382867749306
ADAP,2021-07-08,3.89,3.89,3.87,3.87,5712,3.87,4.193126871842701,4.211115940980071,-0.0179890691373705,0.013397636619758551
ADAP,2021-07-07,4.17,4.17,4.17,4.17,2005,4.17,4.251877212177737,4.238405216258476,0.0134719959192608,0.021244313059040818
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010,4.2384,4.2667639780282345,4.243877633559154,0.0228863444690805,0.02318739234398581
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010,4.2384,4.271921064942459,4.244315844243887,0.0276052206985726,0.023262654312712124
ADAP,2021-07-02,4.37,4.37,4.301,4.301,4398,4.301,4.278015804022907,4.244789111783398,0.0332266922395092,0.022177012716246995
ADAP,2021-07-01,4.27,4.27,4.27,4.27,2386,4.27,4.273836859299799,4.2402922407260695,0.0335446185737291,0.019414592835431434
ADAP,2021-06-30,4.4,4.4,4.39,4.39,6200,4.39,4.27453447008158,4.237915619984156,0.0366188500974242,0.015882086400857004
ADAP,2021-06-29,4.38,4.38,4.3,4.33,12007,4.33,4.25354073736914,4.225748869582889,0.0277918677862514,0.010697895476715184
ADAP,2021-06-28,4.35,4.354,4.33,4.354,4866,4.354,4.239639053254438,4.21740877914952,0.0222302741049178,0.006424402399331123
ADAP,2021-06-25,4.32,4.35,4.32,4.35,2865,4.35,4.218846153846154,4.2064814814814815,0.0123646723646722,0.0024729344729344407
ADAP,2021-06-24,4.15,4.2,4.15,4.195,8560,4.195,4.195,4.195,0.0,0.0
