Symbol,Date,Open,High,Low,Close,Volume,HBM SMA,HBM spanTwelveEMA,HBM spanTwntySixEMA,HBM_x,HBM_y
HBM,2021-08-04,6.95,6.9527,6.95,6.95,4822,6.95,6.93550163986258,6.82134705714352,0.1141545827190597,0.08016099306751612
HBM,2021-08-03,6.94,6.94,6.92,6.92,15699,6.92,6.93286557438305,6.811054821715002,0.1218107526680478,0.07166259565463019
HBM,2021-08-02,7.29,7.29,7.26,7.26,6721,7.26,6.935204769725423,6.802339207452202,0.1328655622732206,0.05912555640127577
HBM,2021-07-30,7.19,7.21,7.17,7.17,12086,7.17,6.876151091493682,6.765726344048378,0.1104247474453039,0.04069055493328955
HBM,2021-07-29,7.29,7.385,7.29,7.37,48052,7.37,6.822724017219806,6.733384451572249,0.089339565647557,0.02325700680528594
HBM,2021-07-28,7.05,7.08,7.0,7.0,34539,7.0,6.723219293077953,6.6824552076980295,0.0407640853799238,0.006736367094718157
HBM,2021-07-27,6.89,6.92,6.84,6.87,37343,6.87,6.672895528183035,6.657051624313873,0.015843903869162,-0.00177056247658326
HBM,2021-07-26,6.79,6.85,6.79,6.85,41586,6.85,6.637058351489041,6.640015754258982,-0.0029574027699412,-0.0061741790630195775
HBM,2021-07-23,6.73,6.7399,6.69,6.73,9975,6.73,6.598341688123413,6.623217014599701,-0.0248753264762884,-0.006978373136289153
HBM,2021-07-22,6.56,6.65,6.56,6.62,20103,6.62,6.57440381323676,6.614674375767677,-0.0402705625309174,-0.0025041348012893342
HBM,2021-07-21,6.31,6.41,6.31,6.4,35123,6.4,6.566113597461626,6.614248325829092,-0.048134728367466,0.00693747213111769
HBM,2021-07-20,6.0,6.02,5.99,6.01,12049,6.01,6.596316069727376,6.631388191895419,-0.0350721221680432,0.020705522255763616
HBM,2021-07-19,6.27,6.31,6.1604,6.2,65687,6.2,6.702918991495989,6.681099247247053,0.021819744248936,0.034649933361715325
HBM,2021-07-16,7.02,7.05,7.02,7.05,15339,7.05,6.794358808131623,6.719587187026818,0.074771621104805,0.03785748063991014
HBM,2021-07-15,6.79,6.79,6.78,6.78,17067,6.78,6.7478785914282815,6.693154161988963,0.0547244294393181,0.028628945523686403
HBM,2021-07-14,6.95,7.02,6.95,7.02,49767,7.02,6.742038335324332,6.68620649494808,0.0558318403762516,0.022105074544778478
HBM,2021-07-13,6.73,6.83,6.72,6.82,31362,6.82,6.691499850837847,6.659503014543927,0.0319968362939198,0.013673383086910181
HBM,2021-07-12,6.76,6.83,6.76,6.82,32939,6.82,6.668136187353818,6.64666325570744,0.0214729316463779,0.009092519785157772
HBM,2021-07-09,6.74,6.7585,6.72,6.72,20796,6.72,6.6405245850545125,6.632796316164035,0.0077282688904771,0.005997416819852719
HBM,2021-07-08,6.54,6.595,6.5,6.55,28327,6.55,6.626074509609878,6.625820021457159,0.0002544881527191,0.005564703802196604
HBM,2021-07-07,6.4,6.55,6.4,6.52,55290,6.52,6.639906238629855,6.631885623173732,0.0080206154561235,0.006892257714565977
HBM,2021-07-06,6.73,6.77,6.73,6.75,10191,6.75,6.661707372926194,6.64083647302763,0.020870899898564,0.006610168279176587
HBM,2021-07-06,6.73,6.77,6.73,6.75,10191,6.75,6.645654168003683,6.63210339086984,0.013550777133843,0.0030449853743297196
HBM,2021-07-02,6.7,6.76,6.67,6.68,32250,6.68,6.626682198549808,6.622671662139427,0.004010536410381,0.00041853743445139784
HBM,2021-07-01,6.69,6.73,6.69,6.72,8983,6.72,6.616988052831592,6.618085395110581,-0.0010973422789897,-0.00047946230953102055
HBM,2021-06-30,6.43,6.48,6.43,6.48,16005,6.48,6.59825860789188,6.609932226719428,-0.0116736188275474,-0.00032499231716634535
HBM,2021-06-29,6.53,6.55,6.5,6.51,22726,6.51,6.619760172963131,6.620326804856982,-0.000566631893851,0.002512164310428936
HBM,2021-06-28,6.72,6.72,6.6792,6.68,16797,6.68,6.639716568047337,6.629152949245541,0.0105636188017959,0.003281863361498942
HBM,2021-06-25,6.65,6.71,6.63,6.7099,42672,6.7099,6.632392307692308,6.625085185185185,0.0073071225071226,0.001461424501424702
HBM,2021-06-24,6.62,6.67,6.6,6.6183,26166,6.6183,6.6183,6.6183,0.0,0.0
