Symbol,Date,Open,High,Low,Close,Volume,ENDP SMA,ENDP spanTwelveEMA,ENDP spanTwntySixEMA,ENDP_x,ENDP_y
ENDP,2021-09-03,2.13,2.14,2.12,2.1299,116135,2.1299,2.5547373826162514,3.206673255799012,-0.6519358731827603,-0.601369622662743
ENDP,2021-09-02,2.13,2.14,2.09,2.1,136407,2.1,2.631980543091933,3.292815116262932,-0.660834573170999,-0.5887280600327386
ENDP,2021-09-01,2.275,2.31,2.265,2.301,102100,2.301,2.728704278199557,3.388240325563967,-0.6595360473644098,-0.5707014317481734
ENDP,2021-08-31,1.98,2.02,1.95,2.01,727628,2.01,2.8064686924176585,3.475219551609084,-0.6687508591914257,-0.5484927778441143
ENDP,2021-08-30,2.3543,2.36,2.35,2.35,56863,2.35,2.9512811819481417,3.5924371157378108,-0.6411559337896691,-0.5184282575072865
ENDP,2021-08-27,2.4,2.42,2.39,2.395,68361,2.395,3.06060503321144,3.691832084996836,-0.6312270517853955,-0.48774633843669074
ENDP,2021-08-26,2.5418,2.55,2.5,2.51,82922,2.51,3.181624130158975,3.7955786517965824,-0.6139545216376074,-0.4518761600995144
ENDP,2021-08-25,2.62,2.6261,2.58,2.59,69623,2.59,3.3037376083696977,3.898424943940309,-0.5946873355706113,-0.4113565697149911
ENDP,2021-08-24,2.64,2.65,2.56,2.575,284086,2.575,3.4335080826187334,4.003098939455533,-0.5695908568368,-0.3655238782510861
ENDP,2021-08-23,2.26,2.27,2.2,2.22,415743,2.22,3.589600461276685,4.117346854611976,-0.527746393335291,-0.31450713360465765
ENDP,2021-08-20,2.47,2.49,2.4,2.415,556361,2.415,3.838618726963355,4.269134602980934,-0.4305158760175787,-0.26119731867199925
ENDP,2021-08-19,3.7,3.73,3.6,3.61,76175,3.61,4.097458495502147,4.417465371219408,-0.3200068757172607,-0.21886767933560441
ENDP,2021-08-18,3.78,3.806,3.76,3.76,38791,3.76,4.1860873128661735,4.482062600916961,-0.2959752880507871,-0.1935828802401903
ENDP,2021-08-17,3.76,3.76,3.71,3.71,52855,3.71,4.263557733387295,4.539827608990317,-0.2762698756030213,-0.1679847782875411
ENDP,2021-08-16,3.89,3.915,3.88,3.89,33579,3.89,4.364204594003167,4.606213817709542,-0.2420092237063755,-0.14091350395867105
ENDP,2021-08-13,4.16,4.16,4.1301,4.1301,16624,4.1301,4.450423611094651,4.663510923126305,-0.2130873120316536,-0.1156395740217449
ENDP,2021-08-12,3.91,3.945,3.86,3.89,62911,3.89,4.5086642676573145,4.7061837969764095,-0.197519529319095,-0.0912776395192677
ENDP,2021-08-11,4.37,4.37,4.11,4.13,193217,4.13,4.621148679958644,4.7714785007345215,-0.1503298207758776,-0.06471716706931088
ENDP,2021-08-10,4.41,4.41,4.37,4.39,25804,4.39,4.710448439951125,4.822796780793284,-0.1123483408421588,-0.043314003642669185
ENDP,2021-08-09,4.31,4.315,4.28,4.28,55021,4.28,4.768711792669511,4.857420523256747,-0.0887087305872356,-0.026055419342796766
ENDP,2021-08-06,4.75,4.8346,4.73,4.75,155750,4.75,4.857568482245786,4.903614165117286,-0.0460456828715001,-0.010392091531687058
ENDP,2021-08-05,4.55,4.5981,4.55,4.59,66212,4.59,4.877126388108656,4.915903298326668,-0.0387769102180124,-0.0014786936967337901
ENDP,2021-08-04,4.66,4.69,4.6,4.6429,62397,4.6429,4.929331185946594,4.941975562192802,-0.0126443762462082,0.007845860433585872
ENDP,2021-08-03,4.98,4.98,4.89,4.9,71943,4.9,4.981409583391429,4.9659016071682265,0.0155079762232022,0.012968419603534412
ENDP,2021-08-02,5.11,5.15,5.07,5.07,38242,5.07,4.996211325826234,4.971173735741685,0.0250375900845494,0.012333530448617461
ENDP,2021-07-30,4.99,4.99,4.94,4.94,50355,4.94,4.982795203249186,4.963267634601019,0.0195275686481668,0.00915751553963447
ENDP,2021-07-29,5.24,5.25,5.205,5.22,44511,5.22,4.990576149294492,4.965129045369101,0.0254471039253916,0.006565002262501374
ENDP,2021-07-28,4.92,4.94,4.885,4.93,32556,4.93,4.948862721893491,4.944739368998628,0.0041233528948625,0.001844476846778811
ENDP,2021-07-27,5.0,5.03,4.99,5.0199,54907,5.0199,4.952292307692308,4.945918518518519,0.0063737891737893,0.0012747578347578781
ENDP,2021-07-26,4.95,4.95,4.9074,4.94,51342,4.94,4.94,4.94,0.0,0.0
