Symbol,Date,Open,High,Low,Close,Volume,ADAP SMA,ADAP spanTwelveEMA,ADAP spanTwntySixEMA,ADAP_x,ADAP_y
ADAP,2021-09-03,4.95,4.95,4.94,4.94,5556,4.94,4.72287420940615,4.328699970440394,0.3941742389657561,0.30610258214465774
ADAP,2021-09-02,5.05,5.085,5.04,5.045,13706,5.045,4.683396792934541,4.279795968075626,0.4036008248589153,0.28408466793938314
ADAP,2021-09-01,5.14,5.1436,5.08,5.1436,16516,5.1436,4.617650755286276,4.218579645521675,0.3990711097646002,0.25420562870950003
ADAP,2021-08-31,5.21,5.236,5.21,5.23,7391,5.23,4.522023619883781,4.1445780171634095,0.3774456027203712,0.21798925844572473
ADAP,2021-08-30,5.26,5.3,5.26,5.26,43672,5.26,4.393300641680831,4.0577442585364825,0.3355563831443486,0.1781251723770631
ADAP,2021-08-27,5.03,5.07,5.03,5.05,26688,5.05,4.235718940168256,3.961563799219401,0.2741551409488543,0.13876736968524173
ADAP,2021-08-26,4.91,4.91,4.85,4.905,32438,4.905,4.087667838380666,3.874488903156953,0.2131789352237127,0.10492042686933847
ADAP,2021-08-25,4.38,4.38,4.36,4.38,37689,4.38,3.939061990813515,3.7920480154095095,0.1470139754040054,0.07785579978074489
ADAP,2021-08-24,4.32,4.36,4.32,4.33,19851,4.33,3.8588914436887,3.7450118566422703,0.1138795870464295,0.06056625587492975
ADAP,2021-08-23,3.99,3.99,3.93,3.93,30096,3.93,3.773235342541191,3.698212805173652,0.075022537367539,0.04723792308205481
ADAP,2021-08-20,3.752,3.77,3.75,3.75,2120,3.75,3.74473267754868,3.679669829587545,0.0650628479611357,0.04029176951068374
ADAP,2021-08-19,3.87,3.87,3.87,3.87,3562,3.87,3.743774982557531,3.674043415954548,0.0697315666029827,0.03409899989807086
ADAP,2021-08-18,3.82,3.82,3.79,3.79,4168,3.79,3.720824979386173,3.658366889230912,0.0624580901552609,0.02519085822184278
ADAP,2021-08-17,3.95,3.95,3.93,3.95,12417,3.95,3.708247702910932,3.6478362403693847,0.060411462541547,0.01587405023848824
ADAP,2021-08-16,3.95,3.95,3.89,3.89,15966,3.89,3.664292739803829,3.623663139598935,0.0406296002048933,0.004739697162723426
ADAP,2021-08-13,3.84,3.84,3.8,3.84,14180,3.84,3.623255056131797,3.60235619076685,0.0208988653649471,-0.0042327785978191704
ADAP,2021-08-12,3.69,3.735,3.69,3.725,8130,3.725,3.583846884519397,3.583344686028198,0.000502198491199,-0.01051568958851063
ADAP,2021-08-11,3.55,3.6,3.55,3.6,12832,3.6,3.558182681704742,3.572012260910454,-0.0138295792057121,-0.013270161608438046
ADAP,2021-08-10,3.55,3.59,3.54,3.54,21012,3.54,3.550579532923785,3.5697732417832904,-0.0191937088595048,-0.013130307209119518
ADAP,2021-08-09,3.47,3.58,3.47,3.56,11369,3.56,3.552503084364474,3.5721551011259534,-0.0196520167614795,-0.011614456796523063
ADAP,2021-08-06,3.5,3.535,3.5,3.51,2267,3.51,3.5511400087943783,3.5731275092160297,-0.0219875004216514,-0.009605066805283943
ADAP,2021-08-05,3.46,3.46,3.46,3.46,7977,3.46,3.5586200103933563,3.5781777099533123,-0.019557699559956,-0.00650945840119207
ADAP,2021-08-04,3.49,3.49,3.47,3.47,3283,3.47,3.5765509213739666,3.587631926749577,-0.0110810053756109,-0.0032473981115010847
ADAP,2021-08-03,3.58,3.6,3.58,3.6,8000,3.6,3.595923816169233,3.597042480889544,-0.0011186647203103,-0.0012889962954737255
ADAP,2021-08-02,3.655,3.655,3.58,3.58,12553,3.58,3.5951826918363667,3.596805879360707,-0.0016231875243404,-0.00133157918926447
ADAP,2021-07-30,3.57,3.58,3.5068,3.57,9725,3.57,3.5979431812611606,3.598150349709564,-0.0002071684484032,-0.00125867710549548
ADAP,2021-07-29,3.69,3.7,3.69,3.7,4502,3.7,3.603023759672281,3.6004023776863288,0.0026213819859517,-0.0015215542697685261
ADAP,2021-07-28,3.55,3.5812,3.55,3.5812,2779,3.5812,3.585391715976331,3.592434567901235,-0.0070428519249037,-0.002557288333698704
ADAP,2021-07-27,3.51,3.51,3.51,3.51,3571,3.51,3.586153846153846,3.5933333333333333,-0.0071794871794872,-0.0014358974358974486
ADAP,2021-07-26,3.59,3.61,3.59,3.6,3526,3.6,3.6,3.6,0.0,0.0
