Symbol,Date,Open,High,Low,Close,Volume,OPTT SMA,OPTT spanTwelveEMA,OPTT spanTwntySixEMA,OPTT_x,OPTT_y
OPTT,2020-08-26,1.2,1.34,1.19,1.28,764980,1.28,1.28,1.28,0.0,-0.014120819159974932
OPTT,2020-08-25,1.13,1.1681,1.12,1.14,59879,1.14,1.2584615384615383,1.2696296296296294,-0.011168091168090921,-0.017651023949968665
OPTT,2020-08-24,1.1514,1.22,1.13,1.1769,172380,1.1769,1.2459136094674557,1.2627607681755828,-0.01684715870812714,-0.019271757145438044
OPTT,2020-08-21,1.21,1.24,1.19,1.19,112236,1.1900000000000002,1.2373115157032315,1.2573710816440582,-0.020059565940826474,-0.019877906754765768
OPTT,2020-08-20,1.25,1.31,1.21,1.2262,281698,1.2262,1.2356020517488884,1.2550621126333872,-0.01946006088449881,-0.019832491958250535
OPTT,2020-08-19,1.24,1.27,1.23,1.2616,196826,1.2616,1.2396017360952134,1.2555464005864696,-0.0159446644912562,-0.019925599726688465
OPTT,2020-08-18,1.22,1.23,1.04,1.111,1100845,1.1110000000000002,1.2198168536190268,1.2448392598022866,-0.025022406183259797,-0.02092083353554653
OPTT,2020-08-17,1.5,1.64,1.35,1.54,2681334,1.5400000000000005,1.2690757992160997,1.2667030183354504,0.0023727808806492945,-0.019895440373618213
OPTT,2020-08-14,1.38,1.44,1.35,1.4307,219019,1.4307000000000003,1.2939410608751614,1.278850942903195,0.015090117971966688,-0.02546249568718509
OPTT,2020-08-13,1.47,1.52,1.29,1.3,1750726,1.3000000000000005,1.2948732053559058,1.2804175397251802,0.014455665630725534,-0.03560064910197298
OPTT,2020-08-12,1.16,1.18,1.13,1.1407,205140,1.1407000000000005,1.2711542506857665,1.2700680923381298,0.001086158347636479,-0.048114727785147596
OPTT,2020-08-11,1.06,1.08,1.03,1.08,138634,1.0800000000000007,1.2417459044264176,1.2559889743871573,-0.014243069960739653,-0.060414949318343666
OPTT,2020-08-10,0.99,0.99,0.9105,0.950001,435676,0.9500010000000008,1.1968620729761996,1.2333231985066269,-0.03646112553042746,-0.07195791915774466
OPTT,2020-08-07,1.14,1.17,1.1,1.1632,245315,1.1632000000000011,1.1916832925183227,1.2281288875061362,-0.036445594987813516,-0.08083211756457401
OPTT,2020-08-06,0.9790000000000001,0.98,0.932,0.96,129740,0.9600000000000012,1.1560397090539654,1.2082674884316076,-0.05222777937764223,-0.09192874820876412
OPTT,2020-08-05,0.8925,0.97,0.8802,0.92,424255,0.9200000000000012,1.1197259076610475,1.1869143411403773,-0.06718843347932979,-0.10185399041654458
OPTT,2020-08-04,0.8925,0.8925,0.85,0.8699,86988,0.8699000000000011,1.081291152636271,1.1634317973522013,-0.0821406447159303,-0.11052037965084827
OPTT,2020-08-03,0.83,0.8358,0.772,0.78,157559,0.780000000000001,1.0349386676153065,1.1350294419927789,-0.1000907743774726,-0.11761531338457776
OPTT,2020-07-31,0.825,0.84,0.8220000000000001,0.823399,53742,0.8233990000000009,1.0023941033667976,1.1119457055488693,-0.10955160218207173,-0.12199644813635409
OPTT,2020-07-30,0.7390000000000001,0.77,0.7301,0.7695,256374,0.7695000000000011,0.9665642413103672,1.0865793569896938,-0.12001511567932655,-0.12510765962492468
OPTT,2020-07-29,0.779,0.7899,0.755,0.7606,185052,0.7606000000000009,0.934877434954926,1.0624327379534202,-0.12755530299849405,-0.1263807956113242
OPTT,2020-07-28,0.78,0.782,0.7601,0.769299,99284,0.7692990000000007,0.9094038295772452,1.0407191277346484,-0.13131529815740314,-0.1260871687645317
OPTT,2020-07-27,0.82,0.82,0.81,0.8113,88407,0.8113000000000008,0.8943109327192075,1.0237251182728224,-0.12941418555361495,-0.12478013641631383
OPTT,2020-07-24,0.83,0.8691,0.7659999999999999,0.8220000000000001,393954,0.8220000000000008,0.8831861738393294,1.00878251691928,-0.1255963430799507,-0.12362162413198854
OPTT,2020-07-23,0.77,0.777,0.7542,0.7659,285146,0.7659000000000007,0.8651421470948173,0.9907912193697038,-0.12564907227488653,-0.12312794439499804
OPTT,2020-07-22,0.7,0.71,0.7,0.7,140730,0.7000000000000006,0.8397356629263839,0.969251129046022,-0.12951546611963816,-0.12249766242502591
OPTT,2020-07-21,0.69,0.69,0.68,0.6813,52777,0.6813000000000007,0.8153609455530941,0.9479214157833538,-0.13256047023025966,-0.12074321150137286
