Symbol,Date,Open,High,Low,Close,Volume,AFMD SMA,AFMD spanTwelveEMA,AFMD spanTwntySixEMA,AFMD_x,AFMD_y
AFMD,2020-08-26,3.66,3.685,3.62,3.665,25746,3.665,3.665,3.665,0.0,0.004772513699935571
AFMD,2020-08-25,3.72,3.72,3.58,3.67,69070,3.67,3.6657692307692313,3.6653703703703706,0.000398860398860279,0.005965642124919464
AFMD,2020-08-24,3.89,3.89,3.62,3.66,206106,3.66,3.6648816568047335,3.6649725651577514,-9.090835301694966e-05,0.007357337556434149
AFMD,2020-08-21,3.95,4.05,3.86,3.875,84319,3.875,3.697207555757851,3.680530152923843,0.01667740283400798,0.009219399033797145
AFMD,2020-08-20,3.89,3.93,3.83,3.87,105956,3.87,3.723791008718182,3.6945649564109666,0.029226052307215863,0.007354898083744436
AFMD,2020-08-19,3.83,3.86,3.74,3.845,291202,3.845,3.742438545838462,3.705708292973117,0.03673025286534548,0.001887109527876689
AFMD,2020-08-18,3.79,3.799,3.525,3.5460000000000003,474242,3.5460000000000003,3.7122172310940833,3.693878049049182,0.01833918204490148,-0.006823676306490398
AFMD,2020-08-17,3.41,3.47,3.39,3.46,117231,3.46,3.673414580156532,3.6765537491196127,-0.003139168963080863,-0.013114390894338367
AFMD,2020-08-14,3.45,3.4656,3.365,3.42,88399,3.42,3.634427721670912,3.657549767703345,-0.023122046032433285,-0.015608196377152743
AFMD,2020-08-13,3.34,3.43,3.34,3.37,123341,3.37,3.593746533721541,3.636249784910505,-0.042503251188963816,-0.013729733963332717
AFMD,2020-08-12,3.5,3.65,3.41,3.575,119180,3.575,3.590862451610535,3.631712763806023,-0.040850312195487966,-0.0065363546569249436
AFMD,2020-08-11,3.8,3.94,3.41,3.48,339757,3.4799999999999995,3.573806689824299,3.620474781301873,-0.046668091477574336,0.0020421347277158105
AFMD,2020-08-10,3.85,3.9201,3.8,3.92,101983,3.92,3.6270671990820986,3.6426618345387713,-0.01559463545667228,0.014219691279038348
AFMD,2020-08-07,3.78,3.8032,3.74,3.75,37474,3.75,3.645979937684853,3.6506128097581216,-0.004632872073268235,0.021673272962966113
AFMD,2020-08-06,3.82,3.82,3.71,3.755,48503,3.755,3.6627522549641065,3.6583451942204825,0.0044070607436239575,0.02824980922202481
AFMD,2020-08-05,3.8,3.82,3.705,3.72,63696,3.72,3.671559600354244,3.6629122168708177,0.00864738348342664,0.03421049634162502
AFMD,2020-08-04,3.81,3.85,3.6732,3.71,65505,3.71,3.677473507992053,3.6664002008063132,0.011073307185740068,0.040601274556174724
AFMD,2020-08-03,3.51,3.655,3.51,3.65,170002,3.65,3.6732468144548136,3.665185371116956,0.00806144333785763,0.0479832663987835
AFMD,2020-07-31,3.69,3.7343,3.595,3.6467,99001,3.6467,3.6691626891540734,3.663816084367552,0.0053466047865216035,0.057963722164014964
AFMD,2020-07-30,3.53,3.72,3.51,3.65,134160,3.65,3.6662145831303703,3.662792670710696,0.0034219124196734896,0.0711180015083883
AFMD,2020-07-29,3.82,3.89,3.8,3.81,97522,3.809999999999999,3.6883354164949287,3.673696917324719,0.014638499170209762,0.08804202378056677
AFMD,2020-07-28,3.97,4.01,3.865,3.8799,63495,3.8799,3.7178068908803237,3.6889712197451097,0.028835671135214014,0.10639290493315602
AFMD,2020-07-27,3.95,4.11,3.92,4.09,126727,4.089999999999999,3.775067369206428,3.7186770553195463,0.05639031388688132,0.1257822133826415
AFMD,2020-07-24,4.07,4.145,3.98,4.08,126068,4.079999999999998,3.821980081636208,3.7454417178884696,0.07653836374773881,0.14313018825658141
AFMD,2020-07-23,4.25,4.25,4.16,4.23,42053,4.229999999999999,3.8847523767690992,3.781334923970805,0.10341745279829384,0.15977814438379218
AFMD,2020-07-22,4.38,4.43,4.23,4.2403,93944,4.240299999999999,3.9394520111123152,3.815332337010005,0.1241196741023094,0.17386831728016666
AFMD,2020-07-21,4.44,4.455,4.38,4.41,126525,4.4099999999999975,4.011844009402728,3.859381793527783,0.15246221587494535,0.18630547807463077
AFMD,2020-07-20,4.41,4.5,4.36,4.455,96742,4.454999999999998,4.080021854110002,3.903501660673873,0.17652019343612754,0.1947662936245521
AFMD,2020-07-17,4.51,4.61,4.47,4.52,204403,4.519999999999998,4.147710799631539,3.949168204327661,0.1985425953038784,0.19932781867165789
AFMD,2020-07-16,4.56,4.61,4.45,4.52,248758,4.519999999999998,4.204986061226687,3.9914520410441297,0.21353402018255666,0.19952412451360282
AFMD,2020-07-15,4.27,4.495,4.27,4.4001,252996,4.400099999999998,4.235003590268735,4.021722260226047,0.21328133004268854,0.19602165059636426
AFMD,2020-07-14,4.26,4.346,4.19,4.23,87775,4.229999999999999,4.234233807150468,4.0371502409500435,0.19708356620042533,0.1917067307347834
AFMD,2020-07-13,4.42,4.5,4.4,4.41,95578,4.409999999999998,4.2612747598965495,4.06476874162041,0.19650601827614003,0.1903625218683731
AFMD,2020-07-10,4.51,4.6,4.42,4.58,97605,4.579999999999998,4.310309412220158,4.102934020018899,0.2073753922012589,0.18882664776643157
AFMD,2020-07-09,4.62,4.71,4.59,4.7,110638,4.6999999999999975,4.370261810340134,4.147161129647129,0.2231006806930047,0.18418946165772473
AFMD,2020-07-08,4.39,4.51,4.39,4.46,60051,4.459999999999996,4.384067685672422,4.170334379302897,0.21373330636952392,0.17446165689890475
