Symbol,Date,Open,High,Low,Close,Volume,EPWCF SMA,EPWCF spanTwelveEMA,EPWCF spanTwntySixEMA,EPWCF_x,EPWCF_y
EPWCF,2021-01-08,0.2657,0.27,0.24600000000000002,0.2478,230608,0.2478,0.2257300576777801,0.21208302400463536,0.01364703367314471,0.013407929454367659
EPWCF,2021-01-07,0.275,0.2875,0.2626,0.2667,371936,0.26669999999999994,0.22171734089192188,0.20922566592500616,0.012491674966915722,0.013348153399673388
EPWCF,2021-01-06,0.21051,0.21603000000000008,0.2029,0.21603000000000008,74000,0.21603000000000006,0.21353867559954404,0.20462771919900666,0.00891095640053738,0.013562273007862804
EPWCF,2021-01-05,0.21,0.2128,0.198,0.2046,165517,0.2046,0.21308570752673384,0.2037155367349272,0.009370170791806687,0.01472510215969416
EPWCF,2021-01-04,0.2294,0.235,0.2119,0.2119,97950,0.2119,0.21462856344068548,0.20364477967372133,0.010983783766964128,0.01606383500166604
EPWCF,2021-01-04,0.2294,0.235,0.2119,0.2119,97950,0.21189999999999995,0.21512466588444645,0.20298436204761908,0.012140303836827376,0.017333847810341512
EPWCF,2020-12-31,0.2,0.205,0.2,0.2,103667,0.2,0.2157109687725276,0.2022711110114286,0.013439857761098987,0.018632233803720047
EPWCF,2020-12-30,0.2135,0.2149,0.2023,0.2054,35493,0.20539999999999992,0.2185675085493508,0.2024527998923429,0.016114708657007898,0.019930327814375308
EPWCF,2020-12-29,0.242,0.242,0.215,0.2175,79063,0.21749999999999994,0.2209616010128692,0.20221702388373036,0.018744577129138826,0.020884232603717162
EPWCF,2020-12-28,0.2176,0.253,0.2176,0.23,187232,0.22999999999999995,0.22159098301520905,0.2009943857944288,0.02059659722078025,0.02141914647236174
EPWCF,2020-12-28,0.2176,0.253,0.2176,0.23,187232,0.22999999999999995,0.2200620708361561,0.19867393665798305,0.02138813417817304,0.02162478378525711
EPWCF,2020-12-24,0.2435,0.2435,0.22662,0.22662,18988,0.2266199999999999,0.21825517462454808,0.1961678515906217,0.02208732303392638,0.021683946187028128
EPWCF,2020-12-23,0.25,0.25,0.2242,0.2242,57727,0.2241999999999999,0.2167342972835568,0.19373167971787145,0.02300261756568539,0.02158310197530356
EPWCF,2020-12-22,0.2,0.228,0.2,0.228,123524,0.2279999999999999,0.21537689678965805,0.19129421409530115,0.0240826826943569,0.021228223077708108
EPWCF,2020-12-21,0.2315,0.2315,0.2078,0.21761,121823,0.21760999999999994,0.2130817871150504,0.1883577512229252,0.024724035892125185,0.020514608173545907
EPWCF,2020-12-18,0.29375,0.29375,0.225,0.23874,145612,0.2387399999999999,0.2122584756814232,0.18601757132075925,0.026240904360663952,0.01946225124390108
EPWCF,2020-12-18,0.29375,0.29375,0.225,0.23874,145612,0.2387399999999999,0.2074436530780456,0.18179977702642,0.02564387605162563,0.017767587964710358
EPWCF,2020-12-16,0.24,0.25,0.2068,0.2182,172412,0.2181999999999999,0.2017534081831448,0.17724455918853355,0.024508848994611226,0.015798515942981546
EPWCF,2020-12-15,0.2681,0.282,0.25,0.2656,283815,0.2655999999999999,0.1987631187618984,0.17396812392361627,0.024794994838282125,0.013620932680074117
EPWCF,2020-12-14,0.22,0.24,0.22,0.23835,200900,0.2383499999999999,0.18661095853678897,0.16663757383750558,0.01997338469928342,0.010827417140522114
EPWCF,2020-12-11,0.2,0.223,0.19,0.22,243025,0.21999999999999992,0.17720386008893246,0.16090057974450597,0.016303280344426463,0.008540925250831792
EPWCF,2020-12-10,0.1685,0.17,0.132,0.1615,638807,0.16149999999999995,0.16942274374146565,0.1561726261240665,0.013250117617399138,0.006600336477433117
EPWCF,2020-12-09,0.23,0.23199999999999998,0.209,0.21368800000000002,165902,0.21368800000000002,0.1708632426035503,0.1557464362139918,0.015116806389558481,0.004937891192441604
EPWCF,2020-12-08,0.318,0.318,0.25,0.29,1652787,0.2899999999999999,0.16307692307692306,0.15111111111111114,0.011965811965811923,0.002393162393162385
EPWCF,2020-12-07,0.12,0.1506,0.12,0.14,1102222,0.13999999999999996,0.14,0.14,0.0,0.0
