Symbol,Date,Open,High,Low,Close,Volume,ASC SMA,ASC spanTwelveEMA,ASC spanTwntySixEMA,ASC_x,ASC_y
ASC,2021-01-08,3.55,3.59,3.5,3.57,53074,3.57,3.342131523909578,3.3204166671310578,0.02171485677852125,-0.010198500067196662
ASC,2021-01-07,3.36,3.36,3.3,3.34,3980,3.3400000000000003,3.300700891893139,3.3004500005015425,0.00025089139159639734,-0.018176839278625918
ASC,2021-01-06,3.35,3.38,3.32,3.35,15048,3.3500000000000005,3.2935555995100736,3.297286000541666,-0.0037304010315923897,-0.022783771946181496
ASC,2021-01-05,3.34,3.38,3.27,3.38,29730,3.3800000000000003,3.2832929812391782,3.2930688805849995,-0.009775899345821236,-0.027547114674828767
ASC,2021-01-04,3.3,3.35,3.27,3.34,25779,3.3400000000000007,3.2657098869190286,3.2861143910318,-0.020404504112770283,-0.03198991850708065
ASC,2021-01-04,3.3,3.35,3.27,3.34,25779,3.3400000000000007,3.25220259363158,3.2818035423143432,-0.029600948682763306,-0.03488627210565801
ASC,2020-12-31,3.23,3.24,3.1853,3.225,13819,3.2250000000000014,3.236239428837322,3.2771478256994917,-0.04090839686216885,-0.03620760296138169
ASC,2020-12-30,3.15,3.22,3.13,3.2097,9572,3.209700000000001,3.2382829613531987,3.2813196517554504,-0.04303669040225122,-0.03503240448618467
ASC,2020-12-29,3.22,3.25,3.18,3.18,17077,3.180000000000001,3.2434798634174165,3.287049223895885,-0.04356936047846904,-0.03303133300716792
ASC,2020-12-28,3.23,3.29,3.21,3.29,29012,3.2900000000000005,3.2550216567660373,3.2956131618075566,-0.040591505041519316,-0.030396826139342754
ASC,2020-12-28,3.23,3.29,3.21,3.29,29012,3.29,3.2486619579962257,3.296062214752161,-0.04740025675593529,-0.02784815641379861
ASC,2020-12-24,3.24,3.25,3.15,3.15,4179,3.1499999999999995,3.241145950359176,3.296547191932334,-0.055401241573158184,-0.022960131328264438
ASC,2020-12-23,3.02,3.12,3.01,3.1199,24684,3.1199,3.257717941333571,3.3082709672869206,-0.05055302595334954,-0.014849853767041114
ASC,2020-12-22,3.08,3.1,3.06,3.07,9982,3.07,3.282775748848766,3.3233406446698743,-0.040564895821108234,-0.005924060720464008
ASC,2020-12-21,3.16,3.2,3.07,3.0955,73038,3.0955,3.3214622486394507,3.3436078962434643,-0.02214564760401361,0.002736148054697048
ASC,2020-12-18,3.3,3.31,3.2559,3.275,80817,3.275,3.3625462938466235,3.3634565279429416,-0.0009102340963176305,0.008956596969374711
ASC,2020-12-17,3.28,3.34,3.27,3.295,3233,3.2950000000000004,3.3784638018187376,3.370533050178377,0.007930751640360613,0.011423304735797907
ASC,2020-12-16,3.44,3.46,3.36,3.39,10101,3.390000000000001,3.3936390385130535,3.3765756941926472,0.01706334432040668,0.01229644300965723
ASC,2020-12-15,3.34,3.4,3.33,3.375,18895,3.3750000000000004,3.3943006818790638,3.3755017497280586,0.0187989321510047,0.011104717681969977
ASC,2020-12-14,3.55,3.55,3.45,3.45,12745,3.450000000000001,3.3978098967661663,3.3755418897063034,0.022268007059862427,0.009181164064711186
ASC,2020-12-11,3.56,3.56,3.45,3.5,15974,3.5000000000000013,3.388320787087287,3.369585240882808,0.01873554620447937,0.005909453315923265
ASC,2020-12-10,3.36,3.44,3.33,3.43,16591,3.430000000000001,3.3680154756486123,3.3591520601534324,0.008863415495179883,0.0027029300937843497
ASC,2020-12-09,3.36,3.38,3.33,3.36,15569,3.3600000000000008,3.356745562130178,3.353484224965707,0.0032613371644711893,0.0011628087434354664
ASC,2020-12-08,3.28,3.39,3.28,3.39,18691,3.390000000000001,3.3561538461538465,3.352962962962964,0.0031908831908831203,0.0006381766381765353
ASC,2020-12-07,3.38,3.3956,3.29,3.35,20836,3.350000000000001,3.35,3.35,0.0,0.0
