Symbol,Date,Open,High,Low,Close,Volume,NGD SMA,NGD spanTwelveEMA,NGD spanTwntySixEMA,NGD_x,NGD_y
NGD,2021-06-25,1.87,1.88,1.86,1.86,24933,1.86,1.963405597014127,1.9915920179513735,-0.0281864209372466,0.00887408528385637
NGD,2021-06-24,1.86,1.88,1.85,1.85,31400,1.85,1.9822066146530597,2.002119379387484,-0.0199127647344243,0.01813921183913207
NGD,2021-06-23,1.88,1.88,1.88,1.88,4123,1.88,2.006244180953616,2.0142889297384823,-0.0080447487848669,0.027652205982521185
NGD,2021-06-22,1.91,1.93,1.89,1.92,74993,1.92,2.029197668399727,2.0250320441175607,0.0041656242821663,0.0365764446743681
NGD,2021-06-21,1.89,1.9,1.885,1.8985,58059,1.8985,2.04905178992695,2.0334346076469654,0.0156171822799846,0.04467914977241853
NGD,2021-06-18,1.98,1.99,1.97,1.975,30384,1.975,2.0764248426409413,2.044229376258723,0.0321954663822183,0.05194464164552701
NGD,2021-06-17,2.0,2.03,1.98,2.0,346265,2.0,2.0948657231211127,2.0497677263594207,0.045097996761692,0.056881935461354165
NGD,2021-06-16,2.14,2.14,2.12,2.1399,48609,2.1399,2.1121140364158606,2.053749144468174,0.0583648919476864,0.0598279201362697
NGD,2021-06-15,2.19,2.19,2.18,2.18,33040,2.18,2.107062043036926,2.046857076025628,0.0602049670112978,0.0601936771834155
NGD,2021-06-14,2.12,2.1315,2.11,2.1315,133330,2.1315,2.093800596316367,2.0362056421076784,0.0575949542086884,0.060190854726444906
NGD,2021-06-11,2.16,2.18,2.16,2.17,65496,2.17,2.086946159282979,2.0285820934762926,0.0583640658066864,0.06083982985588402
NGD,2021-06-10,2.0,2.04,2.0,2.04,414535,2.04,2.0718454609707933,2.017268660954396,0.054576800016397,0.061458770868183424
NGD,2021-06-09,2.07,2.08,2.07,2.08,67065,2.08,2.0776355447836647,2.015450153830748,0.062185390952917,0.06317926358113
NGD,2021-06-08,2.11,2.12,2.1,2.11,47938,2.11,2.0772056438352404,2.010286166137208,0.066919477698033,0.06342773173818333
NGD,2021-06-07,2.09,2.1,2.07,2.08,71249,2.08,2.0712430336234657,2.002309059428184,0.0689339741952816,0.062554795248221
NGD,2021-06-04,2.1,2.11,2.1,2.11,81211,2.11,2.069650857918641,1.9960937841824389,0.0735570737362025,0.06096000051145581
NGD,2021-06-03,2.13,2.14,2.1,2.13,226965,2.13,2.062314650267485,1.9869812869170336,0.0753333633504511,0.057810732205269284
NGD,2021-06-02,2.14,2.17,2.13,2.15,144798,2.15,2.050008223043392,1.9755397898703964,0.074468433172995,0.05343007441897375
NGD,2021-06-01,2.13,2.14,2.12,2.13,49425,2.13,2.031827899960372,1.961582973060028,0.0702449269003437,0.048170484730468324
NGD,2021-06-01,2.13,2.14,2.12,2.13,49425,2.13,2.013978427225894,1.94810961090483,0.0658688163210639,0.042651874187999456
NGD,2021-05-28,2.08,2.085,2.07,2.0702,37047,2.0702,1.99288359581242,1.9335583797772165,0.0593252160352038,0.036847638654733283
NGD,2021-05-27,2.09,2.1,2.0811,2.1,32578,2.1,1.978826067778315,1.9226270501593936,0.0561990176189211,0.031228244309615703
NGD,2021-05-26,2.08,2.09,2.07,2.08,34473,2.08,1.9567944437380087,1.9084372141721453,0.0483572295658631,0.024985550982289297
NGD,2021-05-25,2.04,2.04,2.03,2.03,101983,2.03,1.934393433508556,1.8947121913059173,0.0396812422026384,0.019142631336395766
NGD,2021-05-24,2.05,2.05,2.04,2.045,107820,2.045,1.9170104214192023,1.8838891666103907,0.0331212548088117,0.014007978619835033
NGD,2021-05-21,1.99,1.99,1.9819,1.9819,72569,1.9819,1.8937395889499664,1.871000299939222,0.0227392890107447,0.0092296595725909
NGD,2021-05-20,1.92,1.94,1.92,1.9346,79138,1.9346,1.877710423304506,1.86212832393436,0.0155820993701465,0.0058522522130524945
NGD,2021-05-19,1.89,1.92,1.88,1.91,126032,1.91,1.8673668639053256,1.8563305898491085,0.0110362740562173,0.0034197904237790945
NGD,2021-05-18,1.95,1.95,1.94,1.94,59492,1.94,1.859615384615385,1.852037037037037,0.0075783475783477,0.0015156695156695933
NGD,2021-05-17,1.85,1.86,1.84,1.845,115803,1.845,1.845,1.845,0.0,0.0
