Symbol,Date,Open,High,Low,Close,Volume,EGLX SMA,EGLX spanTwelveEMA,EGLX spanTwntySixEMA,EGLX_x,EGLX_y
EGLX,2021-06-25,5.63,5.666,5.61,5.61,3084,5.61,5.817388301266857,6.072881986758218,-0.255493685491361,-0.18086297790300754
EGLX,2021-06-24,5.78,5.83,5.76,5.76,11675,5.76,5.855095265133559,6.109912545698875,-0.2548172805653159,-0.16220530100591915
EGLX,2021-06-23,5.6056,5.6199,5.5,5.5127,37833,5.5127,5.872385313339661,6.137905549354785,-0.2655202360151234,-0.13905230611606995
EGLX,2021-06-22,5.47,5.47,5.35,5.35,10798,5.35,5.937782643037782,6.187921993303167,-0.2501393502653855,-0.10743532364130656
EGLX,2021-06-21,5.55,5.55,5.43,5.46,9022,5.46,6.044652214499197,6.254955752767421,-0.2103035382682234,-0.07175931698528681
EGLX,2021-06-18,5.56,5.58,5.53,5.58,4254,5.58,6.150952617135415,6.318552212988814,-0.1675995958533986,-0.037123261664552654
EGLX,2021-06-17,5.62,5.73,5.55,5.67,6231,5.67,6.254762183887308,6.377636390027919,-0.1228742061406107,-0.004504178117341148
EGLX,2021-06-16,5.73,5.83,5.73,5.83,4821,5.83,6.361082580957729,6.434247301230153,-0.0731647202724241,0.025088328888476247
EGLX,2021-06-15,6.05,6.1,6.02,6.02,41862,6.02,6.45764305022277,6.482587085328564,-0.0249440351057943,0.04965159117870135
EGLX,2021-06-14,6.31,6.34,6.2601,6.2601,37780,6.2601,6.537214513899638,6.519594052154849,0.017620461744789,0.06830049774982527
EGLX,2021-06-11,6.09,6.25,6.09,6.2,110185,6.2,6.5875989709723,6.540353576327236,0.0472453946450635,0.08097050675108432
EGLX,2021-06-10,6.5,6.64,6.5,6.6,38978,6.6,6.658071511149082,6.567581862433415,0.0904896487156667,0.08940178477758952
EGLX,2021-06-09,6.72,6.72,6.68,6.7086,1372,6.7086,6.6686299677216425,6.5649884114280885,0.1036415562935539,0.08912981879307019
EGLX,2021-06-08,6.85,6.91,6.79,6.91,4330,6.91,6.6613626891255775,6.553499484342336,0.1078632047832419,0.08550188441794923
EGLX,2021-06-07,6.64,6.64,6.61,6.61,7776,6.61,6.616155905330229,6.524979443089723,0.0911764622405053,0.07991155432662625
EGLX,2021-06-04,6.45,6.5,6.44,6.5,2937,6.5,6.617275160844815,6.5181777985369,0.0990973623079147,0.07709532734815647
EGLX,2021-06-03,6.68,6.68,6.68,6.68,2679,6.68,6.638597917362054,6.519632022419852,0.1189658949422014,0.07159481860821688
EGLX,2021-06-02,6.98,6.98,6.98,6.98,984,6.98,6.631070265973337,6.506802584213441,0.1242676817598962,0.059752049524720734
EGLX,2021-06-01,6.88,6.88,6.88,6.88,2502,6.88,6.567628496150308,6.4689467909505165,0.098681705199791,0.04362314146592686
EGLX,2021-06-01,6.88,6.88,6.88,6.88,2502,6.88,6.510833677268545,6.436062534226558,0.0747711430419872,0.029858500532460586
EGLX,2021-05-28,6.55,6.63,6.55,6.63,2193,6.63,6.443712527681008,6.400547536964682,0.0431649907163258,0.01863033990507891
EGLX,2021-05-27,6.27,6.27,6.27,6.27,1722,6.27,6.409842078168465,6.382191339921856,0.0276507382466091,0.012496677202267175
EGLX,2021-05-26,6.62,6.62,6.5,6.5,4617,6.5,6.435267910562731,6.391166647115605,0.0441012634471258,0.008708161941181685
EGLX,2021-05-25,6.54,6.57,6.54,6.57,1546,6.57,6.423498439755955,6.382459978884853,0.0410384608711016,-0.00014011343530435406
EGLX,2021-05-24,6.7,6.7,6.7,6.7,1107,6.7,6.396861792438855,6.367456777195642,0.0294050152432134,-0.01043475701190585
EGLX,2021-05-21,6.7,6.8829,6.7,6.8829,2506,6.8829,6.341745754700466,6.340853319371294,0.0008924353291721,-0.020394700075685685
EGLX,2021-05-20,6.3,6.35,6.3,6.35,3588,6.35,6.243354073736914,6.2974895849209975,-0.0541355111840831,-0.025716483926900145
EGLX,2021-05-19,5.79,5.79,5.75,5.78,4983,5.78,6.223963905325444,6.293288751714678,-0.0693248463892333,-0.018611727112604406
EGLX,2021-05-18,5.86,6.02,5.86,5.99,16342,5.99,6.304684615384616,6.334351851851852,-0.0296672364672359,-0.005933447293447181
EGLX,2021-05-17,6.39,6.39,6.34,6.3619,6832,6.3619,6.3619,6.3619,0.0,0.0
