Symbol,Date,Open,High,Low,Close,Volume,GALT SMA,GALT spanTwelveEMA,GALT spanTwntySixEMA,GALT_x,GALT_y
GALT,2021-06-25,3.37,3.37,3.37,3.37,3502,3.37,3.4517149073894826,3.678696529466966,-0.2269816220774831,-0.19104849264569562
GALT,2021-06-24,3.27,3.285,3.27,3.285,3238,3.285,3.46657216327848,3.703392251824323,-0.2368200885458433,-0.1820652102877487
GALT,2021-06-23,3.28,3.28,3.271,3.278,2313,3.278,3.499585283874567,3.736863631970269,-0.2372783480957019,-0.16837649072322503
GALT,2021-06-22,3.13,3.145,3.13,3.145,3657,3.145,3.5398735173063067,3.7735727225278906,-0.2336992052215838,-0.1511510263801058
GALT,2021-06-21,3.14,3.14,3.0616,3.102,12803,3.102,3.6116687022710896,3.823858540330122,-0.2121898380590323,-0.13051398166973627
GALT,2021-06-18,3.3,3.3,3.3,3.3,39000,3.3,3.704335739047651,3.881607223556532,-0.1772714845088807,-0.11009501757241222
GALT,2021-06-17,3.47,3.47,3.47,3.47,2390,3.47,3.777851327965406,3.928135801441054,-0.1502844734756481,-0.09330090083829497
GALT,2021-06-16,3.46,3.48,3.45,3.45,9411,3.45,3.8338242966863887,3.964786665556338,-0.1309623688699499,-0.07905500767895668
GALT,2021-06-15,3.63,3.67,3.63,3.67,10470,3.67,3.9036105324475514,4.005969598800846,-0.1023590663532951,-0.06607816738120847
GALT,2021-06-14,3.7,3.745,3.7,3.745,4276,3.745,3.9460851747107415,4.032847166704913,-0.0867619919941717,-0.05700794263818701
GALT,2021-06-11,3.79,3.82,3.79,3.8,2738,3.8,3.98264611556724,4.055874940041306,-0.0732288244740666,-0.04956943029919081
GALT,2021-06-10,3.88,3.88,3.88,3.88,1730,3.88,4.015854500215829,4.07634493524461,-0.0604904350287816,-0.043654581755471954
GALT,2021-06-09,4.05,4.05,4.0058,4.0388,6608,4.0388,4.040555318436889,4.092052530064179,-0.0514972116272902,-0.03944561843714454
GALT,2021-06-08,3.97,3.98,3.9597,3.98,4526,3.98,4.0408744672435954,4.096312732469314,-0.0554382652257183,-0.036432720139608105
GALT,2021-06-07,3.88,3.89,3.88,3.89,1266,3.89,4.0519425521969765,4.105617751066859,-0.0536751988698824,-0.03168133386808054
GALT,2021-06-04,4.02,4.02,4.02,4.02,2275,4.02,4.081386652596427,4.122867171152207,-0.0414805185557805,-0.02618286761763005
GALT,2021-06-03,4.0,4.045,4.0,4.045,4146,4.045,4.092547862159414,4.131096544844384,-0.0385486826849703,-0.02235845488309244
GALT,2021-06-02,4.02,4.02,4.02,4.02,3209,4.02,4.101192928006579,4.137984268431935,-0.0367913404253554,-0.018310897932622958
GALT,2021-06-01,3.99,4.08,3.99,4.08,5647,4.08,4.11595527855323,4.14742300990649,-0.0314677313532598,-0.013690787309439827
GALT,2021-06-01,3.99,4.08,3.99,4.08,5647,4.08,4.122492601926544,4.152816850699009,-0.030324248772465,-0.009246551298484817
GALT,2021-05-28,4.07,4.0931,4.07,4.0931,2308,4.0931,4.130218529549552,4.158642198754929,-0.0284236692053774,-0.003977126929989971
GALT,2021-05-27,4.1,4.1,4.075,4.075,4334,4.075,4.1369673531040165,4.163885574655324,-0.0269182215513072,0.0021345086388568912
GALT,2021-05-26,3.82,3.82,3.78,3.78,11266,3.78,4.148234144577474,4.170996420627749,-0.0227622760502752,0.009397691186397938
GALT,2021-05-25,4.03,4.07,4.03,4.07,6381,4.07,4.215185807227924,4.202276134277969,0.0129096729499549,0.017437682995566237
GALT,2021-05-24,4.26,4.26,4.25,4.25,7877,4.25,4.241583226723909,4.212858225020206,0.0287250017037035,0.01856968550696906
GALT,2021-05-21,4.35,4.42,4.2789,4.32,13799,4.32,4.240052904310074,4.209886883021823,0.0301660212882515,0.016030856457785445
GALT,2021-05-20,4.18,4.18,4.18,4.18,3644,4.18,4.225517068730087,4.201077833663568,0.0244392350665192,0.012497065250168925
GALT,2021-05-19,4.45,4.45,4.36,4.36,11750,4.36,4.233792899408285,4.202764060356653,0.0310288390516317,0.009511522796081345
GALT,2021-05-18,4.42,4.46,4.42,4.43,11279,4.43,4.210846153846155,4.190185185185186,0.0206609686609686,0.004132193732193735
GALT,2021-05-17,4.2,4.2125,4.171,4.171,16615,4.171,4.171,4.171,0.0,0.0
