Symbol,Date,Open,High,Low,Close,Volume,NBRV SMA,NBRV spanTwelveEMA,NBRV spanTwntySixEMA,NBRV_x,NBRV_y
NBRV,2021-01-19,2.96,2.96,2.92,2.92,9769,2.92,2.7886971278614565,2.670893722566146,0.11780340529531053,0.0724419625510202
NBRV,2021-01-15,3.09,3.09,2.92,2.94,189197,2.9399999999999995,2.7648238783817214,2.650965220371438,0.1138586580102836,0.06110160186494762
NBRV,2021-01-14,3.028,3.13,2.9911,3.11,412198,3.109999999999999,2.732973674451125,2.6278424380011534,0.10513123644997258,0.04791233782861361
NBRV,2021-01-13,2.9,2.9,2.83,2.85,37107,2.8499999999999988,2.6644234334422388,2.5892698330412447,0.07515360040099406,0.033607613173274084
NBRV,2021-01-12,2.84,2.87,2.83,2.86,54489,2.859999999999999,2.630682239522645,2.568411419684544,0.062270819838101225,0.023221116366344087
NBRV,2021-01-11,2.73,2.78,2.72,2.765,39364,2.7649999999999992,2.5889881012540363,2.545084333259308,0.04390376799472806,0.013458690498404802
NBRV,2021-01-08,2.8,2.86,2.76,2.82,253752,2.819999999999999,2.5569859378456794,2.5274910799200523,0.029494857925626675,0.005847421124323875
NBRV,2021-01-07,2.66,2.68,2.61,2.61,87953,2.609999999999999,2.5091651992721657,2.504090366313657,0.005074832958508857,-6.443807600193478e-05
NBRV,2021-01-06,2.67,2.67,2.5,2.51,493702,2.51,2.490831599139832,2.495617595618749,-0.004785996478917197,-0.001349255834629633
NBRV,2021-01-05,2.5,2.55,2.49,2.52,69945,2.52,2.4873464353470744,2.494467003268249,-0.007120567921174993,-0.0004900706735577414
NBRV,2021-01-04,2.47,2.49,2.4,2.435,146289,2.435,2.4814094235919972,2.492424363529709,-0.011014939937712407,0.0011675536383464603
NBRV,2021-01-04,2.47,2.49,2.4,2.435,146289,2.435,2.489847500608723,2.4970183126120857,-0.007170812003363114,0.004213177032361066
NBRV,2020-12-31,2.51,2.51,2.42,2.4301,59955,2.4301,2.4998197734466725,2.5019797776210533,-0.0021600041743807807,0.007059174291292001
NBRV,2020-12-30,2.42,2.46,2.395,2.395,61193,2.395,2.512496095891522,2.507730159830737,0.004765936060784347,0.009363968907710195
NBRV,2020-12-29,2.53,2.53,2.41,2.45,166580,2.4500000000000006,2.533859022417253,2.5167485726171965,0.01711044980005649,0.010513477119441547
NBRV,2020-12-28,2.65,2.68,2.59,2.595,74754,2.5950000000000006,2.549106117402208,2.522088458426572,0.027017658975636127,0.008864233949287809
NBRV,2020-12-28,2.65,2.68,2.59,2.595,74754,2.595000000000001,2.5407617751117013,2.5162555351006977,0.02450624001100321,0.004325877692700729
NBRV,2020-12-24,2.71,2.715,2.65,2.6799,39707,2.6799000000000004,2.530900279677464,2.5099559779087537,0.020944301768710538,-0.0007192128868750026
NBRV,2020-12-23,2.7,2.72,2.61,2.6981,140204,2.6981,2.5038094214370035,2.4963604561414536,0.007448965295549837,-0.006135091550771277
NBRV,2020-12-22,2.5,2.5,2.47,2.485,89582,2.4849999999999994,2.468483861698277,2.48022129263277,-0.011737430934492643,-0.009531105762351555
NBRV,2020-12-21,2.45,2.47,2.44,2.4531,77431,2.4531,2.4654809274616003,2.479838996043392,-0.01435806858179145,-0.008979524469316283
NBRV,2020-12-18,2.5,2.5,2.44,2.4798,42013,2.4798,2.467732005181891,2.4819781157268634,-0.014246110544972268,-0.00763488844119738
NBRV,2020-12-17,2.38,2.46,2.37,2.44,104569,2.4400000000000004,2.465537824305872,2.482152364985013,-0.0166145406791407,-0.005982082915253656
NBRV,2020-12-16,2.37,2.4,2.32,2.3231,149060,2.3231000000000006,2.4701810650887577,2.4855245541838134,-0.015343489095055672,-0.0033239684742817845
NBRV,2020-12-15,2.46,2.5,2.42,2.48,216457,2.4800000000000004,2.496923076923077,2.4985185185185186,-0.0015954415954415602,-0.00031908831908831207
NBRV,2020-12-14,2.58,2.58,2.4466,2.5,506761,2.5000000000000004,2.5,2.5,0.0,0.0
