Symbol,Date,Open,High,Low,Close,Volume,KERN SMA,KERN spanTwelveEMA,KERN spanTwntySixEMA,KERN_x,KERN_y
KERN,2020-12-03,4.04,4.07,3.865,3.9967,128698,3.9967,3.5582823008482998,3.237030473003191,0.3212518278451082,0.25492077237156335
KERN,2020-12-02,3.7535,3.89,3.71,3.8,168963,3.8,3.4785699919116264,3.1762569108434464,0.30231308106818,0.238338008503177
KERN,2020-12-01,4.33,4.39,3.85,3.9221,585584,3.9221,3.4201281722591945,3.1263574637109226,0.2937707085482719,0.22234424036192624
KERN,2020-11-30,4.19,4.2,3.84,4.0,941881,4.0,3.328860567215412,3.0626980608077963,0.2661625064076154,0.20448762331533982
KERN,2020-11-27,3.5,3.5499,3.36,3.39,100678,3.39,3.206835215800032,2.9877139056724196,0.21912131012761196,0.1890689025422708
KERN,2020-11-27,3.5,3.5499,3.36,3.39,100678,3.3899999999999992,3.1735325277636734,2.955531018126213,0.21800150963746034,0.18155580064593538
KERN,2020-11-25,3.47,3.4987,3.35,3.4379,144703,3.4378999999999995,3.1341748055388874,2.9207734995763106,0.2134013059625768,0.17244437339805413
KERN,2020-11-24,3.84,3.98,3.6,3.96,755477,3.96,3.0789520429095942,2.879403379542416,0.19954866336717855,0.16220514025692345
KERN,2020-11-23,3.28,3.34,3.1504,3.18,231723,3.1800000000000006,2.9187615052567937,2.7929556499058092,0.12580585535098487,0.15286925947935978
KERN,2020-11-20,2.75,2.79,2.7,2.75,54368,2.7500000000000004,2.871263597121665,2.7619921018982736,0.1092714952233913,0.15963511051145363
KERN,2020-11-19,2.75,2.7632,2.61,2.67,287437,2.67,2.8933115238710583,2.7629514700501354,0.13036005382092286,0.1722260143334692
KERN,2020-11-18,2.86,2.95,2.7901,2.8201,144933,2.8201,2.9339136191203417,2.7703875876541466,0.1635260314661955,0.18269250446160576
KERN,2020-11-17,2.83,2.95,2.76,2.9013,390946,2.9013,2.954607004414949,2.7664105946664783,0.1881964097484712,0.18748412271045845
KERN,2020-11-16,2.88,3.04,2.8,2.845,226465,2.845,2.9642991870358486,2.7556194422397966,0.20867974479605245,0.18730605095095537
KERN,2020-11-13,2.86,2.87,2.74,2.83,183587,2.83,2.9859899483150945,2.74846899761898,0.23752095069611426,0.1819626274896812
KERN,2020-11-12,3.0,3.12,2.76,3.1,508388,3.1,3.0143517570996563,2.7419465174284987,0.2724052396711585,0.16807304668807282
KERN,2020-11-11,3.5,3.5,3.17,3.2236,464630,3.223599999999999,2.9987793492995953,2.713302238822779,0.2854771104768159,0.14198999844230162
KERN,2020-11-10,3.72,4.19,3.65,4.0456,690836,4.0456,2.9579028673540666,2.6724784179286014,0.2854244494254652,0.10611822043367292
KERN,2020-11-09,4.76,4.86,3.8,3.87,1513545,3.87,2.7601397523275333,2.5626286913628897,0.19751106096464355,0.06129166318572484
KERN,2020-11-06,3.42,3.64,3.25,3.34,1442262,3.34,2.5583469800234484,2.4580389866719212,0.10030799335152762,0.027236813740995163
KERN,2020-11-05,2.6,2.75,2.52,2.68,192660,2.68,2.4162282491186207,2.3874821056056743,0.028746143512946357,0.00896901883836216
KERN,2020-11-04,2.4,2.4,2.28,2.3,29746,2.2999999999999994,2.3682697489583697,2.3640806740541285,0.004189074904241252,0.004024737669716109
KERN,2020-11-03,2.52,2.53,2.42,2.4383,89917,2.438299999999999,2.3806824305871643,2.369207127978459,0.011475302608705551,0.003983653361084823
KERN,2020-11-02,2.38,2.4192,2.335,2.39,30468,2.3899999999999992,2.37020650887574,2.3636796982167354,0.006526810659003957,0.0021107410491796406
KERN,2020-10-30,2.35,2.44,2.35,2.42,31141,2.4199999999999986,2.3666076923076917,2.3615740740740745,0.005033618233617697,0.0010067236467234508
KERN,2020-10-29,2.3,2.38,2.28,2.3569,75712,2.3568999999999987,2.3569,2.3569,0.0,0.0
